AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/05/01,00:00,18.2,0.0,93,19,0.1
2021/05/01,01:00,18.0,0.0,93,63,0.0
2021/05/01,02:00,17.8,0.0,94,325,0.6
2021/05/01,03:00,17.5,0.0,96,1,0.0
2021/05/01,04:00,17.2,0.0,97,288,0.0
2021/05/01,05:00,16.8,0.0,96,69,0.0
2021/05/01,06:00,16.7,0.0,96,152,0.0
2021/05/01,07:00,16.8,0.0,95,19,0.0
2021/05/01,08:00,18.6,0.0,84,125,0.0
2021/05/01,09:00,21.3,0.0,81,249,3.5
2021/05/01,10:00,19.9,0.0,83,293,3.7
2021/05/01,11:00,20.3,0.0,81,336,4.1
2021/05/01,12:00,21.0,0.0,79,294,4.0
2021/05/01,13:00,21.3,0.0,77,285,3.9
2021/05/01,14:00,21.5,0.0,78,308,4.0
2021/05/01,15:00,20.9,0.0,80,307,3.4
2021/05/01,16:00,20.5,0.0,82,300,2.8
2021/05/01,17:00,19.3,0.0,90,309,2.6
2021/05/01,18:00,18.2,0.0,93,323,1.8
2021/05/01,19:00,17.8,0.0,95,328,0.6
2021/05/01,20:00,17.7,0.0,95,349,0.1
2021/05/01,21:00,17.9,0.0,94,321,0.1
2021/05/01,22:00,17.9,0.0,94,294,0.0
2021/05/01,23:00,17.9,0.0,93,322,1.1
2021/05/02,00:00,17.6,0.0,96,243,0.0
2021/05/02,01:00,17.4,0.0,97,10,1.0
2021/05/02,02:00,17.3,0.0,97,51,0.0
2021/05/02,03:00,17.2,0.0,97,309,0.0
2021/05/02,04:00,16.9,0.0,96,25,1.7
2021/05/02,05:00,17.0,0.0,95,276,0.8
2021/05/02,06:00,16.9,0.0,97,347,1.0
2021/05/02,07:00,16.9,0.0,99,200,0.0
2021/05/02,08:00,17.5,0.0,94,312,1.4
2021/05/02,09:00,18.6,0.0,91,315,3.0
2021/05/02,10:00,19.0,0.0,86,320,3.1
2021/05/02,11:00,19.8,0.0,84,306,3.1
2021/05/02,12:00,20.4,0.0,78,284,2.5
2021/05/02,13:00,21.4,0.0,79,304,4.6
2021/05/02,14:00,21.2,0.0,76,297,3.7
2021/05/02,15:00,21.2,0.0,79,328,3.8
2021/05/02,16:00,20.5,0.0,83,327,3.5
2021/05/02,17:00,19.9,0.0,86,318,2.2
2021/05/02,18:00,19.2,0.0,89,354,1.9
2021/05/02,19:00,19.0,0.0,89,347,1.6
2021/05/02,20:00,18.9,0.0,90,348,2.9
2021/05/02,21:00,18.6,0.0,91,2,1.8
2021/05/02,22:00,18.3,0.0,93,341,2.3
2021/05/02,23:00,18.0,0.0,95,334,2.8
2021/05/03,00:00,17.6,0.0,96,306,1.2
2021/05/03,01:00,17.5,0.0,96,293,0.7
2021/05/03,02:00,17.4,0.0,97,360,0.0
2021/05/03,03:00,17.3,0.0,97,223,0.0
2021/05/03,04:00,17.5,0.0,96,316,0.5
2021/05/03,05:00,17.5,0.0,97,352,1.9
2021/05/03,06:00,17.3,0.0,97,289,2.5
2021/05/03,07:00,17.3,0.0,99,311,1.3
2021/05/03,08:00,17.3,0.0,98,351,2.8
2021/05/03,09:00,17.5,0.0,99,321,3.3
2021/05/03,10:00,18.1,0.0,93,328,3.7
2021/05/03,11:00,19.1,0.0,86,298,3.2
2021/05/03,12:00,20.1,0.0,82,295,3.1
2021/05/03,13:00,20.3,0.0,78,258,3.5
2021/05/03,14:00,20.8,0.0,75,249,3.9
2021/05/03,15:00,21.2,0.0,78,249,4.7
2021/05/03,16:00,21.3,0.0,74,235,5.0
2021/05/03,17:00,21.5,0.0,78,226,4.3
2021/05/03,18:00,20.2,0.0,82,164,1.2
2021/05/03,19:00,20.2,0.0,79,153,2.4
2021/05/03,20:00,20.3,0.0,80,149,1.4
2021/05/03,21:00,19.8,0.0,81,148,2.4
2021/05/03,22:00,19.5,0.0,82,129,2.0
2021/05/03,23:00,19.1,0.0,86,4,1.4
2021/05/04,00:00,18.4,0.0,87,34,0.0
2021/05/04,01:00,17.8,0.0,87,87,0.7
2021/05/04,02:00,17.5,0.0,86,42,0.0
2021/05/04,03:00,17.8,0.0,87,134,0.0
2021/05/04,04:00,17.6,0.0,93,340,1.6
2021/05/04,05:00,16.9,0.0,94,176,0.0
2021/05/04,06:00,16.1,0.0,94,75,0.0
2021/05/04,07:00,16.5,0.0,96,303,0.0
2021/05/04,08:00,17.4,0.0,95,329,1.6
2021/05/04,09:00,17.9,0.0,92,71,0.1
2021/05/04,10:00,19.9,0.0,81,310,2.5
2021/05/04,11:00,21.0,0.0,77,328,3.8
2021/05/04,12:00,20.4,0.0,81,336,4.0
2021/05/04,13:00,20.9,0.0,75,326,3.8
2021/05/04,14:00,21.6,0.0,75,343,5.3
2021/05/04,15:00,22.3,0.0,74,354,5.4
2021/05/04,16:00,22.5,0.0,69,9,3.4
2021/05/04,17:00,22.8,0.0,68,122,3.3
2021/05/04,18:00,21.6,0.0,84,350,4.0
2021/05/04,19:00,19.5,0.0,86,14,2.4
