AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/09/01,00:00,16.0,0.0,79,227,2.0
2022/09/01,01:00,15.9,0.0,80,211,3.0
2022/09/01,02:00,15.6,0.0,82,213,2.7
2022/09/01,03:00,15.4,0.0,83,209,1.9
2022/09/01,04:00,15.1,0.0,85,217,2.2
2022/09/01,05:00,14.8,0.0,84,208,2.0
2022/09/01,06:00,14.8,0.0,82,210,2.7
2022/09/01,07:00,14.9,0.0,81,190,1.3
2022/09/01,08:00,15.2,0.0,81,211,2.0
2022/09/01,09:00,15.3,0.0,81,227,2.3
2022/09/01,10:00,15.6,0.0,79,249,1.9
2022/09/01,11:00,16.2,0.0,76,238,2.6
2022/09/01,12:00,16.7,0.0,72,270,3.6
2022/09/01,13:00,17.7,0.0,70,275,3.5
2022/09/01,14:00,18.6,0.0,66,272,3.9
2022/09/01,15:00,18.4,0.0,69,269,4.0
2022/09/01,16:00,18.2,0.0,69,260,2.9
2022/09/01,17:00,17.7,0.0,71,249,3.6
2022/09/01,18:00,17.0,0.0,74,181,0.6
2022/09/01,19:00,16.3,0.0,79,137,0.3
2022/09/01,20:00,15.5,0.0,82,226,2.4
2022/09/01,21:00,15.6,0.0,80,222,0.8
2022/09/01,22:00,15.5,0.0,80,229,2.7
2022/09/01,23:00,15.5,0.0,81,227,2.9
2022/09/02,00:00,15.3,0.0,82,249,1.6
2022/09/02,01:00,15.1,0.0,83,254,1.4
2022/09/02,02:00,14.7,0.0,86,244,1.8
2022/09/02,03:00,14.3,0.0,88,237,2.3
2022/09/02,04:00,14.1,0.0,90,240,2.1
2022/09/02,05:00,13.9,0.0,91,239,0.7
2022/09/02,06:00,13.8,0.0,91,291,0.2
2022/09/02,07:00,13.8,0.0,93,302,1.7
2022/09/02,08:00,13.7,0.0,93,318,1.9
2022/09/02,09:00,13.9,0.0,88,316,2.2
2022/09/02,10:00,15.0,0.0,78,303,2.6
2022/09/02,11:00,16.0,0.0,73,300,3.1
2022/09/02,12:00,16.7,0.0,70,293,3.1
2022/09/02,13:00,17.9,0.0,68,301,4.0
2022/09/02,14:00,18.6,0.0,65,312,4.1
2022/09/02,15:00,18.6,0.0,66,311,4.1
2022/09/02,16:00,18.2,0.0,70,257,3.3
2022/09/02,17:00,17.3,0.0,75,263,3.1
2022/09/02,18:00,16.3,0.0,82,249,2.2
2022/09/02,19:00,15.4,0.0,83,286,1.3
2022/09/02,20:00,15.3,0.0,83,10,1.0
2022/09/02,21:00,15.5,0.0,82,109,0.3
2022/09/02,22:00,15.7,0.0,81,69,0.0
2022/09/02,23:00,15.7,0.0,81,17,1.3
2022/09/03,00:00,15.5,0.0,82,99,1.0
2022/09/03,01:00,15.4,0.0,82,108,0.3
2022/09/03,02:00,15.3,0.0,83,263,0.0
2022/09/03,03:00,15.3,0.0,82,351,0.8
2022/09/03,04:00,15.2,0.0,83,31,2.4
2022/09/03,05:00,15.0,0.0,84,306,0.6
2022/09/03,06:00,14.9,0.0,84,310,0.7
2022/09/03,07:00,15.0,0.0,83,40,0.4
2022/09/03,08:00,15.0,0.0,86,242,0.9
2022/09/03,09:00,15.2,0.0,84,301,1.8
2022/09/03,10:00,15.6,0.0,81,262,1.9
2022/09/03,11:00,16.7,0.0,74,268,2.7
2022/09/03,12:00,17.7,0.0,69,276,3.4
2022/09/03,13:00,18.2,0.0,69,279,3.4
2022/09/03,14:00,18.4,0.0,68,248,4.8
2022/09/03,15:00,18.7,0.0,67,259,5.0
2022/09/03,16:00,18.5,0.0,70,244,4.7
2022/09/03,17:00,18.1,0.0,69,243,3.4
2022/09/03,18:00,17.6,0.0,74,276,2.3
2022/09/03,19:00,16.6,0.0,79,299,1.7
2022/09/03,20:00,15.6,0.0,82,330,1.3
2022/09/03,21:00,15.0,0.0,85,350,2.0
2022/09/03,22:00,14.7,0.0,86,360,0.2
2022/09/03,23:00,15.0,0.0,85,77,0.0
2022/09/04,00:00,15.2,0.0,83,37,1.3
2022/09/04,01:00,15.3,0.0,84,50,1.6
2022/09/04,02:00,15.2,0.0,84,26,2.0
2022/09/04,03:00,14.9,0.0,85,34,1.6
2022/09/04,04:00,14.8,0.0,86,340,0.8
2022/09/04,05:00,14.7,0.0,87,300,0.7
2022/09/04,06:00,14.5,0.0,89,287,1.3
2022/09/04,07:00,14.4,0.0,91,279,0.2
2022/09/04,08:00,14.3,0.0,92,228,2.3
2022/09/04,09:00,14.1,0.0,93,247,1.6
2022/09/04,10:00,14.4,0.0,89,283,2.1
2022/09/04,11:00,15.1,0.0,85,278,2.7
2022/09/04,12:00,15.8,0.0,79,295,3.3
2022/09/04,13:00,16.5,0.0,75,293,2.8
2022/09/04,14:00,17.3,0.0,72,297,3.6
2022/09/04,15:00,18.2,0.0,71,307,3.7
2022/09/04,16:00,17.5,0.0,78,268,3.3
2022/09/04,17:00,16.4,0.0,79,261,2.7
2022/09/04,18:00,16.0,0.0,81,294,2.6
2022/09/04,19:00,15.6,0.0,82,256,2.0
2022/09/04,20:00,15.6,0.0,83,246,2.3
2022/09/04,21:00,15.4,0.0,83,231,2.4
2022/09/04,22:00,15.3,0.0,84,243,2.4
2022/09/04,23:00,15.0,0.0,85,231,3.3
2022/09/05,00:00,14.9,0.0,86,245,1.9
2022/09/05,01:00,14.8,0.0,86,244,1.8
2022/09/05,02:00,14.7,0.0,87,234,1.5
2022/09/05,03:00,14.6,0.0,88,225,2.1
2022/09/05,04:00,14.5,0.0,88,222,1.4
2022/09/05,05:00,14.4,0.0,88,247,1.0
2022/09/05,06:00,14.5,0.0,87,245,1.2
2022/09/05,07:00,14.6,0.0,87,224,1.4
2022/09/05,08:00,14.8,0.0,85,230,2.7
2022/09/05,09:00,15.0,0.0,85,246,2.3
2022/09/05,10:00,15.1,0.0,84,238,2.6
