AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/04/01,00:00,19.6,0.0,92,353,1.6
2021/04/01,01:00,19.5,0.0,91,4,0.1
2021/04/01,02:00,19.7,0.0,90,300,1.0
2021/04/01,03:00,19.5,0.0,93,339,0.0
2021/04/01,04:00,19.3,0.0,92,29,0.0
2021/04/01,05:00,19.3,0.0,91,325,1.5
2021/04/01,06:00,19.1,0.0,93,9,1.0
2021/04/01,07:00,18.9,0.0,95,331,2.1
2021/04/01,08:00,19.4,0.0,90,341,2.2
2021/04/01,09:00,20.7,0.0,83,344,1.2
2021/04/01,10:00,21.6,0.0,79,286,3.7
2021/04/01,11:00,22.2,0.0,77,302,3.7
2021/04/01,12:00,22.6,0.0,73,277,3.5
2021/04/01,13:00,23.1,0.0,76,280,4.0
2021/04/01,14:00,23.0,0.0,73,311,3.9
2021/04/01,15:00,23.2,0.0,71,296,3.0
2021/04/01,16:00,23.5,0.0,71,290,3.4
2021/04/01,17:00,23.0,0.0,77,342,3.6
2021/04/01,18:00,22.3,0.0,78,341,2.9
2021/04/01,19:00,20.9,0.0,88,353,3.6
2021/04/01,20:00,19.9,0.0,89,339,1.5
2021/04/01,21:00,19.7,0.0,91,318,1.1
2021/04/01,22:00,19.5,0.0,92,322,1.0
2021/04/01,23:00,19.3,0.0,93,301,0.0
2021/04/02,00:00,19.2,0.0,93,324,0.0
2021/04/02,01:00,19.2,0.0,93,201,0.0
2021/04/02,02:00,19.1,0.0,93,333,1.4
2021/04/02,03:00,19.0,0.0,95,320,0.0
2021/04/02,04:00,18.6,0.0,96,355,0.0
2021/04/02,05:00,18.6,0.0,97,310,1.2
2021/04/02,06:00,18.2,0.0,97,48,0.0
2021/04/02,07:00,18.3,0.0,97,339,0.5
2021/04/02,08:00,19.1,0.0,93,305,0.6
2021/04/02,09:00,20.4,0.0,88,311,3.9
2021/04/02,10:00,20.6,0.0,84,292,2.1
2021/04/02,11:00,22.2,0.0,78,311,3.3
2021/04/02,12:00,22.9,0.0,76,317,4.6
2021/04/02,13:00,23.7,0.0,70,296,3.8
2021/04/02,14:00,24.4,0.0,67,277,2.7
2021/04/02,15:00,24.6,0.0,71,315,4.8
2021/04/02,16:00,23.6,0.0,72,285,2.3
2021/04/02,17:00,23.7,0.0,73,309,2.5
2021/04/02,18:00,22.6,0.0,82,325,2.5
2021/04/02,19:00,21.0,0.0,89,327,1.9
2021/04/02,20:00,20.1,0.0,92,336,1.9
2021/04/02,21:00,19.8,0.0,93,36,0.1
2021/04/02,22:00,19.8,0.0,90,101,0.0
2021/04/02,23:00,19.8,0.0,94,307,1.5
2021/04/03,00:00,19.4,0.0,93,40,0.0
2021/04/03,01:00,19.4,0.0,92,139,0.0
2021/04/03,02:00,19.5,0.0,92,339,0.1
2021/04/03,03:00,19.4,0.0,94,9,0.0
2021/04/03,04:00,19.5,0.0,93,131,0.0
2021/04/03,05:00,19.7,0.0,93,4,0.8
2021/04/03,06:00,19.6,0.0,94,285,0.0
2021/04/03,07:00,19.7,0.0,92,285,0.0
2021/04/03,08:00,20.4,0.0,89,322,2.1
2021/04/03,09:00,21.6,0.0,82,320,2.4
2021/04/03,10:00,22.1,0.0,77,319,2.9
2021/04/03,11:00,23.0,0.0,71,318,2.7
2021/04/03,12:00,24.2,0.0,64,318,3.5
2021/04/03,13:00,24.9,0.0,64,326,3.8
2021/04/03,14:00,25.4,0.0,64,323,3.2
2021/04/03,15:00,25.3,0.0,67,323,3.0
2021/04/03,16:00,24.2,0.0,67,314,3.0
2021/04/03,17:00,24.3,0.0,67,334,2.6
2021/04/03,18:00,23.5,0.0,74,313,2.1
2021/04/03,19:00,22.1,0.0,82,324,1.7
2021/04/03,20:00,21.7,0.0,83,7,1.7
2021/04/03,21:00,21.5,0.0,86,327,0.3
2021/04/03,22:00,21.4,0.0,87,252,0.0
2021/04/03,23:00,21.6,0.0,88,316,1.4
2021/04/04,00:00,21.3,0.0,88,358,0.3
2021/04/04,01:00,21.4,0.0,88,309,0.5
2021/04/04,02:00,21.0,0.0,92,338,1.8
2021/04/04,03:00,20.5,0.0,92,348,0.0
2021/04/04,04:00,20.4,0.0,91,336,0.0
2021/04/04,05:00,20.5,0.0,92,320,1.7
2021/04/04,06:00,20.2,0.0,94,9,0.0
2021/04/04,07:00,20.0,0.0,93,13,0.0
2021/04/04,08:00,21.4,0.0,86,313,1.3
2021/04/04,09:00,22.8,0.0,76,310,0.6
2021/04/04,10:00,24.5,0.0,73,329,3.9
2021/04/04,11:00,24.7,0.0,70,286,4.5
2021/04/04,12:00,25.1,0.0,67,323,4.3
2021/04/04,13:00,25.6,0.0,60,308,4.0
2021/04/04,14:00,26.2,0.0,58,282,4.8
2021/04/04,15:00,25.9,0.0,63,292,3.9
2021/04/04,16:00,24.9,0.0,68,294,4.5
2021/04/04,17:00,23.9,0.0,78,309,2.5
2021/04/04,18:00,23.0,0.0,85,329,2.2
2021/04/04,19:00,22.4,0.0,84,308,0.1
2021/04/04,20:00,22.6,0.0,86,331,1.1
2021/04/04,21:00,22.4,0.0,86,308,1.9
2021/04/04,22:00,22.1,0.0,86,279,1.4
2021/04/04,23:00,21.8,0.0,88,344,0.3
2021/04/05,00:00,21.7,0.0,90,292,1.2
2021/04/05,01:00,21.2,0.0,91,308,0.0
2021/04/05,02:00,20.9,0.0,93,349,1.6
2021/04/05,03:00,20.6,0.0,94,350,1.5
2021/04/05,04:00,20.4,0.0,95,17,0.0
2021/04/05,05:00,20.2,0.0,95,333,0.0
2021/04/05,06:00,20.4,0.0,96,314,1.6
2021/04/05,07:00,20.5,0.0,94,320,0.0
2021/04/05,08:00,21.2,0.0,88,311,2.0
2021/04/05,09:00,21.8,0.0,84,310,1.8
2021/04/05,10:00,23.2,0.0,75,323,1.9
2021/04/05,11:00,24.6,0.0,71,319,4.0
2021/04/05,12:00,25.3,0.0,70,282,5.2
2021/04/05,13:00,25.0,0.0,65,289,5.2
2021/04/05,14:00,25.9,0.0,63,293,4.8
2021/04/05,15:00,26.2,0.0,62,305,4.9
2021/04/05,16:00,26.6,0.0,57,357,5.5
2021/04/05,17:00,25.4,0.0,70,347,5.2
2021/04/05,18:00,23.4,0.0,79,334,3.0
2021/04/05,19:00,22.0,0.0,87,345,4.2
2021/04/05,20:00,20.9,0.0,92,351,3.2
2021/04/05,21:00,20.4,0.0,93,333,2.5
2021/04/05,22:00,20.2,0.0,94,322,0.0
2021/04/05,23:00,20.3,0.0,92,286,0.4
2021/04/06,00:00,20.6,0.0,92,333,0.1
2021/04/06,01:00,20.6,0.0,92,323,1.3
2021/04/06,02:00,20.4,0.0,91,348,1.5
2021/04/06,03:00,20.4,0.0,94,354,1.6
2021/04/06,04:00,20.1,0.0,95,333,1.8
2021/04/06,05:00,19.9,0.0,96,321,1.2
2021/04/06,06:00,19.8,0.0,96,338,1.2
2021/04/06,07:00,19.9,0.0,95,331,1.2
2021/04/06,08:00,20.3,0.0,91,11,0.8
2021/04/06,09:00,21.8,0.0,84,324,2.8
2021/04/06,10:00,21.8,0.0,81,301,3.0
2021/04/06,11:00,23.4,0.0,77,318,3.8
2021/04/06,12:00,23.5,0.0,75,317,4.5
2021/04/06,13:00,24.3,0.0,68,309,2.7
2021/04/06,14:00,25.4,0.0,65,305,3.9
2021/04/06,15:00,25.9,0.0,61,289,4.7
2021/04/06,16:00,25.3,0.0,71,355,4.5
2021/04/06,17:00,25.1,0.0,66,348,3.8
2021/04/06,18:00,23.8,0.0,73,343,3.3
2021/04/06,19:00,22.6,0.0,81,350,3.3
2021/04/06,20:00,21.6,0.0,83,332,3.0
2021/04/06,21:00,21.5,0.0,83,327,1.2
2021/04/06,22:00,21.5,0.0,84,333,1.0
2021/04/06,23:00,21.3,0.0,86,332,3.3
2021/04/07,00:00,20.6,0.0,87,328,1.2
2021/04/07,01:00,20.4,0.0,88,330,2.3
2021/04/07,02:00,20.4,0.0,88,298,1.1
2021/04/07,03:00,20.1,0.0,91,325,2.1
2021/04/07,04:00,19.8,0.0,92,320,1.9
2021/04/07,05:00,19.6,0.0,94,320,1.4
2021/04/07,06:00,19.5,0.0,93,322,0.1
2021/04/07,07:00,19.6,0.0,93,300,0.6
2021/04/07,08:00,19.8,0.0,92,305,2.0
2021/04/07,09:00,20.7,0.0,82,321,2.6
2021/04/07,10:00,22.2,0.0,78,321,3.7
2021/04/07,11:00,23.0,0.0,74,327,3.8
2021/04/07,12:00,23.9,0.0,68,298,3.6
2021/04/07,13:00,24.0,0.0,68,289,3.2
2021/04/07,14:00,24.3,0.0,69,313,4.0
2021/04/07,15:00,24.2,0.0,72,325,4.2
2021/04/07,16:00,23.3,0.0,73,321,4.0
2021/04/07,17:00,23.8,0.0,71,328,3.5
2021/04/07,18:00,22.8,0.0,78,357,3.1
2021/04/07,19:00,22.0,0.0,75,16,1.4
2021/04/07,20:00,21.3,0.0,83,359,2.1
2021/04/07,21:00,21.2,0.0,84,351,2.3
2021/04/07,22:00,21.1,0.0,86,346,4.0
2021/04/07,23:00,20.6,0.0,86,335,1.5
2021/04/08,00:00,20.5,0.0,85,39,0.3
2021/04/08,01:00,20.5,0.0,85,325,1.9
2021/04/08,02:00,20.0,0.0,87,339,2.0
2021/04/08,03:00,19.9,0.0,89,358,1.4
2021/04/08,04:00,19.6,0.0,92,333,1.9
2021/04/08,05:00,19.2,0.0,92,332,0.9
2021/04/08,06:00,19.1,0.0,92,337,1.2
2021/04/08,07:00,19.0,0.0,93,279,1.7
2021/04/08,08:00,19.2,0.0,93,328,1.4
2021/04/08,09:00,19.6,0.0,90,315,2.2
2021/04/08,10:00,20.5,0.0,82,299,3.1
2021/04/08,11:00,21.8,0.0,78,306,4.8
2021/04/08,12:00,22.1,0.0,79,313,3.9
2021/04/08,13:00,22.7,0.0,71,304,3.7
2021/04/08,14:00,23.2,0.0,72,276,2.6
2021/04/08,15:00,23.6,0.0,71,282,4.3
2021/04/08,16:00,22.7,0.0,77,318,3.6
2021/04/08,17:00,21.7,0.0,76,291,3.1
2021/04/08,18:00,22.1,0.0,82,342,3.6
2021/04/08,19:00,20.4,0.0,88,327,2.9
2021/04/08,20:00,20.1,0.0,87,357,1.2
2021/04/08,21:00,20.1,0.0,89,348,2.4
2021/04/08,22:00,20.2,0.0,88,21,0.5
2021/04/08,23:00,20.0,0.0,89,357,1.9
2021/04/09,00:00,19.5,0.0,91,324,2.1
2021/04/09,01:00,19.2,0.0,92,322,2.0
2021/04/09,02:00,18.8,0.0,95,335,2.7
2021/04/09,03:00,18.6,0.0,95,329,1.1
2021/04/09,04:00,18.5,0.0,96,313,0.2
2021/04/09,05:00,18.5,0.0,96,340,1.0
2021/04/09,06:00,18.4,0.0,96,320,1.1
2021/04/09,07:00,18.4,0.0,97,305,1.7
2021/04/09,08:00,18.7,0.0,95,307,2.3
2021/04/09,09:00,19.3,0.0,91,322,2.0
2021/04/09,10:00,20.3,0.0,83,311,2.9
2021/04/09,11:00,21.1,0.0,81,284,2.1
2021/04/09,12:00,21.8,0.0,79,297,3.2
2021/04/09,13:00,22.1,S/D,73,S/D,S/D
2021/04/09,14:00,22.7,0.0,72,300,3.5
2021/04/09,15:00,22.6,0.0,76,321,2.9
2021/04/09,16:00,22.1,0.0,75,314,2.3
2021/04/09,17:00,21.9,0.0,81,318,2.0
2021/04/09,18:00,20.8,0.0,86,317,2.6
2021/04/09,19:00,19.8,0.0,88,327,1.7
2021/04/09,20:00,19.6,0.0,90,345,1.1
2021/04/09,21:00,19.6,0.0,91,329,1.7
2021/04/09,22:00,19.4,0.0,92,345,3.0
