AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/11/01,00:00,18.4,0.0,86,324,2.5
2023/11/01,01:00,18.2,0.0,88,300,1.7
2023/11/01,02:00,17.8,0.0,91,309,1.6
2023/11/01,03:00,17.5,0.0,94,303,1.9
2023/11/01,04:00,17.2,0.0,96,325,2.7
2023/11/01,05:00,17.2,0.0,96,303,2.5
2023/11/01,06:00,17.1,0.0,95,286,1.1
2023/11/01,07:00,17.4,0.0,94,326,2.0
2023/11/01,08:00,17.7,0.0,88,284,1.7
2023/11/01,09:00,18.3,0.0,87,298,2.3
2023/11/01,10:00,18.7,0.0,84,300,3.4
2023/11/01,11:00,18.9,0.0,82,308,2.9
2023/11/01,12:00,19.1,0.0,83,308,3.3
2023/11/01,13:00,18.6,0.0,83,264,2.3
2023/11/01,14:00,19.0,0.0,79,271,2.0
2023/11/01,15:00,19.3,0.0,81,312,2.9
2023/11/01,16:00,18.8,0.0,82,310,2.1
2023/11/01,17:00,18.7,0.0,78,266,1.6
2023/11/01,18:00,19.2,0.0,77,213,1.2
2023/11/01,19:00,19.1,0.0,78,164,1.0
2023/11/01,20:00,19.2,0.0,77,143,1.4
2023/11/01,21:00,19.1,0.0,79,173,1.1
2023/11/01,22:00,18.9,0.0,80,198,0.1
2023/11/01,23:00,19.0,0.0,79,67,0.7
2023/11/02,00:00,19.0,0.0,79,44,1.6
2023/11/02,01:00,18.9,0.0,79,43,2.3
2023/11/02,02:00,18.7,0.0,80,39,2.9
2023/11/02,03:00,18.6,0.0,82,206,1.0
2023/11/02,04:00,18.1,0.0,87,221,1.8
2023/11/02,05:00,17.7,0.0,88,143,0.0
2023/11/02,06:00,17.4,0.0,90,278,0.0
2023/11/02,07:00,17.4,0.0,92,313,0.2
2023/11/02,08:00,17.7,0.0,86,266,0.0
2023/11/02,09:00,18.6,0.0,86,290,3.1
2023/11/02,10:00,18.5,0.0,83,269,2.3
2023/11/02,11:00,19.1,0.0,78,275,2.3
2023/11/02,12:00,19.4,0.0,75,286,2.5
2023/11/02,13:00,20.1,0.0,72,291,2.1
2023/11/02,14:00,20.5,0.0,67,286,3.0
2023/11/02,15:00,21.6,0.0,63,288,3.8
2023/11/02,16:00,21.5,0.0,67,257,3.4
2023/11/02,17:00,20.7,0.0,72,263,2.8
2023/11/02,18:00,20.1,0.0,72,234,2.4
2023/11/02,19:00,19.9,0.0,74,214,2.4
2023/11/02,20:00,19.8,0.0,75,216,3.3
2023/11/02,21:00,19.7,0.0,75,226,2.1
2023/11/02,22:00,19.7,0.0,74,212,2.2
2023/11/02,23:00,19.6,0.0,74,218,2.3
2023/11/03,00:00,19.6,0.0,73,170,0.4
2023/11/03,01:00,19.5,0.0,75,296,1.2
2023/11/03,02:00,19.1,0.0,78,135,1.4
2023/11/03,03:00,19.0,0.0,78,142,1.8
2023/11/03,04:00,18.9,0.0,80,141,1.2
2023/11/03,05:00,18.7,0.0,82,341,2.4
2023/11/03,06:00,18.6,0.0,79,348,2.0
2023/11/03,07:00,18.9,0.0,74,274,1.7
2023/11/03,08:00,19.1,0.0,78,295,2.5
2023/11/03,09:00,19.3,0.0,75,259,2.2
2023/11/03,10:00,19.8,0.0,71,273,2.9
2023/11/03,11:00,20.5,0.0,69,256,3.3
2023/11/03,12:00,21.3,0.0,65,284,4.0
2023/11/03,13:00,22.0,0.0,66,283,4.0
2023/11/03,14:00,21.4,0.0,65,246,3.6
2023/11/03,15:00,21.7,0.0,63,260,3.3
2023/11/03,16:00,21.5,0.0,64,232,3.9
2023/11/03,17:00,21.2,0.0,68,228,3.0
2023/11/03,18:00,20.4,0.0,74,240,3.4
2023/11/03,19:00,19.2,0.0,76,232,2.6
2023/11/03,20:00,19.0,0.0,80,342,2.4
2023/11/03,21:00,18.7,0.0,81,66,0.0
2023/11/03,22:00,18.4,0.0,81,155,0.2
2023/11/03,23:00,18.1,0.0,81,94,1.6
2023/11/04,00:00,18.1,0.0,80,71,2.2
2023/11/04,01:00,17.7,0.0,80,40,2.2
2023/11/04,02:00,17.0,0.0,82,327,0.1
2023/11/04,03:00,16.7,0.0,87,356,0.1
2023/11/04,04:00,16.9,0.0,90,314,1.4
2023/11/04,05:00,17.3,0.0,88,316,0.1
2023/11/04,06:00,17.5,0.0,88,170,0.0
2023/11/04,07:00,17.8,0.0,85,9,0.2
2023/11/04,08:00,18.3,0.0,84,292,0.3
2023/11/04,09:00,19.1,0.0,78,227,3.3
2023/11/04,10:00,19.7,0.0,72,230,4.4
2023/11/04,11:00,21.6,0.0,63,236,4.8
2023/11/04,12:00,22.9,0.0,58,246,6.3
2023/11/04,13:00,23.2,0.0,61,237,6.4
2023/11/04,14:00,23.5,0.0,61,230,6.6
2023/11/04,15:00,22.9,0.0,61,235,6.1
2023/11/04,16:00,22.3,0.0,64,227,6.6
2023/11/04,17:00,21.6,0.0,69,230,5.2
2023/11/04,18:00,20.6,0.0,73,211,1.8
2023/11/04,19:00,19.9,0.0,76,165,0.3
2023/11/04,20:00,19.9,0.0,75,146,2.6
2023/11/04,21:00,19.8,0.0,76,143,1.4
2023/11/04,22:00,19.8,0.0,77,138,2.0
2023/11/04,23:00,19.4,0.0,78,148,1.8
2023/11/05,00:00,19.3,0.0,79,141,1.6
2023/11/05,01:00,19.0,0.0,80,145,0.9
2023/11/05,02:00,18.9,0.0,81,141,1.6
2023/11/05,03:00,18.7,0.0,81,320,0.0
2023/11/05,04:00,18.8,0.0,81,142,1.7
2023/11/05,05:00,18.8,0.0,82,245,0.1
2023/11/05,06:00,18.9,0.0,81,144,0.1
2023/11/05,07:00,19.2,0.0,79,239,1.0
2023/11/05,08:00,19.6,0.0,77,274,1.4
2023/11/05,09:00,20.1,0.0,75,302,2.6
2023/11/05,10:00,21.8,0.0,66,269,4.5
2023/11/05,11:00,22.2,0.0,65,246,3.7
2023/11/05,12:00,22.2,0.0,70,286,4.1
2023/11/05,13:00,22.3,0.0,64,274,4.2
2023/11/05,14:00,22.1,0.0,67,294,3.9
2023/11/05,15:00,21.9,0.0,68,266,3.9
2023/11/05,16:00,21.6,0.0,68,237,3.1
2023/11/05,17:00,21.7,0.0,73,248,4.4
2023/11/05,18:00,20.6,0.0,78,132,2.7
2023/11/05,19:00,19.9,0.0,79,223,2.6
2023/11/05,20:00,19.7,0.0,80,131,2.5
2023/11/05,21:00,19.6,0.0,81,336,2.7
2023/11/05,22:00,19.3,0.0,80,290,0.3
2023/11/05,23:00,19.2,0.0,83,38,1.2
2023/11/06,00:00,19.1,0.0,83,348,1.3
2023/11/06,01:00,19.2,0.0,82,223,0.7
2023/11/06,02:00,19.3,0.0,81,243,0.3
2023/11/06,03:00,19.1,0.0,83,224,2.6
2023/11/06,04:00,18.8,0.0,84,225,2.3
2023/11/06,05:00,18.7,0.0,83,225,1.9
2023/11/06,06:00,18.7,0.0,84,178,0.1
2023/11/06,07:00,18.9,0.0,83,247,0.2
2023/11/06,08:00,18.9,0.0,85,307,0.5
2023/11/06,09:00,19.4,0.0,79,255,1.5
2023/11/06,10:00,20.3,0.0,73,274,3.4
2023/11/06,11:00,20.7,0.0,75,259,3.1
2023/11/06,12:00,20.0,0.0,79,300,2.8
2023/11/06,13:00,20.6,0.0,71,280,3.1
2023/11/06,14:00,21.3,0.0,67,249,4.3
2023/11/06,15:00,21.4,0.0,69,241,3.5
2023/11/06,16:00,21.7,0.0,70,241,4.1
2023/11/06,17:00,21.5,0.0,73,228,4.1
2023/11/06,18:00,20.7,0.0,72,203,1.5
2023/11/06,19:00,20.3,0.0,78,177,3.9
2023/11/06,20:00,20.0,0.0,77,194,4.2
2023/11/06,21:00,19.8,0.0,75,186,3.1
2023/11/06,22:00,19.8,0.0,77,191,3.2
2023/11/06,23:00,19.5,0.0,80,208,1.5
2023/11/07,00:00,19.3,0.0,84,214,2.8
2023/11/07,01:00,18.7,0.0,90,223,3.1
2023/11/07,02:00,18.3,0.0,90,210,2.3
2023/11/07,03:00,18.5,0.0,88,217,2.4
2023/11/07,04:00,18.3,0.0,88,206,1.1
2023/11/07,05:00,18.3,0.0,89,157,0.6
2023/11/07,06:00,18.2,0.0,91,343,0.0
2023/11/07,07:00,18.2,0.0,89,342,1.3
2023/11/07,08:00,18.9,0.0,82,301,0.1
2023/11/07,09:00,19.8,0.0,78,322,0.9
2023/11/07,10:00,20.5,0.0,75,244,2.6
2023/11/07,11:00,21.1,0.0,72,244,3.0
2023/11/07,12:00,21.2,0.0,69,245,3.6
2023/11/07,13:00,22.1,0.0,65,243,3.1
2023/11/07,14:00,22.9,0.0,62,270,3.7
2023/11/07,15:00,22.7,0.0,66,257,4.1
2023/11/07,16:00,22.6,0.0,65,258,4.2
2023/11/07,17:00,22.3,0.0,70,238,4.0
2023/11/07,18:00,21.5,0.0,73,214,2.0
2023/11/07,19:00,20.6,0.0,76,141,3.0
