AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2019/05/01,00:00,19.6,0.0,89,229,0.6
2019/05/01,01:00,19.2,0.0,91,1,0.0
2019/05/01,02:00,19.1,0.0,92,1,0.0
2019/05/01,03:00,19.5,0.0,90,1,0.0
2019/05/01,04:00,19.3,0.0,91,1,0.0
2019/05/01,05:00,19.1,0.0,92,257,1.0
2019/05/01,06:00,18.5,0.0,95,177,0.0
2019/05/01,07:00,18.1,0.0,98,165,0.3
2019/05/01,08:00,18.9,0.0,97,253,0.3
2019/05/01,09:00,21.8,0.0,83,211,0.9
2019/05/01,10:00,23.7,0.0,73,260,1.2
2019/05/01,11:00,24.2,0.0,71,233,1.8
2019/05/01,12:00,24.7,0.0,70,220,0.9
2019/05/01,13:00,24.5,0.0,70,237,1.4
2019/05/01,14:00,25.1,0.0,67,230,1.3
2019/05/01,15:00,25.3,0.0,66,246,1.3
2019/05/01,16:00,24.2,0.0,71,240,1.1
2019/05/01,17:00,23.7,0.0,74,181,2.0
2019/05/01,18:00,21.4,0.0,81,188,1.4
2019/05/01,19:00,20.1,0.0,87,191,0.9
2019/05/01,20:00,19.5,0.0,90,141,1.1
2019/05/01,21:00,19.6,0.0,90,154,0.6
2019/05/01,22:00,19.8,0.0,89,229,0.6
2019/05/01,23:00,19.0,0.0,92,169,0.6
2019/05/02,00:00,18.5,0.0,94,192,0.4
2019/05/02,01:00,18.3,0.0,96,203,0.4
2019/05/02,02:00,18.2,0.0,97,1,0.0
2019/05/02,03:00,18.1,0.0,98,1,0.0
2019/05/02,04:00,18.1,0.0,98,265,0.9
2019/05/02,05:00,18.1,0.0,98,266,0.6
2019/05/02,06:00,18.0,0.0,98,267,0.2
2019/05/02,07:00,18.1,0.0,98,278,0.5
2019/05/02,08:00,19.4,0.0,93,260,0.5
2019/05/02,09:00,21.3,0.0,83,259,0.7
2019/05/02,10:00,22.4,0.0,77,236,1.4
2019/05/02,11:00,23.0,0.0,74,257,1.8
2019/05/02,12:00,23.1,0.0,73,264,1.4
2019/05/02,13:00,23.8,0.0,70,264,2.2
2019/05/02,14:00,23.8,0.0,70,260,2.2
2019/05/02,15:00,23.7,0.0,71,236,1.7
2019/05/02,16:00,22.6,0.0,75,231,1.0
2019/05/02,17:00,21.8,0.0,79,197,0.9
2019/05/02,18:00,19.9,0.0,86,251,0.9
2019/05/02,19:00,19.5,0.0,88,203,1.1
2019/05/02,20:00,19.1,0.0,88,200,1.1
2019/05/02,21:00,18.9,0.0,87,198,1.5
2019/05/02,22:00,18.8,0.0,88,180,1.8
2019/05/02,23:00,18.5,0.0,89,182,0.5
2019/05/03,00:00,18.3,0.0,90,205,0.7
2019/05/03,01:00,18.1,0.0,91,194,0.5
2019/05/03,02:00,17.8,0.0,93,301,0.0
2019/05/03,03:00,17.9,0.0,93,256,0.8
2019/05/03,04:00,17.8,0.0,93,257,0.6
2019/05/03,05:00,17.8,0.0,94,270,0.7
2019/05/03,06:00,17.8,0.0,95,227,0.5
2019/05/03,07:00,17.9,0.0,94,241,0.6
2019/05/03,08:00,18.8,0.0,91,229,0.5
2019/05/03,09:00,19.7,0.0,86,274,0.2
2019/05/03,10:00,19.9,0.0,86,269,1.6
2019/05/03,11:00,20.0,0.0,85,263,0.7
2019/05/03,12:00,21.5,0.0,79,272,1.6
2019/05/03,13:00,22.6,0.0,73,236,1.3
2019/05/03,14:00,22.9,0.0,71,251,1.7
2019/05/03,15:00,22.7,0.0,72,203,1.1
2019/05/03,16:00,22.4,0.0,72,200,1.4
2019/05/03,17:00,21.1,0.0,75,182,2.0
2019/05/03,18:00,20.5,0.0,77,194,2.0
2019/05/03,19:00,19.8,0.0,80,182,1.3
2019/05/03,20:00,19.8,0.0,80,178,1.0
2019/05/03,21:00,19.3,0.0,84,164,1.4
2019/05/03,22:00,19.2,0.0,85,177,1.8
2019/05/03,23:00,18.9,0.0,87,182,1.8
2019/05/04,00:00,18.9,0.0,87,164,1.5
2019/05/04,01:00,18.8,0.0,86,176,1.8
2019/05/04,02:00,18.6,0.0,87,178,1.2
2019/05/04,03:00,18.2,0.0,89,180,0.5
2019/05/04,04:00,17.9,0.0,91,203,0.2
2019/05/04,05:00,17.8,0.0,94,165,0.5
2019/05/04,06:00,17.7,0.0,96,1,0.0
2019/05/04,07:00,17.8,0.0,96,183,0.5
2019/05/04,08:00,18.5,0.0,94,262,0.9
2019/05/04,09:00,21.4,0.0,82,148,0.4
2019/05/04,10:00,23.8,0.0,72,229,0.8
2019/05/04,11:00,24.2,0.0,68,210,0.8
2019/05/04,12:00,25.3,0.0,66,211,0.8
2019/05/04,13:00,25.6,0.0,63,262,2.2
2019/05/04,14:00,24.5,0.0,67,252,1.5
2019/05/04,15:00,24.8,0.0,67,220,1.1
2019/05/04,16:00,24.2,0.0,67,237,1.1
2019/05/04,17:00,23.1,0.0,70,195,1.1
2019/05/04,18:00,22.1,0.0,72,192,1.6
2019/05/04,19:00,20.8,0.0,78,184,1.2
2019/05/04,20:00,20.4,0.0,84,145,0.2
2019/05/04,21:00,20.6,0.0,84,187,0.6
2019/05/04,22:00,20.3,0.0,86,223,0.6
2019/05/04,23:00,19.7,0.0,89,221,0.8
2019/05/05,00:00,19.2,0.0,93,175,0.4
2019/05/05,01:00,18.8,0.0,94,1,0.0
2019/05/05,02:00,18.8,0.0,94,1,0.0
2019/05/05,03:00,18.8,0.0,94,152,0.4
2019/05/05,04:00,18.6,0.0,93,176,0.1
2019/05/05,05:00,18.5,0.0,94,164,0.0
2019/05/05,06:00,18.8,0.0,94,242,0.0
2019/05/05,07:00,18.9,0.0,92,206,0.3
2019/05/05,08:00,19.5,0.0,92,271,0.0
2019/05/05,09:00,22.4,0.0,81,147,0.4
2019/05/05,10:00,24.6,0.0,71,168,1.3
2019/05/05,11:00,26.5,0.0,65,239,1.4
2019/05/05,12:00,25.7,0.0,65,250,1.5
2019/05/05,13:00,24.6,0.0,67,270,2.3
2019/05/05,14:00,25.2,0.0,67,261,1.2
2019/05/05,15:00,26.5,0.0,63,254,1.4
2019/05/05,16:00,26.3,0.0,64,261,1.3
2019/05/05,17:00,24.8,0.0,71,244,0.7
2019/05/05,18:00,23.0,0.0,78,226,0.9
2019/05/05,19:00,21.5,0.0,85,176,1.1
2019/05/05,20:00,20.9,0.0,88,170,1.3
2019/05/05,21:00,20.4,0.0,91,193,1.1
2019/05/05,22:00,20.0,0.0,90,187,1.1
2019/05/05,23:00,20.2,0.0,88,179,0.9
2019/05/06,00:00,20.5,0.0,87,220,0.6
2019/05/06,01:00,20.1,0.0,90,264,0.8
2019/05/06,02:00,19.8,0.0,93,174,0.7
2019/05/06,03:00,19.5,0.0,93,174,0.9
2019/05/06,04:00,19.0,0.0,96,193,0.5
2019/05/06,05:00,18.6,0.0,97,175,1.0
2019/05/06,06:00,18.7,0.0,98,229,0.2
2019/05/06,07:00,18.8,0.0,98,182,0.5
2019/05/06,08:00,19.2,0.0,97,160,0.5
2019/05/06,09:00,20.9,0.0,89,205,0.8
2019/05/06,10:00,24.0,0.0,76,184,1.1
2019/05/06,11:00,25.3,0.0,69,236,1.6
2019/05/06,12:00,24.9,0.0,70,241,1.6
2019/05/06,13:00,25.6,0.0,67,192,1.8
2019/05/06,14:00,25.1,0.0,68,191,2.0
2019/05/06,15:00,24.3,0.0,70,215,1.5
2019/05/06,16:00,23.1,0.0,74,182,2.4
2019/05/06,17:00,21.8,0.0,79,173,3.3
2019/05/06,18:00,20.1,0.0,86,176,2.4
2019/05/06,19:00,19.8,0.0,88,163,1.7
2019/05/06,20:00,19.7,0.0,88,173,1.7
2019/05/06,21:00,19.5,0.0,89,161,0.8
2019/05/06,22:00,19.7,0.0,89,215,0.8
2019/05/06,23:00,18.9,0.0,92,179,1.2
2019/05/07,00:00,18.4,0.0,94,169,0.6
2019/05/07,01:00,18.3,0.0,95,214,0.2
2019/05/07,02:00,18.2,0.0,95,1,0.0
2019/05/07,03:00,18.1,0.0,96,269,1.0
2019/05/07,04:00,18.0,0.0,96,330,0.2
2019/05/07,05:00,18.3,0.0,95,251,0.7
2019/05/07,06:00,18.3,0.0,94,242,0.5
2019/05/07,07:00,18.4,0.0,95,257,1.2
2019/05/07,08:00,18.3,0.0,96,183,1.2
2019/05/07,09:00,18.5,0.0,97,256,0.9
2019/05/07,10:00,19.3,0.0,92,245,0.8
2019/05/07,11:00,19.3,0.0,90,167,1.2
2019/05/07,12:00,20.2,0.0,85,184,1.2
2019/05/07,13:00,21.1,0.0,81,168,1.5
2019/05/07,14:00,21.3,0.0,80,186,1.7
2019/05/07,15:00,21.0,0.0,81,163,1.1
2019/05/07,16:00,21.5,0.0,78,178,1.0
2019/05/07,17:00,22.1,0.0,76,234,1.5
