AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/09/01,00:00,14.9,0.0,85,167,1.4
2022/09/01,01:00,14.8,0.0,86,181,1.4
2022/09/01,02:00,14.6,0.0,87,180,1.4
2022/09/01,03:00,14.1,0.0,91,184,1.1
2022/09/01,04:00,14.0,0.0,90,205,0.7
2022/09/01,05:00,13.9,0.0,90,211,0.3
2022/09/01,06:00,14.1,0.0,88,200,0.3
2022/09/01,07:00,14.2,0.0,86,170,0.6
2022/09/01,08:00,14.5,0.0,86,212,0.4
2022/09/01,09:00,15.0,0.0,84,238,0.2
2022/09/01,10:00,15.5,0.0,81,259,0.3
2022/09/01,11:00,16.1,0.0,78,245,0.7
2022/09/01,12:00,16.6,0.0,77,191,0.5
2022/09/01,13:00,17.4,0.0,73,256,0.9
2022/09/01,14:00,18.1,0.0,71,224,0.7
2022/09/01,15:00,17.7,0.0,72,201,1.2
2022/09/01,16:00,17.0,0.0,74,192,1.2
2022/09/01,17:00,16.4,0.0,78,180,1.0
2022/09/01,18:00,16.0,0.0,80,193,0.7
2022/09/01,19:00,15.5,0.0,83,172,0.8
2022/09/01,20:00,15.4,0.0,83,210,0.7
2022/09/01,21:00,15.1,0.0,83,178,0.7
2022/09/01,22:00,15.1,0.0,84,221,0.5
2022/09/01,23:00,14.8,0.0,85,239,0.7
2022/09/02,00:00,14.5,0.0,86,277,0.7
2022/09/02,01:00,14.4,0.0,87,280,0.7
2022/09/02,02:00,14.1,0.0,88,279,1.2
2022/09/02,03:00,13.8,2,085.9,89,281,1.0
2022/09/02,04:00,13.7,0.0,91,273,0.8
2022/09/02,05:00,13.6,0.0,92,282,0.7
2022/09/02,06:00,13.8,0.0,92,304,0.5
2022/09/02,07:00,14.2,0.0,89,302,1.1
2022/09/02,08:00,14.4,0.0,86,322,1.1
2022/09/02,09:00,14.9,0.0,83,328,1.1
2022/09/02,10:00,15.7,0.0,79,292,1.0
2022/09/02,11:00,16.4,0.0,76,292,0.9
2022/09/02,12:00,17.7,0.0,71,319,1.2
2022/09/02,13:00,19.0,0.0,67,261,2.1
2022/09/02,14:00,19.4,0.0,65,262,1.1
2022/09/02,15:00,19.3,0.0,66,267,1.6
2022/09/02,16:00,18.6,0.0,69,247,1.1
2022/09/02,17:00,17.0,0.0,76,226,0.9
2022/09/02,18:00,16.2,0.0,80,256,0.6
2022/09/02,19:00,15.8,0.0,83,213,0.8
2022/09/02,20:00,15.8,0.0,83,172,1.3
2022/09/02,21:00,15.6,0.0,85,171,1.1
2022/09/02,22:00,15.4,0.0,85,180,1.0
2022/09/02,23:00,15.5,0.0,85,190,1.1
2022/09/03,00:00,15.3,0.0,85,201,0.5
2022/09/03,01:00,15.2,0.0,86,189,0.9
2022/09/03,02:00,15.0,0.0,86,181,0.9
2022/09/03,03:00,14.8,0.0,87,200,0.3
2022/09/03,04:00,14.6,0.0,87,248,0.5
2022/09/03,05:00,14.4,0.0,88,259,0.4
2022/09/03,06:00,14.5,0.0,88,254,0.3
2022/09/03,07:00,14.4,0.0,89,258,0.4
2022/09/03,08:00,14.6,0.0,88,228,0.2
