"Department","Province","District","Month","Year","IncidenceCount","X._Pop_1_NBI","X._Inadq_Housing","X._Overcrowding","X._Pop_No_Hygeine","X._High_Econ_Depend","X._Pop_No_pubwater","X._No_Light","X._Homes_Dirt_Floor","X._Homes_Firewood","X._no_computer","X._no_cellphone","X._no_internet","X._Homes_1_room","X._Difficulty_Moving","X._limited_interact_wothes","Illiteracy_Rate","Precipitation","Temperature","Wind_Speed","Wind_Direction_Degrees","Relative_Humidity"
"LIMA","LIMA","COMAS","August",2019,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,2.3,14.920297029703,1.58366336633663,204.125123152709,87.516875
"LIMA","LIMA","COMAS","September",2019,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,2.45,17.4915094339623,2.17641509433962,120.589944134078,86.445625
"LIMA","LIMA","COMAS","October",2019,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.8,17.4665734265734,1.90027972027972,204.859258741259,75.4301144492132
"LIMA","LIMA","COMAS","November",2019,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.2625,19.1781163434903,2.20360110803324,203.37756232687,71.6148529411765
"LIMA","LIMA","COMAS","December",2019,1,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.85,22.034606741573,2.08426966292135,203.740674157303,81.6738944723618
"LIMA","LIMA","COMAS","January",2020,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,1.9,23.6477150537634,2.13682795698925,204.300295698925,81.9220659340659
"LIMA","LIMA","COMAS","February",2020,1,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.2,24.7263157894737,2.08859649122807,200.754532163743,80.0486021505376
"LIMA","LIMA","COMAS","March",2020,3,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.7875,25.2474324324324,2,200.658932432432,62.7428108108108
"LIMA","LIMA","COMAS","April",2020,24,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.0714285714285714,23.236095505618,1.87373595505618,198.377233146067,69.3830508474576
"LIMA","LIMA","COMAS","May",2020,26,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.9875,19.9188172043011,1.79784946236559,201.818306451613,66.5341095890411
"LIMA","LIMA","COMAS","June",2020,2,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.55,17.1753209700428,1.65606276747504,206.718815977175,87.1940470588235
"LIMA","LIMA","COMAS","July",2020,1,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.325,15.7956276445698,1.64217207334274,201.32898448519,88.2890553745928
"LIMA","LIMA","COMAS","August",2020,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.7,15.7021840873635,1.72059282371295,204.980764430577,84.3871240105541
"LIMA","LIMA","COMAS","September",2020,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.9875,16.4376569037657,1.93207810320781,202.215048814505,87.0728481012658
"LIMA","LIMA","COMAS","October",2020,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.471428571428571,17.9849779086892,2.01516936671576,201.867290132548,77.8406527415144
"LIMA","LIMA","COMAS","November",2020,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.3125,19.2603076923077,1.97723076923077,199.781323076923,69.7377538461539
"LIMA","LIMA","COMAS","December",2020,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,2.55,20.4744535519126,2.03907103825137,199.492404371585,73.56043715847
"LIMA","LIMA","COMAS","January",2021,1,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,1.42,23.0026917900404,1.94629878869448,198.938034993271,70.4570013755158
"LIMA","LIMA","COMAS","February",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.14,24.2636904761905,1.82857142857143,197.596339285714,72.0030204778157
"LIMA","LIMA","COMAS","March",2021,1,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.52,24.7970350404313,1.95646900269542,199.81397574124,72.7091598023064
"LIMA","LIMA","COMAS","April",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.2,22.0972067039106,1.88449720670391,197.353365921788,77.7245608108108
"LIMA","LIMA","COMAS","May",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,1.18333333333333,18.6671214188267,1.69236016371078,200.357080491132,85.8846341463415
"LIMA","LIMA","COMAS","June",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,1.4,16.9007122507122,1.45498575498575,202.169344729345,76.6277678571429
"LIMA","LIMA","COMAS","July",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.766666666666667,16.0638928067701,1.58293370944993,201.00562764457,57.0158139534884
"LIMA","LIMA","COMAS","August",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,1,15.7689280868385,1.79836956521739,201.603595658073,73.0361764705882
"LIMA","LIMA","COMAS","September",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.1125,16.0318318318318,1.93888888888889,201.47996996997,48.5386666666667
"LIMA","LIMA","COMAS","October",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.7375,17.0672998643148,2.15712347354138,200.563785617368,35.626
"LIMA","LIMA","COMAS","November",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.075,18.2302097902098,2.02923076923077,202.558125874126,38.724375
"LIMA","LIMA","COMAS","December",2021,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.325,20.0126702997275,2.03474114441417,199.891537414966,48.7521052631579
"LIMA","LIMA","COMAS","January",2022,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,2.275,22.9416553595658,2.05983717774763,200.530149253731,47.2534615384615
"LIMA","LIMA","COMAS","February",2022,1,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.771428571428571,23.9750387596899,1.87720930232558,200.056852713178,41.4854166666667
"LIMA","LIMA","COMAS","March",2022,11,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.4375,24.3588709677419,1.88534946236559,198.27185483871,42.7565625
"LIMA","LIMA","COMAS","April",2022,27,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.7,21.2211428571429,1.86671428571429,194.606585714286,57.071
"LIMA","LIMA","COMAS","May",2022,14,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,1.1625,18.0270190895742,1.73788546255507,195.028986784141,43.4571428571429
"LIMA","LIMA","COMAS","June",2022,6,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.65,16.2742253521127,1.51788732394366,200.121197183099,40.0605
"LIMA","LIMA","COMAS","July",2022,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.975,15.3385057471264,1.55870503597122,203.02875,35.625
"LIMA","LIMA","COMAS","August",2022,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,1.275,15.1153950953678,1.71741496598639,172.616367346939,78.9314689265537
"LIMA","LIMA","COMAS","September",2022,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,2.28571428571429,15.6621374045802,1.78274809160305,59.9588396946565,83.2874045801527
"LIMA","LIMA","COMAS","October",2022,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.3,16.4252688172043,1.94704301075269,58.1015322580645,80.6788037634409
"LIMA","LIMA","COMAS","November",2022,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.528571428571429,18.8618915159944,1.81877607788595,55.9668150208623,77.7410709318498
"LIMA","LIMA","COMAS","December",2022,0,0.153,0.039,0.093,0.008,0.011,0.05398099261,0.02894192186,0.05892291447,0.00869460392,0.5083404909,0.0947892651,0.5491388274,0.1540865892,0.02552790854,0.00797386877,0.06444423095,0.3,21.909811827957,1.86061827956989,54.1405107526882,75.1984543010753
"LIMA","LIMA","EL AGUSTINO","January",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.8,23.4721640995834,1.52806539509537,197.207084468665,83.9453114404727
"LIMA","LIMA","EL AGUSTINO","February",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.533333333333333,24.9488095238095,1.56158536585366,200.853658536585,82.6845238095238
"LIMA","LIMA","EL AGUSTINO","March",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.8,24.4795698924731,1.73363363363363,199.807807807808,68.6370967741936
"LIMA","LIMA","EL AGUSTINO","April",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,22.5155913978495,1.93236994219653,197.832369942197,76.6344086021505
"LIMA","LIMA","EL AGUSTINO","May",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,2.56666666666667,19.5075971697284,1.26676644664168,205.173847810237,85.4672653904267
"LIMA","LIMA","EL AGUSTINO","June",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.2,15.9089068825911,1.41244444444444,210.728888888889,87.9352226720648
"LIMA","LIMA","EL AGUSTINO","July",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.1,15.0082210242588,1.4221906116643,207.159317211949,90.8975741239892
"LIMA","LIMA","EL AGUSTINO","August",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.2,14.7504132231405,1.44867256637168,208.610619469027,88.6046831955923
"LIMA","LIMA","EL AGUSTINO","September",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,2,15.6695410292072,1.72273381294964,210.179856115108,87.3018080667594
"LIMA","LIMA","EL AGUSTINO","October",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,16.6567204301075,1.74466571834993,209.684210526316,83.2755376344086
"LIMA","LIMA","EL AGUSTINO","November",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,18.8926388888889,1.99957020057307,204.233524355301,81.2541666666667
"LIMA","LIMA","EL AGUSTINO","December",2019,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,20.9304993252362,1.80085348506401,198.580369843528,79.9163292847503
"LIMA","LIMA","EL AGUSTINO","January",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.2,23.0480484522207,1.99193302891933,202.905631659056,77.9744279946164
"LIMA","LIMA","EL AGUSTINO","February",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.8,24.4589020771513,2.14870886387114,215.220130044774,75.0059347181009
"LIMA","LIMA","EL AGUSTINO","March",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,1.6,25.0385752688172,1.9865713308759,217.410724927227,69.4005376344086
"LIMA","LIMA","EL AGUSTINO","April",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,23.0613351877608,2.10856433987358,220.767694571866,71.6787204450626
"LIMA","LIMA","EL AGUSTINO","May",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,19.7034946236559,2.02158823508834,217.399089864666,78.4650537634409
"LIMA","LIMA","EL AGUSTINO","June",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,16.8880555555556,1.95967277648994,217.829957899925,84.0694444444444
"LIMA","LIMA","EL AGUSTINO","July",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,15.4724462365591,1.90054342041173,214.350547067954,84.3319892473118
"LIMA","LIMA","EL AGUSTINO","August",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,15.4372812920592,2.1133091502008,218.912993054656,84.0901749663526
"LIMA","LIMA","EL AGUSTINO","September",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.1,16.0602777777778,1.98850051565717,211.841096870222,82.8166666666667
"LIMA","LIMA","EL AGUSTINO","October",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,17.6462365591398,2.08420894233695,216.049380105828,80.4180107526882
"LIMA","LIMA","EL AGUSTINO","November",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.4,18.0608974358974,2.08759274417644,212.803549276521,78.6923076923077
"LIMA","LIMA","EL AGUSTINO","December",2020,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,2.55,19.7521892283372,1.80138258934411,201.16616947775,79.2021105254788
"LIMA","LIMA","EL AGUSTINO","January",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,1.42,21.9893256677652,1.78379863228324,218.312070264181,74.5784007409596
"LIMA","LIMA","EL AGUSTINO","February",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.14,22.7118224709238,1.83081111476849,220.03163004718,72.0323288525473
"LIMA","LIMA","EL AGUSTINO","March",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.52,23.0752450873837,2.11935773700838,225.931816297375,72.4103886408862
"LIMA","LIMA","EL AGUSTINO","April",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,21.17,2.00289434394066,226.702031439811,71.5
"LIMA","LIMA","EL AGUSTINO","May",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.3,18.3422043010753,1.72152087924899,216.739453525015,82.4462365591398
"LIMA","LIMA","EL AGUSTINO","June",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.7,16.7305832147937,1.55122805348466,204.969465082209,87.3556187766714
"LIMA","LIMA","EL AGUSTINO","July",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.6,15.8731523378582,1.691295793371,205.453288286545,86
"LIMA","LIMA","EL AGUSTINO","August",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,15.4924016282225,1.45149359886202,185.853485064011,86.4586160108548
"LIMA","LIMA","EL AGUSTINO","September",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,15.7358003442341,1.4451724137931,191.362068965517,83.4509466437177
"LIMA","LIMA","EL AGUSTINO","October",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,16.1384615384615,1.59450549450549,188.974358974359,83.3296703296703
"LIMA","LIMA","EL AGUSTINO","November",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,17.8870813397129,1.65614035087719,194.826156299841,80.7129186602871
"LIMA","LIMA","EL AGUSTINO","December",2021,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,19.7949659863946,1.63823129251701,184.307482993197,78.2272108843537
"LIMA","LIMA","EL AGUSTINO","January",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,22.7716234652115,1.64478021978022,186.526098901099,71.3929058663029
"LIMA","LIMA","EL AGUSTINO","February",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.771428571428571,23.7306547619048,1.47004538577912,190.03328290469,65.0461309523809
"LIMA","LIMA","EL AGUSTINO","March",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,24.0858870967742,1.33455782312925,186.149659863946,63.0712365591398
"LIMA","LIMA","EL AGUSTINO","April",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,20.822496371553,1.36207906295754,186.88140556369,71.5820029027576
"LIMA","LIMA","EL AGUSTINO","May",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,17.7548536209553,1.37901234567901,195.996913580247,77.7534668721109
"LIMA","LIMA","EL AGUSTINO","June",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,15.9442879499218,1.43527559055118,191.595275590551,80.9890453834116
"LIMA","LIMA","EL AGUSTINO","July",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,14.9340675477239,1.43431516936672,195.839469808542,84.2187958883994
"LIMA","LIMA","EL AGUSTINO","August",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,14.6783149171271,1.40470262793914,193.272475795297,85.2223756906077
"LIMA","LIMA","EL AGUSTINO","September",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0,15.0308056872038,1.5478672985782,190.791469194313,82.6145339652449
"LIMA","LIMA","EL AGUSTINO","October",2022,0,0.146,0.016,0.107,0.001,0.011,0.00766168728,0.01707828618,0.02647348371,0.00502260171,0.5289185952,0.09427037051,0.5744310938,0.1825964131,0.02683267794,0.00906156028,0.07114481399,0.8,15.7195290858726,1.60083217753121,181.791955617198,80.1232686980609
