"","AÑO / MES / DÍA","HORA","TEMPERATURA (°C)","PRECIPITACIÓN (mm/hora)","HUMEDAD (%)","DIRECCION DEL VIENTO (°)","VELOCIDAD DEL VIENTO (m/s)"
"1","2019/04/01","00:00","S/D","0.2",NA,"S/D","S/D"
"2","2019/04/01","01:00","S/D","0.0",NA,"S/D","S/D"
"3","2019/04/01","02:00","S/D","0.0",NA,"S/D","S/D"
"4","2019/04/01","03:00","S/D","0.0",NA,"S/D","S/D"
"5","2019/04/01","04:00","S/D","S/D",NA,"S/D","S/D"
"6","2019/04/01","05:00","S/D","0.1",NA,"S/D","S/D"
"7","2019/04/01","06:00","S/D","0.0",NA,"S/D","S/D"
"8","2019/04/01","07:00","S/D","0.0",NA,"S/D","S/D"
"9","2019/04/01","08:00","S/D","0.0",NA,"S/D","S/D"
"10","2019/04/01","09:00","S/D","0.0",NA,"S/D","S/D"
"11","2019/04/01","10:00","S/D","0.0",NA,"S/D","S/D"
"12","2019/04/01","11:00","S/D","0.0",NA,"S/D","S/D"
"13","2019/04/01","12:00","S/D","0.0",NA,"S/D","S/D"
"14","2019/04/01","13:00","S/D","0.0",NA,"S/D","S/D"
"15","2019/04/01","14:00","S/D","0.0",NA,"S/D","S/D"
"16","2019/04/01","15:00","S/D","0.0",NA,"S/D","S/D"
"17","2019/04/01","16:00","S/D","0.0",NA,"S/D","S/D"
"18","2019/04/01","17:00","S/D","0.0",NA,"S/D","S/D"
"19","2019/04/01","18:00","S/D","0.0",NA,"S/D","S/D"
"20","2019/04/01","19:00","S/D","0.0",NA,"S/D","S/D"
"21","2019/04/01","20:00","S/D","0.1",NA,"S/D","S/D"
"22","2019/04/01","21:00","S/D","0.1",NA,"S/D","S/D"
"23","2019/04/01","22:00","S/D","0.1",NA,"S/D","S/D"
"24","2019/04/01","23:00","S/D","0.1",NA,"S/D","S/D"
"25","2019/04/02","00:00","17.2","0.0",NA,"S/D","S/D"
"26","2019/04/02","01:00","17.0","0.0",NA,"S/D","S/D"
"27","2019/04/02","02:00","16.7","0.0",NA,"S/D","S/D"
"28","2019/04/02","03:00","16.7","0.0",NA,"S/D","S/D"
"29","2019/04/02","04:00","16.6","0.1",NA,"S/D","S/D"
"30","2019/04/02","05:00","16.5","0.0",NA,"S/D","S/D"
"31","2019/04/02","06:00","16.5","0.1",NA,"S/D","S/D"
"32","2019/04/02","07:00","16.5","0.1",NA,"S/D","S/D"
"33","2019/04/02","08:00","16.5","0.1",NA,"S/D","S/D"
"34","2019/04/02","09:00","16.7","0.0",NA,"S/D","S/D"
"35","2019/04/02","10:00","17.2","0.1",NA,"S/D","S/D"
"36","2019/04/02","11:00","17.6","0.0",NA,"S/D","S/D"
"37","2019/04/02","12:00","17.9","0.0",NA,"S/D","S/D"
"38","2019/04/02","13:00","16.0","0.0",NA,"238.4","0.8"
"39","2019/04/02","14:00","16.3","0.0",NA,"224.6","0.7"
"40","2019/04/02","15:00","16.1","0.0",NA,"219.5","0.6"
"41","2019/04/02","16:00","15.8","0.0",NA,"235","0.6"
"42","2019/04/02","17:00","15.4","0.0",NA,"234.8","0.6"
"43","2019/04/02","18:00","15.2","0.0",NA,"143.6","0.2"
"44","2019/04/02","19:00","14.9","0.0",NA,"167.4","0.4"
"45","2019/04/02","20:00","14.7","0.0",NA,"204.7","0.8"
"46","2019/04/02","21:00","14.5","0.0",NA,"81.8","0.2"
"47","2019/04/02","22:00","14.7","0.0",NA,"3.63","0.0"
"48","2019/04/02","23:00","15.1","0.0",NA,"265.2","0.6"
"49","2019/04/03","00:00","15.1","0.0",NA,"63.03","0.1"
"50","2019/04/03","01:00","15.0","0.0",NA,"85.1","0.3"
"51","2019/04/03","02:00","14.9","0.0",NA,"52.4","0.5"
"52","2019/04/03","03:00","14.8","0.0",NA,"100.8","0.5"
"53","2019/04/03","04:00","14.4","0.0",NA,"75.02","0.2"
"54","2019/04/03","05:00","14.5","0.0",NA,"101","0.5"
"55","2019/04/03","06:00","14.5","0.0",NA,"52.87","0.1"
"56","2019/04/03","07:00","14.5","0.0",NA,"222","0.3"
"57","2019/04/03","08:00","15.0","0.0",NA,"0","0.0"
"58","2019/04/03","09:00","15.2","0.0",NA,"85.9","0.2"
"59","2019/04/03","10:00","15.9","0.0",NA,"208.3","0.8"
"60","2019/04/03","11:00","16.0","0.0",NA,"207.6","0.7"
"61","2019/04/03","12:00","16.1","0.0",NA,"201.1","0.7"
"62","2019/04/03","13:00","16.3","0.0",NA,"277.9","0.9"
"63","2019/04/03","14:00","16.0","0.0",NA,"298.1","1.0"
"64","2019/04/03","15:00","15.8","0.0",NA,"248.1","0.7"
"65","2019/04/03","16:00","15.4","0.0",NA,"217.7","1.0"
"66","2019/04/03","17:00","15.1","0.0",NA,"208.9","0.7"
"67","2019/04/03","18:00","14.9","0.0",NA,"215","0.7"
"68","2019/04/03","19:00","14.9","0.0",NA,"213.4","1.2"
"69","2019/04/03","20:00","14.7","0.0",NA,"197.2","1.1"
"70","2019/04/03","21:00","14.7","0.0",NA,"164.6","1.4"
"71","2019/04/03","22:00","14.9","0.0",NA,"177.6","0.7"
"72","2019/04/03","23:00","14.9","0.0",NA,"149.8","1.3"
"73","2019/04/04","00:00","14.7","0.0",NA,"161.5","1.0"
"74","2019/04/04","01:00","14.7","0.0",NA,"136.4","0.8"
"75","2019/04/04","02:00","14.6","0.0",NA,"130.3","0.6"
"76","2019/04/04","03:00","14.6","0.0",NA,"168.7","0.3"
"77","2019/04/04","04:00","14.5","0.0",NA,"36.11","0.2"
"78","2019/04/04","05:00","14.3","0.0",NA,"70.33","0.5"
"79","2019/04/04","06:00","14.2","0.0",NA,"38.48","0.5"
"80","2019/04/04","07:00","14.4","0.0",NA,"70.95","0.2"
"81","2019/04/04","08:00","14.5","0.0",NA,"196","0.6"
"82","2019/04/04","09:00","14.9","0.0",NA,"135.8","0.4"
"83","2019/04/04","10:00","14.8","0.0",NA,"213.3","1.2"
"84","2019/04/04","11:00","15.4","0.0",NA,"208.8","1.0"
"85","2019/04/04","12:00","15.8","0.0",NA,"175.5","0.9"
"86","2019/04/04","13:00","16.1","0.0",NA,"220.7","0.7"
"87","2019/04/04","14:00","15.7","0.0",NA,"225.2","1.3"
"88","2019/04/04","15:00","16.5","0.0",NA,"251.8","0.7"
"89","2019/04/04","16:00","15.3","0.0",NA,"159.4","1.5"
"90","2019/04/04","17:00","15.8","0.0",NA,"157.1","0.4"
"91","2019/04/04","18:00","15.1","0.0",NA,"151.2","1.4"
"92","2019/04/04","19:00","14.9","0.0",NA,"213.9","1.1"
"93","2019/04/04","20:00","15.0","0.0",NA,"150.1","1.3"
"94","2019/04/04","21:00","15.0","0.0",NA,"213.7","1.1"
"95","2019/04/04","22:00","14.7","0.0",NA,"127.2","1.1"
"96","2019/04/04","23:00","14.7","0.0",NA,"136.1","0.6"
"97","2019/04/05","00:00","14.6","0.0",NA,"174.5","0.4"
"98","2019/04/05","01:00","14.5","0.0",NA,"190.9","0.8"
"99","2019/04/05","02:00","14.5","0.0",NA,"175.9","0.5"
"100","2019/04/05","03:00","14.5","0.0",NA,"157.4","0.4"
"101","2019/04/05","04:00","14.5","0.0",NA,"29.74","0.1"
"102","2019/04/05","05:00","14.4","0.0",NA,"165.2","0.5"
"103","2019/04/05","06:00","14.3","0.0",NA,"194.6","0.7"
"104","2019/04/05","07:00","14.4","0.0",NA,"165.4","1.1"
"105","2019/04/05","08:00","15.3","0.0",NA,"143.3","0.6"
"106","2019/04/05","09:00","15.9","0.0",NA,"226.4","0.5"
"107","2019/04/05","10:00","16.4","0.0",NA,"203.5","0.8"
"108","2019/04/05","11:00","17.4","0.0",NA,"158.4","0.9"
"109","2019/04/05","12:00","17.4","0.0",NA,"288.4","1.5"
"110","2019/04/05","13:00","16.8","0.0",NA,"222.4","0.5"
"111","2019/04/05","14:00","17.2","0.0",NA,"207.9","0.7"
"112","2019/04/05","15:00","17.6","0.0",NA,"289.4","1.1"
"113","2019/04/05","16:00","16.5","0.0",NA,"86.8","0.2"
"114","2019/04/05","17:00","16.0","0.0",NA,"152","0.7"
"115","2019/04/05","18:00","15.7","0.0",NA,"177.7","1.0"
"116","2019/04/05","19:00","15.6","0.0",NA,"218","0.7"
"117","2019/04/05","20:00","15.4","0.0",NA,"170.1","0.5"
"118","2019/04/05","21:00","15.2","0.0",NA,"191.5","0.5"
"119","2019/04/05","22:00","15.1","0.0",NA,"197.2","1.0"
"120","2019/04/05","23:00","14.7","0.0",NA,"192.3","0.7"
"121","2019/04/06","00:00","14.7","0.0",NA,"218.1","0.8"
"122","2019/04/06","01:00","14.5","0.0",NA,"207.2","0.7"
"123","2019/04/06","02:00","14.4","0.0",NA,"190.2","0.5"
"124","2019/04/06","03:00","14.5","0.0",NA,"158.5","0.3"
"125","2019/04/06","04:00","14.4","0.0",NA,"144.7","0.3"
"126","2019/04/06","05:00","14.4","0.0",NA,"132.4","0.3"
"127","2019/04/06","06:00","14.5","0.0",NA,"155","0.7"
"128","2019/04/06","07:00","14.8","0.0",NA,"170.9","0.9"
"129","2019/04/06","08:00","15.3","0.0",NA,"121.1","0.3"
"130","2019/04/06","09:00","15.9","0.0",NA,"216.4","0.6"
"131","2019/04/06","10:00","16.6","0.0",NA,"271.3","1.1"
"132","2019/04/06","11:00","16.8","0.0",NA,"199.2","1.2"
"133","2019/04/06","12:00","17.9","0.0",NA,"254.2","1.1"
"134","2019/04/06","13:00","18.1","0.0",NA,"292","1.2"
"135","2019/04/06","14:00","16.9","0.0",NA,"228","1.1"
"136","2019/04/06","15:00","16.0","0.0",NA,"200.4","1.2"
"137","2019/04/06","16:00","15.4","0.0",NA,"206.4","1.4"
"138","2019/04/06","17:00","15.1","0.0",NA,"215.6","1.6"
"139","2019/04/06","18:00","15.2","0.0",NA,"155","1.8"
"140","2019/04/06","19:00","15.1","0.0",NA,"147.9","0.9"
"141","2019/04/06","20:00","15.0","0.0",NA,"137.5","1.3"
"142","2019/04/06","21:00","14.8","0.0",NA,"182.7","1.2"
"143","2019/04/06","22:00","14.9","0.0",NA,"196","0.9"
"144","2019/04/06","23:00","14.5","0.0",NA,"213.5","1.2"
"145","2019/04/07","00:00","14.3","0.0",NA,"207.6","1.1"
"146","2019/04/07","01:00","14.4","0.0",NA,"127.5","0.3"
"147","2019/04/07","02:00","14.4","0.0",NA,"161.6","1.0"
"148","2019/04/07","03:00","14.5","0.0",NA,"213","0.3"
"149","2019/04/07","04:00","14.1","0.0",NA,"298.3","0.7"
"150","2019/04/07","05:00","14.2","0.0",NA,"118.7","0.2"
"151","2019/04/07","06:00","14.1","0.0",NA,"236","0.4"
"152","2019/04/07","07:00","14.3","0.0",NA,"284.9","0.8"
"153","2019/04/07","08:00","14.8","0.0",NA,"270.5","0.5"
"154","2019/04/07","09:00","15.1","0.0",NA,"195.6","0.5"
"155","2019/04/07","10:00","15.6","0.0",NA,"215.1","0.5"
"156","2019/04/07","11:00","15.9","0.0",NA,"230.1","0.6"
"157","2019/04/07","12:00","16.2","0.0",NA,"261","0.9"
"158","2019/04/07","13:00","16.6","0.0",NA,"232.5","0.7"
"159","2019/04/07","14:00","16.9","0.0",NA,"258.9","0.9"
"160","2019/04/07","15:00","17.1","0.0",NA,"273.2","1.0"
"161","2019/04/07","16:00","16.0","0.0",NA,"279.2","0.7"
"162","2019/04/07","17:00","15.7","0.0",NA,"74.51","0.1"
"163","2019/04/07","18:00","15.4","0.0",NA,"253.7","0.7"
"164","2019/04/07","19:00","15.1","0.0",NA,"202.2","0.7"
"165","2019/04/07","20:00","15.1","0.0",NA,"188","0.4"
"166","2019/04/07","21:00","14.9","0.0",NA,"151.8","0.6"
"167","2019/04/07","22:00","14.7","0.0",NA,"178.7","0.6"
"168","2019/04/07","23:00","14.9","0.0",NA,"125.7","0.7"
"169","2019/04/08","00:00","14.6","0.0",NA,"178.5","1.0"
"170","2019/04/08","01:00","14.6","0.0",NA,"220.4","0.9"
"171","2019/04/08","02:00","14.5","0.0",NA,"152.5","0.3"
"172","2019/04/08","03:00","14.6","0.0",NA,"305.4","1.0"
"173","2019/04/08","04:00","14.4","0.0",NA,"284.6","0.8"
"174","2019/04/08","05:00","14.1","0.0",NA,"205.5","0.3"
"175","2019/04/08","06:00","14.0","0.0",NA,"285.6","0.7"
"176","2019/04/08","07:00","14.1","0.0",NA,"232.6","0.5"
"177","2019/04/08","08:00","14.4","0.0",NA,"225.6","0.4"
"178","2019/04/08","09:00","14.5","0.0",NA,"264.5","0.5"
"179","2019/04/08","10:00","15.0","0.0",NA,"275.5","0.8"
"180","2019/04/08","11:00","16.0","0.0",NA,"253.6","0.5"
"181","2019/04/08","12:00","17.1","0.0",NA,"127.6","0.6"
"182","2019/04/08","13:00","16.8","0.0",NA,"192.5","0.6"
"183","2019/04/08","14:00","17.0","0.0",NA,"270","0.8"
"184","2019/04/08","15:00","16.6","0.0",NA,"214.7","0.5"
"185","2019/04/08","16:00","16.4","0.0",NA,"230.6","0.6"
"186","2019/04/08","17:00","15.8","0.0",NA,"138.9","0.3"
"187","2019/04/08","18:00","15.5","0.0",NA,"162.4","0.6"
"188","2019/04/08","19:00","15.0","0.0",NA,"197.6","0.8"
"189","2019/04/08","20:00","14.9","0.0",NA,"166.8","0.7"
"190","2019/04/08","21:00","15.0","0.0",NA,"167.4","0.8"
"191","2019/04/08","22:00","15.0","0.0",NA,"115.3","0.2"
"192","2019/04/08","23:00","15.1","0.0",NA,"163.4","0.8"
"193","2019/04/09","00:00","15.3","0.0",NA,"138.8","0.8"
"194","2019/04/09","01:00","15.1","0.0",NA,"150.9","0.8"
"195","2019/04/09","02:00","15.0","0.0",NA,"208.7","0.8"
"196","2019/04/09","03:00","14.9","0.0",NA,"161.7","0.6"
"197","2019/04/09","04:00","14.8","0.0",NA,"116","0.7"
"198","2019/04/09","05:00","14.8","0.0",NA,"72.01","0.4"
"199","2019/04/09","06:00","14.9","0.0",NA,"97.2","0.5"
"200","2019/04/09","07:00","14.8","0.0",NA,"189.4","0.8"
"201","2019/04/09","08:00","15.0","0.0",NA,"173.6","0.5"
"202","2019/04/09","09:00","15.1","0.0",NA,"206.7","1.1"
"203","2019/04/09","10:00","14.9","0.0",NA,"215.5","1.4"
"204","2019/07/11","12:00","15.4","0.0",NA,"221.4","1.7"
"205","2019/07/11","13:00","15.8","0.0",NA,"223.4","1.5"
"206","2019/07/11","14:00","16.5","S/D",NA,"214.3","1.3"
"207","2019/07/11","15:00","16.5","0.0",NA,"214.7","1.3"
"208","2019/07/11","16:00","16.2","0.0",NA,"207.9","1.2"
"209","2019/07/11","17:00","15.9","0.0",NA,"218.1","1.0"
"210","2019/07/11","18:00","15.3","0.0",NA,"210.6","1.3"
"211","2019/07/11","19:00","15.3","0.0",NA,"196.6","1.0"
"212","2019/07/11","20:00","15.1","0.0",NA,"152.9","0.9"
"213","2019/07/11","21:00","14.9","0.0",NA,"142.8","1.1"
"214","2019/07/11","22:00","14.7","0.0",NA,"147.9","1.3"
"215","2019/07/11","23:00","14.5","0.0",NA,"145.1","0.9"
"216","2019/07/12","00:00","14.4","0.0",NA,"131.9","0.8"
"217","2019/07/12","01:00","14.4","0.0",NA,"139.3","0.8"
"218","2019/07/12","02:00","14.3","0.0",NA,"219.2","0.8"
"219","2019/07/12","03:00","14.3","0.0",NA,"119.1","0.2"
"220","2019/07/12","04:00","14.3","0.0",NA,"175.3","0.6"
"221","2019/07/12","05:00","14.2","0.0",NA,"75.98","0.2"
"222","2019/07/12","06:00","14.0","0.0",NA,"137.8","0.5"
"223","2019/07/12","07:00","13.7","0.0",NA,"58.8","0.2"
"224","2019/07/12","08:00","14.2","0.0",NA,"67.56","0.3"
"225","2019/07/12","09:00","14.7","0.0",NA,"134.5","0.4"
"226","2019/07/12","10:00","15.1","0.0",NA,"214.8","0.6"
"227","2019/07/12","11:00","15.3","0.0",NA,"231","0.6"
"228","2019/07/12","12:00","15.4","0.0",NA,"179","0.5"
"229","2019/07/12","13:00","15.4","0.0",NA,"300.7","0.6"
"230","2019/07/12","14:00","15.5","0.0",NA,"172.4","1.4"
"231","2019/07/12","15:00","15.5","0.0",NA,"210.7","1.2"
"232","2019/07/12","16:00","15.1","0.0",NA,"207.8","1.2"
"233","2019/07/12","17:00","15.0","0.0",NA,"217.9","1.2"
"234","2019/07/12","18:00","14.5","0.0",NA,"216.2","1.0"
"235","2019/07/12","19:00","14.5","0.0",NA,"165","0.7"
"236","2019/07/12","20:00","14.3","0.0",NA,"217.8","1.1"
"237","2019/07/12","21:00","14.4","0.0",NA,"216","1.0"
"238","2019/07/13","03:00","13.6","0.1",NA,"189.9","0.5"
"239","2019/07/13","04:00","13.5","0.1",NA,"36.51","0.1"
"240","2019/07/13","05:00","13.6","0.0",NA,"8.61","0.0"
"241","2019/07/13","06:00","13.6","0.0",NA,"45.48","0.1"
"242","2019/07/13","07:00","13.6","0.0",NA,"127.1","0.1"
"243","2019/07/13","08:00","14.1","0.1",NA,"50.08","0.1"
"244","2019/07/13","09:00","14.8","0.0",NA,"36.72","0.2"
"245","2019/07/13","10:00","15.3","0.0",NA,"260.9","0.6"
"246","2019/07/13","11:00","15.8","0.0",NA,"295.6","1.0"
"247","2019/07/13","12:00","15.9","0.0",NA,"301.6","1.0"
"248","2019/07/13","13:00","15.6","0.0",NA,"300.9","1.3"
"249","2019/07/13","14:00","15.2","0.0",NA,"271.8","0.9"
"250","2019/07/13","15:00","15.1","0.0",NA,"295","0.7"
"251","2019/07/13","16:00","15.3","0.0",NA,"220.2","0.6"
"252","2019/07/13","17:00","15.3","0.0",NA,"163.6","0.5"
"253","2019/07/13","18:00","14.6","0.0",NA,"185.9","1.0"
"254","2019/07/13","19:00","14.2","0.0",NA,"219.4","1.0"
"255","2019/07/13","20:00","14.3","0.0",NA,"219","1.3"
"256","2019/07/13","21:00","14.2","0.0",NA,"219.8","1.2"
"257","2019/07/13","22:00","14.3","0.0",NA,"167.2","0.6"
"258","2019/07/13","23:00","14.3","0.0",NA,"213.8","0.8"
"259","2019/07/14","00:00","14.2","0.0",NA,"218.6","0.6"
"260","2019/07/14","01:00","14.2","0.1",NA,"156.6","0.6"
"261","2019/07/14","02:00","13.9","0.1",NA,"264.9","0.9"
"262","2019/07/14","03:00","13.5","0.1",NA,"214.1","0.3"
"263","2019/07/14","04:00","13.5","0.1",NA,"255.8","0.6"
"264","2019/07/14","05:00","13.5","0.0",NA,"310.6","0.9"
"265","2019/07/14","06:00","13.5","0.0",NA,"95.3","0.1"
"266","2019/07/14","07:00","13.7","0.1",NA,"134","0.3"
"267","2019/07/14","08:00","14.0","0.1",NA,"140.9","0.2"
"268","2019/07/14","09:00","14.2","0.0",NA,"248","0.6"
"269","2019/07/14","10:00","14.8","0.0",NA,"181.6","0.3"
"270","2019/07/14","11:00","15.1","0.0",NA,"218.2","0.8"
"271","2019/07/14","12:00","15.7","0.0",NA,"291.7","0.9"
"272","2019/07/14","13:00","15.2","0.0",NA,"256","1.0"
"273","2019/07/14","14:00","15.0","0.0",NA,"172.7","1.1"
"274","2019/07/14","15:00","15.3","0.0",NA,"216.6","1.0"
"275","2019/07/14","16:00","15.0","0.0",NA,"220","1.2"
"276","2019/07/14","17:00","14.4","0.0",NA,"218.2","1.5"
"277","2019/07/14","18:00","14.1","0.0",NA,"209.7","1.3"
"278","2019/07/14","19:00","14.1","0.0",NA,"197.1","0.8"
"279","2019/07/14","20:00","13.9","0.0",NA,"202.5","0.9"
"280","2019/07/14","21:00","13.9","0.0",NA,"216.4","0.9"
"281","2019/07/14","22:00","14.1","0.0",NA,"227.5","0.7"
"282","2019/07/14","23:00","14.1","0.0",NA,"214.5","0.7"
"283","2019/07/15","00:00","13.9","0.0",NA,"202.6","0.7"
"284","2019/07/15","01:00","13.9","0.0",NA,"108.5","0.3"
"285","2019/07/15","02:00","13.8","0.0",NA,"195.8","0.4"
"286","2019/07/15","03:00","13.8","0.0",NA,"207.7","0.6"
"287","2019/07/15","04:00","13.7","0.0",NA,"147.4","0.3"
"288","2019/07/15","05:00","13.9","0.0",NA,"101.9","0.3"
"289","2019/07/15","06:00","14.0","0.0",NA,"84.9","0.1"
"290","2019/07/15","07:00","14.1","0.0",NA,"147.5","0.4"
"291","2019/07/15","08:00","14.3","0.0",NA,"146.6","0.3"
"292","2019/07/15","09:00","14.6","0.0",NA,"226.2","0.3"
"293","2019/07/15","10:00","14.7","0.0",NA,"219.3","0.5"
"294","2019/07/15","11:00","14.5","0.0",NA,"246.2","0.6"
"295","2019/07/15","12:00","14.7","0.0",NA,"292.4","0.9"
"296","2019/07/15","13:00","15.4","0.0",NA,"241.9","0.6"
"297","2019/07/15","14:00","15.6","0.0",NA,"187.4","0.4"
"298","2019/07/15","15:00","15.7","0.0",NA,"201.5","0.4"
"299","2019/07/15","16:00","15.8","0.0",NA,"255.5","0.5"
"300","2019/07/15","17:00","15.6","0.0",NA,"179.2","0.9"
"301","2019/07/15","18:00","15.0","0.0",NA,"195.5","0.6"
"302","2019/07/15","19:00","14.6","0.0",NA,"211.9","1.0"
"303","2019/07/15","20:00","14.4","0.0",NA,"215.8","1.0"
"304","2019/07/15","21:00","14.4","0.0",NA,"227.5","1.0"
"305","2019/07/15","22:00","14.2","0.0",NA,"208.9","0.8"
"306","2019/07/15","23:00","14.1","0.1",NA,"227.4","1.0"
"307","2019/07/16","00:00","14.1","0.0",NA,"199.2","0.7"
"308","2019/07/16","01:00","14.1","0.0",NA,"207.9","0.6"
"309","2019/07/16","02:00","14.2","0.0",NA,"131.6","0.2"
"310","2019/07/16","03:00","14.3","0.0",NA,"182.1","0.4"
"311","2019/07/16","04:00","14.3","0.1",NA,"51.27","0.1"
"312","2019/07/16","05:00","14.3","0.1",NA,"151.3","0.5"
"313","2019/07/16","06:00","14.3","0.1",NA,"165.5","0.3"
"314","2019/07/16","07:00","14.3","0.1",NA,"43.38","0.1"
"315","2019/07/16","08:00","14.5","0.2",NA,"153.1","0.4"
"316","2019/07/16","09:00","14.8","0.2",NA,"177.4","0.4"
"317","2019/07/16","10:00","15.1","0.0",NA,"195.9","0.5"
"318","2019/07/16","11:00","15.2","0.0",NA,"296.2","0.9"
"319","2019/07/16","12:00","15.2","0.0",NA,"298","0.9"
"320","2019/07/16","13:00","15.3","0.0",NA,"203.1","0.7"
"321","2019/07/16","14:00","15.5","0.0",NA,"216.3","0.7"
"322","2019/07/16","16:00","14.9","0.0",NA,"203.7","0.8"
"323","2019/07/16","17:00","14.7","0.0",NA,"192.5","0.9"
"324","2019/07/16","18:00","14.2","0.0",NA,"182.8","1.0"
"325","2019/07/16","19:00","14.4","0.0",NA,"221.4","1.0"
"326","2019/07/16","20:00","14.6","0.0",NA,"179.4","1.0"
"327","2019/07/16","21:00","14.6","0.0",NA,"152.2","0.8"
"328","2019/07/16","22:00","14.7","0.0",NA,"199.5","0.8"
"329","2019/07/16","23:00","14.6","0.0",NA,"216.2","0.9"
"330","2019/07/17","00:00","14.5","0.0",NA,"138.3","1.0"
"331","2019/07/17","01:00","14.4","0.0",NA,"167.8","1.6"
"332","2019/07/17","02:00","14.3","0.0",NA,"202","0.7"
"333","2019/07/17","03:00","14.0","0.0",NA,"216.8","1.0"
"334","2019/07/17","04:00","13.8","0.0",NA,"213.4","1.0"
"335","2019/07/17","05:00","13.8","0.0",NA,"144.6","0.5"
"336","2019/07/17","06:00","13.8","0.0",NA,"113.4","0.3"
"337","2019/07/17","07:00","14.0","0.0",NA,"238.1","0.4"
"338","2019/07/17","08:00","14.1","0.0",NA,"157.7","0.6"
"339","2019/07/17","09:00","14.9","0.0",NA,"135.4","0.2"
"340","2019/07/17","10:00","16.4","0.0",NA,"218.5","1.2"
"341","2019/07/17","11:00","16.3","0.0",NA,"250.7","1.1"
"342","2019/07/17","12:00","15.5","0.0",NA,"210.1","1.3"
"343","2019/07/17","13:00","15.4","0.0",NA,"223.1","1.4"
"344","2019/07/17","14:00","15.4","0.0",NA,"208.4","1.0"
"345","2019/07/17","15:00","16.0","0.0",NA,"193.3","1.3"
"346","2019/07/17","16:00","15.1","0.0",NA,"215.3","1.4"
"347","2019/07/17","17:00","14.8","0.0",NA,"221.8","1.9"
"348","2019/07/17","18:00","14.8","0.0",NA,"189.5","1.1"
"349","2019/07/17","19:00","14.6","0.0",NA,"204.6","1.2"
"350","2019/07/17","20:00","14.4","0.0",NA,"200.9","0.6"
"351","2019/07/17","21:00","14.4","0.0",NA,"147.7","1.0"
"352","2019/07/17","22:00","14.1","0.0",NA,"213.7","1.4"
"353","2019/07/17","23:00","14.0","0.0",NA,"197.7","0.7"
"354","2019/07/18","00:00","14.0","0.0",NA,"194.7","0.6"
"355","2019/07/18","01:00","13.9","0.0",NA,"188.2","0.3"
"356","2019/07/18","02:00","13.9","0.0",NA,"175.5","0.3"
"357","2019/07/18","03:00","13.8","0.0",NA,"134","0.2"
"358","2019/07/18","04:00","13.7","0.0",NA,"82.2","0.2"
"359","2019/07/18","05:00","13.8","0.0",NA,"67.09","0.3"
"360","2019/07/18","06:00","13.6","0.0",NA,"295","0.7"
"361","2019/07/18","07:00","13.5","0.0",NA,"75.42","0.1"
"362","2019/07/18","08:00","13.9","0.0",NA,"33.4","0.1"
"363","2019/07/18","09:00","14.1","0.0",NA,"244.3","0.6"
"364","2019/07/18","10:00","14.7","0.0",NA,"249.5","0.5"
"365","2019/07/18","11:00","15.4","0.0",NA,"224.3","0.6"
"366","2019/07/18","12:00","15.7","0.0",NA,"242.1","0.8"
"367","2019/07/18","13:00","16.0","0.0",NA,"272.2","0.9"
"368","2019/07/18","14:00","15.7","0.0",NA,"295.3","1.1"
"369","2019/07/18","15:00","14.8","0.0",NA,"251.1","0.8"
"370","2019/07/18","16:00","14.8","0.0",NA,"295.2","0.7"
"371","2019/07/18","17:00","14.3","0.0",NA,"184","1.0"
"372","2019/07/18","18:00","14.1","0.0",NA,"137.6","0.5"
"373","2019/07/18","19:00","14.1","0.0",NA,"106.5","0.2"
"374","2019/07/18","20:00","13.9","0.0",NA,"183.1","0.4"
"375","2019/07/18","21:00","13.8","0.2",NA,"249.9","0.5"
"376","2019/07/18","22:00","13.8","0.1",NA,"191.4","0.3"
"377","2019/07/18","23:00","13.7","0.0",NA,"224.9","0.3"
"378","2019/07/19","00:00","13.8","0.1",NA,"177","0.2"
"379","2019/07/19","01:00","13.8","0.1",NA,"277.8","0.7"
"380","2019/07/19","02:00","13.8","0.1",NA,"258.9","0.9"
"381","2019/07/19","03:00","13.7","0.1",NA,"264.6","0.6"
"382","2019/07/19","04:00","13.6","0.1",NA,"94.2","0.3"
"383","2019/07/19","05:00","13.5","0.2",NA,"210.2","0.4"
"384","2019/07/19","06:00","13.6","0.1",NA,"253.6","0.6"
"385","2019/07/19","07:00","13.6","0.1",NA,"301.5","1.2"
"386","2019/07/19","08:00","13.9","0.0",NA,"300","0.9"
"387","2019/07/19","09:00","14.2","0.0",NA,"241.7","0.5"
"388","2019/07/19","10:00","14.4","0.0",NA,"120","0.2"
"389","2019/07/19","11:00","14.5","0.0",NA,"217.6","0.5"
"390","2019/07/19","12:00","14.9","0.0",NA,"241.6","0.5"
"391","2019/07/19","13:00","15.0","0.0",NA,"212.2","0.6"
"392","2019/07/19","14:00","15.3","0.0",NA,"254.2","0.6"
"393","2019/07/19","15:00","15.4","0.0",NA,"232.9","0.6"
"394","2019/07/19","16:00","15.1","0.0",NA,"262","0.8"
"395","2019/07/19","17:00","14.9","0.0",NA,"287.1","0.6"
"396","2019/07/19","18:00","14.5","0.0",NA,"245.1","0.5"
"397","2019/07/19","19:00","14.2","0.0",NA,"267.6","0.5"
"398","2019/07/19","20:00","14.2","0.0",NA,"117.7","0.4"
"399","2019/07/19","21:00","14.2","0.0",NA,"168.1","0.4"
