"","AÑO / MES / DÍA","HORA","TEMPERATURA (°C)","PRECIPITACIÓN (mm/hora)","HUMEDAD (%)","DIRECCION DEL VIENTO (°)","VELOCIDAD DEL VIENTO (m/s)"
"1","2019/05/21","07:00","S/D",NA,"S/D","S/D","S/D"
"2","2019/05/21","15:00","22.3",NA,"68.72","159.2","3.3"
"3","2019/05/21","16:00","20.9",NA,"74.27","176.6","2.5"
"4","2019/05/21","17:00","19.8",NA,"77.43","178.6","2.0"
"5","2019/05/21","18:00","18.7",NA,"82.7","183.8","1.8"
"6","2019/05/21","19:00","18.4",NA,"84.5","186.2","1.5"
"7","2019/05/21","20:00","18.4",NA,"85","219.4","0.7"
"8","2019/05/21","21:00","18.4",NA,"85.1","181.4","1.1"
"9","2019/05/21","22:00","18.3",NA,"85.9","199","0.9"
"10","2019/05/21","23:00","18.1",NA,"87.4","195.1","0.4"
"11","2019/05/22","00:00","18.2",NA,"87.5","173.5","0.8"
"12","2019/05/22","01:00","17.9",NA,"88.6","193.9","0.7"
"13","2019/05/22","02:00","17.8",NA,"89.2","198.4","0.7"
"14","2019/05/22","03:00","17.8",NA,"89.1","274.5","0.7"
"15","2019/05/22","04:00","17.8",NA,"88.8","206.7","0.4"
"16","2019/05/22","05:00","18.0",NA,"87.7","206","0.2"
"17","2019/08/15","13:00","15.5",NA,"91.7","195.4","1.4"
"18","2019/08/15","14:00","15.0",NA,"94","188.6","1.8"
"19","2019/08/15","15:00","14.7",NA,"96.6","179.9","1.4"
"20","2019/08/15","16:00","14.5",NA,"97.8","174","1.4"
"21","2019/08/15","17:00","14.5",NA,"97.5","177","1.1"
"22","2019/08/15","18:00","14.2",NA,"98.5","177.3","0.8"
"23","2019/08/15","19:00","14.0",NA,"99.6","196.3","1.3"
"24","2019/08/15","20:00","13.8",NA,"99.5","187.1","1.2"
"25","2019/08/15","21:00","13.8",NA,"99.6","196.4","0.8"
"26","2019/08/15","22:00","13.7",NA,"99.6","206.5","0.5"
"27","2019/08/15","23:00","13.7",NA,"99.5","193.5","1.0"
"28","2019/08/16","00:00","13.7",NA,"99.5","190.1","1.0"
"29","2019/08/16","01:00","13.7",NA,"99.6","177.6","0.9"
"30","2019/08/16","02:00","13.7",NA,"99.7","200.4","0.5"
"31","2019/08/16","03:00","13.5",NA,"99.6","210.9","0.5"
"32","2019/08/16","04:00","13.5",NA,"99.6","187","1.0"
"33","2019/08/16","05:00","13.4",NA,"99.6","168.9","0.8"
"34","2019/08/16","06:00","13.5",NA,"99.6","181.6","0.5"
"35","2019/08/16","07:00","13.5",NA,"99.6","192.7","0.6"
"36","2019/08/16","08:00","13.6",NA,"99.6","207.9","0.5"
"37","2019/08/16","09:00","14.1",NA,"99.6","197.7","1.1"
"38","2019/08/16","10:00","14.6",NA,"99.5","175.6","1.0"
"39","2019/08/16","11:00","15.7",NA,"98.6","175.8","1.2"
"40","2019/08/16","12:00","16.9",NA,"87.2","186.6","1.1"
"41","2019/08/16","13:00","17.2",NA,"84.7","188","1.8"
"42","2019/08/16","14:00","17.1",NA,"85.1","206","1.6"
"43","2019/08/16","15:00","16.6",NA,"84.6","178.9","2.2"
"44","2019/08/16","16:00","16.2",NA,"84.3","177.7","2.1"
"45","2019/08/16","17:00","16.1",NA,"86","194.9","1.8"
"46","2019/08/16","18:00","15.5",NA,"89.8","201.5","1.6"
"47","2019/08/16","19:00","15.4",NA,"91","210.4","0.8"
"48","2019/08/16","20:00","15.3",NA,"91.8","199.1","0.9"
"49","2019/08/16","21:00","15.2",NA,"92.5","198.8","0.9"
"50","2019/08/16","22:00","15.2",NA,"92.3","183.1","0.4"
"51","2019/08/16","23:00","15.1",NA,"92.8","129.8","0.5"
"52","2019/08/17","00:00","15.0",NA,"93.3","63.31","0.4"
"53","2019/08/17","01:00","15.0",NA,"92.9","159","0.6"
"54","2019/08/17","02:00","14.8",NA,"93.6","108.9","0.3"
"55","2019/08/17","03:00","14.5",NA,"95.2","247.1","0.4"
"56","2019/08/17","04:00","14.0",NA,"99.3","175.7","1.1"
"57","2019/08/17","05:00","13.8",NA,"99.6","197.2","1.0"
"58","2019/08/17","06:00","13.7",NA,"99.7","196.1","0.9"
"59","2019/08/17","07:00","13.6",NA,"99.6","185","1.3"
"60","2019/08/17","08:00","13.7",NA,"99.6","193.2","1.0"
"61","2019/08/17","09:00","13.8",NA,"99.6","184.2","0.7"
"62","2019/08/17","10:00","13.9",NA,"99.7","186.4","0.9"
"63","2019/08/17","11:00","14.5",NA,"99.5","174.5","1.4"
"64","2019/08/17","12:00","15.5",NA,"98","182.2","0.8"
"65","2019/08/17","13:00","15.7",NA,"91.7","170.7","1.2"
"66","2019/08/17","14:00","16.4",NA,"86.1","174","1.4"
"67","2019/08/17","15:00","16.2",NA,"86.6","194","1.6"
"68","2019/08/17","16:00","16.0",NA,"87.7","182.6","1.6"
"69","2019/08/17","17:00","15.7",NA,"84.7","185.6","1.3"
"70","2019/08/17","18:00","15.6",NA,"85.6","199.6","1.1"
"71","2019/08/17","19:00","15.3",NA,"87.1","181.9","1.1"
"72","2019/08/17","20:00","15.2",NA,"88.1","184.1","1.0"
"73","2019/08/17","21:00","15.1",NA,"89.1","182.6","1.7"
"74","2019/08/17","22:00","14.9",NA,"90.2","179.6","1.1"
"75","2019/08/17","23:00","14.8",NA,"90.4","100.7","0.2"
"76","2019/08/18","00:00","14.8",NA,"91.1","154.8","1.0"
"77","2019/08/18","01:00","14.6",NA,"92.2","205.8","0.5"
"78","2019/08/18","02:00","14.4",NA,"92.9","127.3","0.1"
"79","2019/08/18","03:00","14.3",NA,"94.1","250.3","0.4"
"80","2019/08/18","04:00","14.2",NA,"94.8","313.2","0.6"
"81","2019/08/18","05:00","14.0",NA,"95.9","193.7","0.1"
"82","2019/08/18","06:00","13.9",NA,"96.1","221.1","0.9"
"83","2019/08/18","07:00","13.8",NA,"96.2","45.51","0.4"
"84","2019/08/18","08:00","14.2",NA,"96.3","84.7","0.6"
"85","2019/08/18","09:00","14.7",NA,"95.4","85","0.4"
"86","2019/08/18","10:00","14.9",NA,"95.1","194.2","1.5"
"87","2019/08/18","11:00","15.1",NA,"94.4","191.7","1.2"
"88","2019/08/18","12:00","15.5",NA,"91.6","182.8","1.4"
"89","2019/08/18","13:00","16.6",NA,"85.5","164.1","1.5"
"90","2019/08/18","14:00","16.7",NA,"84.5","164.9","1.5"
"91","2019/08/18","15:00","16.7",NA,"85.4","159.2","1.9"
"92","2019/08/18","16:00","16.6",NA,"84.3","181","1.6"
"93","2019/08/18","17:00","16.0",NA,"86.5","186.8","1.8"
"94","2019/08/18","18:00","15.2",NA,"90.9","193.4","1.9"
"95","2019/08/18","19:00","15.0",NA,"92.3","189.8","1.2"
"96","2019/08/18","20:00","15.0",NA,"93.8","201.3","1.1"
"97","2019/08/18","21:00","14.9",NA,"95","201.2","0.8"
"98","2019/08/18","22:00","15.0",NA,"93.9","172.6","1.0"
"99","2019/08/18","23:00","15.2",NA,"92.6","208.8","0.6"
"100","2019/08/19","00:00","15.1",NA,"92.2","199.3","0.9"
"101","2019/08/19","01:00","14.7",NA,"93.6","176.6","1.2"
"102","2019/08/19","02:00","14.3",NA,"96","181.2","1.4"
"103","2019/08/19","03:00","13.9",NA,"98.7","183.2","1.2"
"104","2019/08/19","04:00","13.8",NA,"99.6","182.3","1.7"
"105","2019/08/19","05:00","13.7",NA,"99.6","179.5","1.1"
"106","2019/08/19","06:00","13.8",NA,"99.6","199.5","0.6"
"107","2019/08/19","07:00","13.9",NA,"99.6","209.3","0.5"
"108","2019/08/19","08:00","14.3",NA,"98.2","221.4","0.5"
"109","2019/08/19","09:00","15.4",NA,"93.4","188","0.8"
"110","2019/08/19","10:00","15.9",NA,"88.8","136","1.0"
"111","2019/08/19","11:00","17.0",NA,"83","202.5","0.7"
"112","2019/08/19","12:00","18.7",NA,"76.36","190","1.2"
"113","2019/08/19","13:00","19.1",NA,"72.38","187","1.8"
"114","2019/08/19","14:00","20.5",NA,"67.46","175.4","2.1"
"115","2019/08/19","15:00","19.8",NA,"69.69","179.3","2.7"
"116","2019/08/19","16:00","19.7",NA,"69.85","184.5","2.1"
"117","2019/08/19","17:00","18.3",NA,"74.09","199.1","2.1"
"118","2019/08/19","18:00","16.2",NA,"83.7","183.1","1.8"
"119","2019/08/19","19:00","15.6",NA,"87.6","182.3","1.3"
"120","2019/08/19","20:00","15.4",NA,"90","189.2","1.1"
"121","2019/08/19","21:00","15.6",NA,"89.9","200.2","0.9"
"122","2019/08/19","22:00","15.6",NA,"89.5","220.1","0.5"
"123","2019/08/19","23:00","15.4",NA,"89.8","82.3","0.4"
"124","2019/08/20","00:00","15.1",NA,"92.2","273.4","1.1"
"125","2019/08/20","01:00","14.6",NA,"96.3","183.4","1.1"
"126","2019/08/20","02:00","14.3",NA,"99","187.5","1.4"
"127","2019/08/20","03:00","13.8",NA,"99.6","178.5","1.2"
"128","2019/08/20","04:00","13.7",NA,"99.6","162.8","1.2"
"129","2019/08/20","05:00","13.6",NA,"99.6","175.9","1.5"
"130","2019/08/20","06:00","13.6",NA,"99.6","181.3","1.0"
"131","2019/08/20","07:00","13.7",NA,"99.6","178.8","0.9"
"132","2019/08/20","08:00","13.8",NA,"99.6","194.3","1.1"
"133","2019/08/20","09:00","13.9",NA,"99.6","181.1","1.3"
"134","2019/08/20","10:00","14.6",NA,"99.5","157.5","0.8"
"135","2019/08/20","11:00","16.0",NA,"97.1","150.3","1.1"
"136","2019/08/20","12:00","18.2",NA,"82.9","183.7","1.6"
"137","2019/08/20","13:00","17.9",NA,"80.1","192.5","2.4"
"138","2019/08/20","14:00","19.0",NA,"73.75","167.6","2.4"
"139","2019/08/20","15:00","19.2",NA,"72.44","172.3","2.4"
"140","2019/08/20","16:00","18.9",NA,"71.97","167.7","2.7"
"141","2019/08/20","17:00","17.6",NA,"77.44","179","2.3"
"142","2019/08/20","18:00","16.4",NA,"82.9","185.7","1.9"
"143","2019/08/20","19:00","15.8",NA,"85.7","183.9","0.9"
"144","2019/08/20","20:00","15.5",NA,"88.1","176.8","1.7"
"145","2019/08/20","21:00","15.2",NA,"89.6","200.1","1.7"
"146","2019/08/20","22:00","15.3",NA,"90.1","189.3","1.1"
"147","2019/08/20","23:00","15.3",NA,"89.8","220.1","0.9"
"148","2019/08/21","00:00","15.2",NA,"89.9","207.5","0.8"
"149","2019/08/21","01:00","15.0",NA,"91.5","220.2","1.0"
"150","2019/08/21","02:00","14.8",NA,"92.5","176.4","1.1"
"151","2019/08/21","03:00","14.5",NA,"94.6","186.6","1.4"
"152","2019/08/21","04:00","14.3",NA,"96","187.6","1.2"
"153","2019/08/21","05:00","14.3",NA,"96.1","212.9","0.7"
"154","2019/08/21","06:00","14.3",NA,"96.5","207.6","0.4"
"155","2019/08/21","07:00","14.4",NA,"95.9","172.7","0.1"
"156","2019/08/21","08:00","15.2",NA,"92.1","244.4","1.0"
"157","2019/08/21","09:00","15.9",NA,"87.9","201.8","1.4"
"158","2019/08/21","10:00","17.2",NA,"82.5","208.8","1.4"
"159","2019/08/21","11:00","18.6",NA,"75.67","205.9","1.5"
"160","2019/08/21","12:00","20.2",NA,"67.28","188.9","1.8"
"161","2019/08/21","13:00","21.3",NA,"62.84","177.2","2.5"
"162","2019/08/21","14:00","21.1",NA,"64.51","167","2.5"
"163","2019/08/21","15:00","20.1",NA,"67.42","176.4","2.6"
"164","2019/08/21","16:00","20.8",NA,"63.06","179.3","2.2"
"165","2019/08/21","17:00","19.1",NA,"67.99","191.5","2.2"
"166","2019/08/21","18:00","17.0",NA,"79.33","174.5","2.4"
"167","2019/08/21","19:00","15.8",NA,"85.2","182.6","1.7"
"168","2019/08/21","20:00","15.8",NA,"85.9","197.3","1.0"
"169","2019/08/21","21:00","15.7",NA,"85.9","245.7","0.4"
"170","2019/08/21","22:00","15.5",NA,"88","188.8","1.5"
"171","2019/08/21","23:00","15.1",NA,"91.1","197.3","1.4"
"172","2019/08/22","00:00","15.4",NA,"90.1","203.2","1.2"
"173","2019/08/22","01:00","15.2",NA,"90.4","221.9","0.8"
"174","2019/08/22","02:00","15.2",NA,"90.3","224","0.5"
"175","2019/08/22","03:00","15.1",NA,"90.8","325.2","0.8"
"176","2019/08/22","04:00","14.9",NA,"90.9","178.6","0.8"
"177","2019/08/22","05:00","14.7",NA,"92.2","181.4","1.0"
"178","2019/08/22","06:00","14.8",NA,"92.6","201.7","1.1"
"179","2019/08/22","07:00","14.9",NA,"92.3","195.4","1.1"
"180","2019/08/22","08:00","15.2",NA,"91.7","254.1","0.7"
"181","2019/08/22","09:00","15.9",NA,"88.9","216.9","1.1"
"182","2019/08/22","10:00","17.1",NA,"82.4","191.2","1.4"
"183","2019/08/22","11:00","19.3",NA,"72.77","189.8","1.4"
"184","2019/08/22","12:00","20.7",NA,"66.74","168","2.0"
"185","2019/08/22","13:00","20.5",NA,"66.92","177","2.8"
"186","2019/08/22","14:00","21.8",NA,"61.96","181.4","2.1"
"187","2019/08/22","15:00","22.1",NA,"62.45","170.7","2.7"
"188","2019/08/22","16:00","20.6",NA,"66.43","183.7","2.6"
"189","2019/08/22","17:00","19.7",NA,"68.53","190.3","2.3"
"190","2019/08/22","18:00","18.3",NA,"74.32","193.6","1.6"
"191","2019/08/22","19:00","16.9",NA,"81.2","185.7","1.8"
"192","2019/08/22","20:00","16.0",NA,"86.4","188.1","1.1"
"193","2019/08/22","21:00","15.9",NA,"87","194.8","1.1"
"194","2019/08/22","22:00","16.0",NA,"87","189.2","0.7"
"195","2019/08/22","23:00","15.7",NA,"88.6","186.7","1.2"
"196","2019/08/23","00:00","15.2",NA,"92","185.2","1.1"
"197","2019/08/23","01:00","15.2",NA,"93","188.4","1.0"
"198","2019/08/23","02:00","15.3",NA,"93","242.5","0.7"
"199","2019/08/23","03:00","15.2",NA,"93.2","192.1","1.2"
"200","2019/08/23","04:00","15.0",NA,"94.2","211.7","0.6"
"201","2019/08/23","05:00","15.2",NA,"93.4","186.5","1.3"
"202","2019/08/23","06:00","15.1",NA,"94.1","254.5","0.2"
"203","2019/08/23","07:00","15.0",NA,"94.4","170.1","1.2"
"204","2019/08/23","08:00","14.8",NA,"96.3","194.8","0.9"
"205","2019/08/23","09:00","15.2",NA,"96","185.4","1.2"
"206","2019/08/23","10:00","16.2",NA,"91.6","199.5","1.1"
"207","2019/08/23","11:00","18.5",NA,"80.5","203.6","1.2"
"208","2019/08/23","12:00","19.6",NA,"71.87","184.7","2.1"
"209","2019/08/23","13:00","20.5",NA,"67.01","190","3.0"
"210","2019/08/23","14:00","20.1",NA,"69.19","164.6","2.7"
"211","2019/08/23","15:00","20.9",NA,"65.28","186.7","2.4"
"212","2019/08/23","16:00","20.4",NA,"65.9","179.3","2.2"
"213","2019/08/23","17:00","19.9",NA,"68.83","177","2.0"
"214","2019/08/23","18:00","17.2",NA,"80.1","187.4","2.5"
"215","2019/08/23","19:00","16.2",NA,"85.6","179.2","2.3"
"216","2019/08/23","20:00","15.4",NA,"89.8","184.1","1.5"
"217","2019/08/23","21:00","15.6",NA,"89.6","190.6","1.2"
"218","2019/08/23","22:00","15.7",NA,"90","232.6","0.9"
"219","2019/08/23","23:00","15.9",NA,"89.6","237.1","0.8"
"220","2019/08/24","00:00","15.8",NA,"90.2","276","0.8"
"221","2019/08/24","01:00","15.6",NA,"90.9","189.5","1.3"
"222","2019/08/24","02:00","15.3",NA,"92.7","189.3","1.6"
"223","2019/08/24","03:00","14.8",NA,"96.6","181.1","1.2"
"224","2019/08/24","04:00","14.3",NA,"99.2","196.5","1.0"
"225","2019/08/24","05:00","14.1",NA,"99.6","180.5","0.7"
"226","2019/08/24","06:00","14.3",NA,"99.6","168.9","1.0"
"227","2019/08/24","07:00","14.4",NA,"99.6","167.1","1.2"
"228","2019/08/24","08:00","14.7",NA,"99.5","200.4","1.1"
"229","2019/08/24","09:00","14.8",NA,"98.3","196.3","1.2"
"230","2019/08/24","10:00","15.3",NA,"96.8","185.4","1.3"
"231","2019/08/24","11:00","15.9",NA,"91.8","189.4","1.6"
"232","2019/08/24","12:00","15.8",NA,"90.5","189.2","1.9"
"233","2019/08/24","13:00","16.2",NA,"88.1","191","2.2"
"234","2019/08/24","14:00","17.1",NA,"82.4","172.8","1.8"
"235","2019/08/24","15:00","17.2",NA,"79.75","187.9","2.0"
"236","2019/08/24","16:00","17.7",NA,"78.2","178","1.9"
"237","2019/08/24","17:00","17.8",NA,"78.34","186.4","1.7"
"238","2019/08/24","18:00","15.9",NA,"86","183.4","1.8"
"239","2019/08/24","19:00","15.3",NA,"88.4","175.4","1.6"
"240","2019/08/24","20:00","15.1",NA,"89.2","188.2","1.4"
"241","2019/08/24","21:00","15.0",NA,"90.7","198.9","0.9"
"242","2019/08/24","22:00","14.8",NA,"91.9","220.5","1.0"
"243","2019/08/24","23:00","14.8",NA,"92","197.7","1.0"
"244","2019/08/25","00:00","14.5",NA,"93.6","191.7","1.4"
"245","2019/08/25","01:00","14.2",NA,"97.2","202.5","1.1"
"246","2019/08/25","02:00","14.1",NA,"98.7","230.1","0.4"
"247","2019/08/25","03:00","14.1",NA,"99.3","274.5","1.0"
"248","2019/08/25","04:00","14.0",NA,"99.6","229","0.1"
"249","2019/08/25","05:00","14.1",NA,"99.6","279.4","0.3"
"250","2019/08/25","06:00","14.0",NA,"99.6","185.5","1.2"
"251","2019/08/25","07:00","13.9",NA,"99.5","177.3","1.2"
"252","2019/08/25","08:00","13.9",NA,"99.6","201","0.8"
"253","2019/08/25","09:00","14.0",NA,"99.6","184.3","1.4"
"254","2019/08/25","10:00","14.0",NA,"99.6","169.4","1.4"
"255","2019/08/25","11:00","14.2",NA,"99.5","176.1","1.1"
"256","2019/08/25","12:00","14.3",NA,"99.5","161.4","1.5"
"257","2019/08/25","13:00","14.8",NA,"97.5","160.2","1.9"
"258","2019/08/25","14:00","15.1",NA,"92.1","194","1.8"
"259","2019/08/25","15:00","15.5",NA,"87.3","183.4","1.8"
"260","2019/08/25","16:00","15.6",NA,"86.6","177.2","1.2"
"261","2019/08/25","17:00","15.5",NA,"86.5","162.5","0.8"
"262","2019/08/25","18:00","15.3",NA,"87.4","183.1","1.2"
"263","2019/08/25","19:00","15.0",NA,"91.3","174.7","1.3"
"264","2019/08/25","20:00","14.7",NA,"93.7","172.6","1.3"
"265","2019/08/25","21:00","14.7",NA,"94.3","204.5","0.7"
"266","2019/08/25","22:00","14.4",NA,"97.1","191.1","0.7"
"267","2019/08/25","23:00","14.1",NA,"99.1","186.3","1.0"
"268","2019/08/26","00:00","14.0",NA,"99.6","190.8","1.0"
"269","2019/08/26","01:00","14.0",NA,"99.5","269.6","0.1"
"270","2019/08/26","02:00","13.9",NA,"99.6","186.7","0.9"
"271","2019/08/26","03:00","13.7",NA,"99.5","196.9","0.5"
"272","2019/08/26","04:00","13.6",NA,"99.6","201.3","0.7"
"273","2019/08/26","05:00","13.6",NA,"99.6","208.8","0.4"
"274","2019/08/26","06:00","13.7",NA,"99.7","209.6","0.1"
"275","2019/08/26","07:00","13.8",NA,"99.6","259.2","0.1"
"276","2019/08/26","08:00","14.0",NA,"99.5","197.8","0.3"
"277","2019/08/26","09:00","14.0",NA,"99.6","175.7","1.1"
"278","2019/08/26","10:00","14.2",NA,"99.5","167.2","1.5"
"279","2019/08/26","11:00","14.9",NA,"97.8","182.7","1.2"
"280","2019/08/26","12:00","15.7",NA,"91.6","160.1","1.9"
"281","2019/08/26","13:00","16.0",NA,"88.1","178.9","1.3"
"282","2019/08/26","14:00","16.1",NA,"85.6","170.3","1.2"
"283","2019/08/26","15:00","15.9",NA,"85.9","174.7","1.5"
"284","2019/08/26","16:00","15.6",NA,"86.3","180.8","1.8"
"285","2019/08/26","17:00","15.3",NA,"86.5","163.5","1.7"
"286","2019/08/26","18:00","15.0",NA,"87.7","161.7","1.0"
"287","2019/08/26","19:00","14.7",NA,"89.4","174.3","1.3"
"288","2019/08/26","20:00","14.6",NA,"90.6","187.8","1.3"
"289","2019/08/26","21:00","14.2",NA,"94","187.8","1.4"
"290","2019/08/26","22:00","14.0",NA,"96.6","221.2","0.5"
"291","2019/08/26","23:00","13.9",NA,"96.8","282","0.7"
"292","2019/08/27","00:00","14.1",NA,"96.4","108.8","0.7"
"293","2019/08/27","01:00","14.2",NA,"94.3","165.2","0.9"
"294","2019/08/27","02:00","14.3",NA,"93.2","157.4","1.4"
"295","2019/08/27","03:00","14.1",NA,"93.7","205.2","0.5"
"296","2019/08/27","04:00","14.1",NA,"93.7","311.9","0.4"
"297","2019/08/27","05:00","14.1",NA,"94.7","254.8","0.1"
"298","2019/08/27","06:00","14.1",NA,"94.4","274.4","0.6"
"299","2019/08/27","07:00","14.2",NA,"94.7","225.6","0.4"
"300","2019/08/27","08:00","14.6",NA,"93.5","300.7","0.3"
"301","2019/08/27","09:00","14.7",NA,"92.1","267.7","0.7"
"302","2019/08/27","10:00","14.9",NA,"91.6","146.8","0.9"
"303","2019/08/27","11:00","16.0",NA,"89.3","158.1","0.4"
"304","2019/08/27","12:00","16.5",NA,"86.5","188.7","1.0"
"305","2019/08/27","13:00","17.7",NA,"81.1","189","1.3"
"306","2019/08/27","14:00","18.2",NA,"76.19","180.9","2.1"
"307","2019/08/27","15:00","18.2",NA,"76.83","170.6","2.1"
"308","2019/08/27","16:00","17.4",NA,"79.64","184.1","1.9"
"309","2019/08/27","17:00","16.6",NA,"82.7","181.7","1.9"
"310","2019/08/27","18:00","16.3",NA,"84.5","175.6","1.0"
"311","2019/08/27","19:00","16.1",NA,"84.9","191.1","1.1"
"312","2019/08/27","20:00","16.1",NA,"85.1","182.2","1.1"
"313","2019/08/27","21:00","15.9",NA,"87.5","192.1","1.3"
"314","2019/08/27","22:00","16.0",NA,"86.9","204","0.7"
"315","2019/08/27","23:00","15.9",NA,"86.7","112","0.7"
"316","2019/08/28","00:00","15.9",NA,"86.8","240.2","0.8"
"317","2019/08/28","01:00","15.7",NA,"87.5","103.4","0.4"
"318","2019/08/28","02:00","15.7",NA,"88.1","184","1.0"
"319","2019/08/28","03:00","15.5",NA,"88.8","220.1","0.5"
"320","2019/08/28","04:00","15.4",NA,"89.8","182.9","1.0"
"321","2019/08/28","05:00","15.1",NA,"92.4","173.8","1.0"
"322","2019/08/28","06:00","14.9",NA,"93.8","228.6","0.4"
"323","2019/08/28","07:00","15.0",NA,"93.2","173.3","0.8"
"324","2019/08/28","08:00","15.3",NA,"92","221.8","0.6"
"325","2019/08/28","09:00","16.2",NA,"89.3","218.7","0.7"
"326","2019/08/28","10:00","16.4",NA,"87.5","195.1","1.3"
"327","2019/08/28","11:00","16.9",NA,"85.8","182.8","0.8"
"328","2019/08/28","12:00","17.7",NA,"81","191.1","2.0"
"329","2019/08/28","13:00","19.3",NA,"75.32","193.8","1.6"
"330","2019/08/28","14:00","19.5",NA,"73.25","187","2.2"
"331","2019/08/28","15:00","19.7",NA,"70.58","194","2.0"
"332","2019/08/28","16:00","19.6",NA,"70.24","176.4","2.4"
"333","2019/08/28","17:00","18.6",NA,"74.11","173","2.6"
"334","2019/08/28","18:00","17.2",NA,"79.44","184.8","2.1"
"335","2019/08/28","19:00","16.7",NA,"81.8","184.3","1.3"
"336","2019/08/28","20:00","16.1",NA,"85.3","172.7","1.5"
"337","2019/08/28","21:00","15.8",NA,"86.8","193.7","1.0"
"338","2019/08/28","22:00","15.6",NA,"87.2","193.1","1.2"
"339","2019/08/28","23:00","15.3",NA,"87.8","190","0.8"
"340","2019/08/29","00:00","15.2",NA,"89.1","195.7","0.9"
"341","2019/08/29","01:00","14.9",NA,"91.2","197.7","0.8"
"342","2019/08/29","02:00","14.9",NA,"92.3","200.8","0.8"
"343","2019/08/29","03:00","14.9",NA,"92.7","212.3","0.8"
"344","2019/08/29","04:00","15.0",NA,"92.5","311.8","0.7"
"345","2019/08/29","05:00","14.9",NA,"92.5","191.3","0.7"
"346","2019/08/29","06:00","14.9",NA,"92.5","176.1","0.7"
"347","2019/08/29","07:00","15.0",NA,"92.9","165.1","1.0"
"348","2019/08/29","08:00","15.2",NA,"93.5","193","0.4"
"349","2019/08/29","09:00","15.9",NA,"92.4","249.8","1.0"
"350","2019/08/29","10:00","15.9",NA,"92","200.6","1.6"
"351","2019/08/29","11:00","16.4",NA,"89.2","187.4","1.6"
"352","2019/08/29","12:00","17.4",NA,"83.9","195.3","1.4"
"353","2019/08/29","13:00","18.1",NA,"81.2","209.6","1.9"
"354","2019/08/29","14:00","18.8",NA,"79.3","181.9","2.7"
"355","2019/08/29","15:00","18.5",NA,"79.51","174.1","2.4"
"356","2019/08/29","16:00","18.3",NA,"76.8","197.7","2.1"
"357","2019/08/29","17:00","17.1",NA,"84.1","173.4","2.2"
"358","2019/08/29","18:00","16.0",NA,"87.5","186","1.4"
"359","2019/08/29","19:00","15.6",NA,"89.8","181.1","1.4"
"360","2019/08/29","20:00","15.7",NA,"89.5","192.8","1.1"
"361","2019/08/29","21:00","15.5",NA,"90.2","191.7","0.8"
"362","2019/08/29","22:00","15.4",NA,"89.9","188.7","1.3"
"363","2019/08/29","23:00","15.3",NA,"90.7","206.3","0.8"
"364","2019/08/30","00:00","15.2",NA,"91.5","204.6","0.9"
"365","2019/08/30","01:00","15.4",NA,"90.9","122","0.5"
"366","2019/08/30","02:00","15.4",NA,"90.7","209.1","0.9"
"367","2019/08/30","03:00","15.5",NA,"90.5","94.8","0.2"
"368","2019/08/30","04:00","14.9",NA,"92.8","189.2","1.3"
"369","2019/08/30","05:00","14.8",NA,"93.9","174.7","1.2"
"370","2019/08/30","06:00","14.6",NA,"95.6","175.8","0.8"
"371","2019/08/30","07:00","14.3",NA,"98.3","196.3","0.5"
"372","2019/08/30","08:00","14.5",NA,"99.2","274","0.6"
"373","2019/08/30","09:00","15.0",NA,"98.4","195.1","0.9"
"374","2019/08/30","10:00","15.1",NA,"96","190.2","1.3"
"375","2019/08/30","11:00","15.3",NA,"94.7","209","1.2"
"376","2019/08/30","12:00","16.0",NA,"92.2","186.6","1.6"
"377","2019/08/30","13:00","17.5",NA,"82.5","167.8","1.7"
"378","2019/08/30","14:00","19.5",NA,"74.09","180","1.3"
"379","2019/08/30","15:00","20.7",NA,"67.81","190.2","1.6"
"380","2019/08/30","16:00","20.5",NA,"66.21","198","1.8"
"381","2019/08/30","17:00","19.2",NA,"70.79","185.1","1.9"
"382","2019/08/30","18:00","17.2",NA,"77.7","191.7","1.7"
"383","2019/08/30","19:00","16.3",NA,"81","182.5","1.7"
"384","2019/08/30","20:00","15.7",NA,"83.7","183.5","1.3"
"385","2019/08/30","21:00","15.5",NA,"86.3","209.3","0.6"
"386","2019/08/30","22:00","15.2",NA,"88.8","184.1","0.6"
"387","2019/08/30","23:00","14.8",NA,"90.6","185.4","0.9"
"388","2019/08/31","00:00","14.5",NA,"91.8","207.2","0.4"
"389","2019/08/31","01:00","14.0",NA,"93.2","297.2","0.6"
"390","2019/08/31","02:00","14.1",NA,"94.1","196.2","0.2"
"391","2019/08/31","03:00","13.8",NA,"95","192.3","0.2"
"392","2019/08/31","04:00","14.3",NA,"95.8","90.4","0.3"
"393","2019/08/31","05:00","14.2",NA,"96.1","59.17","0.6"
"394","2019/08/31","06:00","14.3",NA,"96","61.25","0.6"
"395","2019/08/31","07:00","14.4",NA,"96.6","248.4","0.2"
"396","2019/08/31","08:00","14.6",NA,"97","256.8","0.4"
"397","2019/08/31","09:00","15.3",NA,"94.9","199.3","0.6"
"398","2019/08/31","13:00","20.3",NA,"70.05","185.6","2.2"
"399","2019/08/31","14:00","21.0",NA,"67.98","169","2.9"
"400","2019/08/31","15:00","20.9",NA,"68.78","179.4","3.0"
"401","2019/08/31","16:00","19.9",NA,"71.32","181.1","2.5"
