AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/01/01,00:00,20.4,0.0,89,198,1.5
2020/01/01,01:00,20.3,0.0,89,193,1.8
2020/01/01,02:00,20.5,0.0,89,175,1.2
2020/01/01,03:00,20.4,0.0,89,192,1.7
2020/01/01,04:00,20.0,0.0,91,187,1.2
2020/01/01,05:00,19.7,0.0,93,198,1.7
2020/01/01,06:00,19.7,0.0,93,193,0.4
2020/01/01,07:00,20.1,0.0,90,204,1.2
2020/01/01,08:00,20.8,0.0,87,193,1.5
2020/01/01,09:00,21.3,0.0,85,213,2.1
2020/01/01,10:00,22.2,0.0,81,202,2.8
2020/01/01,11:00,23.0,0.0,76,196,3.3
2020/01/01,12:00,24.5,0.0,70,203,2.3
2020/01/01,13:00,26.4,0.0,63,202,2.7
2020/01/01,14:00,26.1,0.0,63,201,2.9
2020/01/01,15:00,25.7,0.0,64,192,3.9
2020/01/01,16:00,24.8,0.0,68,199,3.7
2020/01/01,17:00,24.9,0.0,67,200,2.6
2020/01/01,18:00,23.7,0.0,71,200,3.2
2020/01/01,19:00,22.3,0.0,77,193,2.9
2020/01/01,20:00,21.6,0.0,81,197,2.6
2020/01/01,21:00,21.2,0.0,85,201,1.6
2020/01/01,22:00,21.3,0.0,84,198,1.7
2020/01/01,23:00,21.3,0.0,84,197,1.5
2020/01/02,00:00,20.6,0.0,88,188,1.3
2020/01/02,01:00,20.3,0.0,90,191,1.7
2020/01/02,02:00,20.1,0.0,91,196,1.6
2020/01/02,03:00,20.3,0.0,90,127,0.4
2020/01/02,04:00,20.5,0.0,89,1,0.0
2020/01/02,05:00,20.5,0.0,88,181,1.5
2020/01/02,06:00,20.0,0.0,90,186,1.4
2020/01/02,07:00,19.8,0.0,92,174,0.7
2020/01/02,08:00,20.1,0.0,91,195,1.0
2020/01/02,09:00,20.4,0.0,89,210,1.1
2020/01/02,10:00,21.0,0.0,86,213,2.2
2020/01/02,11:00,22.0,0.0,79,200,1.3
2020/01/02,12:00,23.1,0.0,75,199,2.3
2020/01/02,13:00,23.9,0.0,72,206,1.6
2020/01/02,14:00,24.8,0.0,68,187,2.4
2020/01/02,15:00,24.3,0.0,69,204,2.9
2020/01/02,16:00,24.2,0.0,69,184,2.4
2020/01/02,17:00,24.7,0.0,64,207,2.4
2020/01/02,18:00,24.4,0.0,66,188,1.7
2020/01/02,19:00,23.4,0.0,71,198,2.3
2020/01/02,20:00,23.2,0.0,71,195,1.7
2020/01/02,21:00,23.0,0.0,73,173,0.6
2020/01/02,22:00,22.6,0.0,75,195,2.6
2020/01/02,23:00,21.9,0.0,79,216,0.7
2020/01/03,00:00,21.1,0.0,85,198,2.1
2020/01/03,01:00,20.7,0.0,86,190,1.4
2020/01/03,02:00,20.5,0.0,86,186,1.6
2020/01/03,03:00,20.3,0.0,87,182,1.1
2020/01/03,04:00,20.2,0.0,88,184,0.8
2020/01/03,05:00,20.2,0.0,88,185,0.4
2020/01/03,06:00,20.4,0.0,87,169,1.0
2020/01/03,07:00,20.5,0.0,87,181,1.5
2020/01/03,08:00,20.7,0.0,87,185,2.0
2020/01/03,09:00,21.3,0.0,84,206,2.2
2020/01/03,10:00,22.4,0.0,79,197,2.8
2020/01/03,11:00,23.9,0.0,70,197,3.3
2020/01/03,12:00,24.8,0.0,66,203,3.5
2020/01/03,13:00,24.8,0.0,65,198,3.8
2020/01/03,14:00,25.0,0.0,64,202,2.8
2020/01/03,15:00,24.9,0.0,65,193,3.6
2020/01/03,16:00,24.6,0.0,66,204,5.0
2020/01/03,17:00,24.0,0.0,70,202,3.9
2020/01/03,18:00,23.4,0.0,73,208,3.4
2020/01/03,19:00,22.5,0.0,77,214,2.1
2020/01/03,20:00,21.7,0.0,80,192,3.6
2020/01/03,21:00,21.3,0.0,84,198,3.0
2020/01/03,22:00,21.0,0.0,85,195,2.9
2020/01/03,23:00,21.0,0.0,86,177,1.8
2020/01/04,00:00,21.2,0.0,86,186,0.8
2020/01/04,01:00,21.0,0.0,87,193,1.9
2020/01/04,02:00,20.9,0.0,88,198,1.9
2020/01/04,03:00,20.8,0.0,89,206,1.3
2020/01/04,04:00,20.7,0.0,90,201,1.2
2020/01/04,05:00,20.8,0.0,90,189,1.3
2020/01/04,06:00,20.6,0.0,91,181,1.4
2020/01/04,07:00,21.0,0.0,88,201,0.1
2020/01/04,08:00,21.8,0.0,84,303,0.7
2020/01/04,09:00,22.7,0.0,80,192,1.1
2020/01/04,10:00,25.1,0.0,71,244,0.9
2020/01/04,11:00,26.0,0.0,66,202,2.8
2020/01/04,12:00,26.3,0.0,64,186,3.8
2020/01/04,13:00,26.2,0.0,65,202,3.5
2020/01/04,14:00,26.5,0.0,65,196,3.5
2020/01/04,15:00,26.8,0.0,63,196,2.9
2020/01/04,16:00,26.9,0.0,62,194,2.7
2020/01/04,17:00,26.4,0.0,63,209,2.7
2020/01/04,18:00,25.4,0.0,66,190,2.5
2020/01/04,19:00,23.0,0.0,77,184,1.6
2020/01/04,20:00,21.4,0.0,86,196,2.5
2020/01/04,21:00,21.3,0.0,86,188,2.3
2020/01/04,22:00,20.9,0.0,88,191,2.2
2020/01/04,23:00,20.8,0.0,89,199,1.8
2020/01/05,00:00,20.9,0.0,88,193,1.3
2020/01/05,01:00,20.6,0.0,90,192,1.3
2020/01/05,02:00,20.2,0.0,92,208,1.4
2020/01/05,03:00,20.2,0.0,91,197,1.6
2020/01/05,04:00,20.2,0.0,91,195,2.3
2020/01/05,05:00,19.6,0.0,94,200,1.9
2020/01/05,06:00,19.5,0.0,95,188,1.6
2020/01/05,07:00,19.8,0.0,93,191,0.9
2020/01/05,08:00,21.0,0.0,87,199,0.9
2020/01/05,09:00,22.4,0.0,79,120,2.2
2020/01/05,10:00,23.9,0.0,72,233,1.3
2020/01/05,11:00,25.2,0.0,66,214,3.4
2020/01/05,12:00,26.1,0.0,61,202,3.6
2020/01/05,13:00,26.3,0.0,61,185,3.2
2020/01/05,14:00,26.3,0.0,61,197,3.5
2020/01/05,15:00,26.4,0.0,61,211,3.2
2020/01/05,16:00,26.0,0.0,62,184,3.2
2020/01/05,17:00,24.5,0.0,67,203,3.5
2020/01/05,18:00,23.5,0.0,73,195,2.7
2020/01/05,19:00,22.3,0.0,79,203,2.4
2020/01/05,20:00,21.5,0.0,83,217,2.0
2020/01/05,21:00,21.3,0.0,85,198,1.3
2020/01/05,22:00,21.5,0.0,83,191,1.1
2020/01/05,23:00,21.2,0.0,85,191,2.0
2020/01/06,00:00,20.3,0.0,89,198,2.5
2020/01/06,01:00,20.1,0.0,90,199,2.1
2020/01/06,02:00,20.0,0.0,90,172,0.5
