AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/03/01,00:00,21.4,0.0,78,139,0.7
2022/03/01,01:00,21.8,0.0,77,287,0.4
2022/03/01,02:00,21.9,0.0,77,149,0.7
2022/03/01,03:00,21.6,0.0,77,296,0.6
2022/03/01,04:00,22.0,0.0,74,250,0.4
2022/03/01,05:00,22.6,0.0,69,332,0.5
2022/03/01,06:00,23.0,0.0,66,179,0.4
2022/03/01,07:00,23.1,0.0,69,298,0.5
2022/03/01,08:00,23.8,0.0,64,276,1.0
2022/03/01,09:00,24.5,0.0,63,173,1.6
2022/03/01,10:00,24.4,0.0,66,166,0.5
2022/03/01,11:00,26.8,0.0,52,242,1.9
2022/03/01,12:00,27.7,0.0,50,252,2.9
2022/03/01,13:00,28.4,0.0,46,243,3.3
2022/03/01,14:00,28.4,0.0,45,178,2.7
2022/03/01,15:00,28.2,0.0,46,180,2.3
2022/03/01,16:00,26.3,0.0,51,157,1.2
2022/03/01,17:00,25.2,0.0,56,191,1.5
2022/03/01,18:00,24.9,0.0,57,176,1.9
2022/03/01,19:00,24.4,0.0,59,169,1.2
2022/03/01,20:00,23.9,0.0,61,256,0.3
2022/03/01,21:00,24.2,0.0,59,147,0.5
2022/03/01,22:00,23.8,0.0,63,159,0.6
2022/03/01,23:00,22.9,0.0,68,153,0.3
2022/03/02,00:00,22.7,0.0,69,187,0.3
2022/03/02,01:00,22.9,0.0,67,96,0.2
2022/03/02,02:00,22.9,0.0,66,269,0.3
2022/03/02,03:00,22.9,0.0,67,240,0.3
2022/03/02,04:00,22.3,0.0,71,248,0.2
2022/03/02,05:00,22.1,0.0,71,122,0.2
2022/03/02,06:00,22.2,0.0,72,163,0.5
2022/03/02,07:00,21.9,0.0,73,152,1.0
2022/03/02,08:00,21.5,0.0,75,161,0.4
2022/03/02,09:00,24.2,0.0,65,157,0.3
2022/03/02,10:00,27.1,0.0,53,249,2.4
2022/03/02,11:00,26.5,0.0,55,230,2.1
2022/03/02,12:00,26.9,0.0,53,235,3.4
2022/03/02,13:00,27.7,0.0,49,238,4.6
2022/03/02,14:00,27.6,0.0,49,263,3.6
2022/03/02,15:00,27.7,0.0,48,248,2.8
2022/03/02,16:00,27.4,0.0,49,242,3.4
2022/03/02,17:00,27.1,0.0,48,230,2.2
2022/03/02,18:00,26.5,0.0,50,158,1.9
2022/03/02,19:00,25.3,0.0,54,159,1.0
2022/03/02,20:00,25.2,0.0,53,176,1.0
2022/03/02,21:00,25.0,0.0,55,164,1.2
2022/03/02,22:00,24.1,0.0,63,170,0.4
2022/03/02,23:00,23.8,0.0,62,254,1.5
2022/03/03,00:00,23.1,0.0,65,264,1.1
2022/03/03,01:00,22.8,0.0,63,268,1.5
2022/03/03,02:00,22.8,0.0,63,157,0.3
2022/03/03,03:00,22.8,0.0,65,325,0.0
2022/03/03,04:00,22.9,0.0,66,170,0.6
2022/03/03,05:00,22.7,0.0,69,292,0.8
2022/03/03,06:00,22.5,0.0,70,290,1.1
2022/03/03,07:00,22.9,0.0,67,294,0.5
2022/03/03,08:00,23.8,0.0,64,241,0.6
2022/03/03,09:00,25.9,0.0,56,229,1.5
2022/03/03,10:00,27.2,0.0,52,225,2.2
2022/03/03,11:00,27.7,0.0,51,224,3.0
2022/03/03,12:00,27.5,0.0,50,191,2.4
2022/03/03,13:00,27.4,0.0,49,223,3.0
2022/03/03,14:00,28.2,0.0,47,215,2.9
2022/03/03,15:00,28.1,0.0,48,175,2.6
2022/03/03,16:00,27.6,0.0,51,181,2.0
2022/03/03,17:00,26.3,0.0,53,177,2.0
2022/03/03,18:00,26.3,0.0,53,175,2.2
2022/03/03,19:00,25.6,0.0,55,167,2.1
2022/03/03,20:00,24.3,0.0,60,171,1.3
2022/03/03,21:00,24.3,0.0,62,130,0.7
2022/03/03,22:00,24.3,0.0,64,155,0.7
2022/03/03,23:00,24.0,0.0,64,142,0.8
2022/03/04,00:00,24.1,0.0,64,161,0.4
2022/03/04,01:00,24.1,0.0,64,150,0.6
2022/03/04,02:00,24.2,0.0,63,138,0.6
2022/03/04,03:00,23.9,0.0,61,179,1.0
2022/03/04,04:00,23.4,0.0,63,175,0.4
2022/03/04,05:00,23.5,0.0,62,310,0.3
2022/03/04,06:00,23.7,0.0,61,256,0.7
2022/03/04,07:00,23.9,0.0,60,298,0.6
2022/03/04,08:00,25.0,0.0,57,183,0.3
2022/03/04,09:00,26.3,0.0,55,172,0.8
2022/03/04,10:00,28.0,0.0,52,151,1.1
2022/03/04,11:00,29.4,0.0,47,177,1.8
2022/03/04,12:00,29.9,0.0,45,174,2.7
2022/03/04,13:00,29.6,0.0,44,197,2.4
2022/03/04,14:00,28.9,0.0,45,173,3.0
2022/03/04,15:00,28.2,0.0,46,179,2.7
2022/03/04,16:00,27.3,0.0,50,183,1.9
2022/03/04,17:00,26.9,0.0,49,179,2.7
2022/03/04,18:00,26.0,0.0,52,186,2.4
2022/03/04,19:00,25.1,0.0,56,178,1.1
2022/03/04,20:00,24.8,0.0,59,166,1.2
2022/03/04,21:00,23.9,0.0,64,171,1.7
2022/03/04,22:00,23.2,0.0,70,173,0.7
2022/03/04,23:00,23.3,0.0,68,178,1.4
2022/03/05,00:00,23.3,0.0,67,167,1.3
2022/03/05,01:00,22.7,0.0,71,161,1.0
2022/03/05,02:00,21.8,0.0,78,152,1.5
2022/03/05,03:00,20.9,0.0,84,150,0.6
2022/03/05,04:00,21.4,0.0,81,145,1.0
2022/03/05,05:00,21.3,0.0,81,140,0.6
2022/03/05,06:00,21.2,0.0,82,155,1.4
2022/03/05,07:00,20.8,0.0,83,159,0.4
2022/03/05,08:00,21.7,0.0,79,158,0.5
2022/03/05,09:00,23.4,0.0,71,166,0.5
2022/03/05,10:00,24.6,0.0,66,173,1.6
2022/03/05,11:00,25.9,0.0,58,172,1.9
2022/03/05,12:00,27.2,0.0,52,173,2.5
2022/03/05,13:00,27.9,0.0,49,187,2.3
2022/03/05,14:00,27.5,0.0,50,182,2.3
2022/03/05,15:00,27.2,0.0,52,176,3.2
2022/03/05,16:00,26.5,0.0,54,171,2.4
2022/03/05,17:00,25.5,0.0,60,156,2.3
2022/03/05,18:00,24.9,0.0,62,181,2.2
2022/03/05,19:00,23.2,0.0,70,173,1.7
2022/03/05,20:00,22.5,0.0,74,168,1.7
2022/03/05,21:00,21.8,0.0,77,170,1.6
2022/03/05,22:00,21.7,0.0,77,171,2.1
2022/03/05,23:00,21.5,0.0,79,168,1.0
2022/03/06,00:00,21.2,0.0,82,172,0.8
2022/03/06,01:00,21.4,0.0,81,170,1.0
2022/03/06,02:00,21.4,0.0,82,169,1.6
2022/03/06,03:00,20.9,0.0,84,168,0.8
2022/03/06,04:00,20.9,0.0,85,176,1.2
2022/03/06,05:00,20.6,0.0,87,174,1.5
2022/03/06,06:00,20.6,0.0,86,169,0.8
2022/03/06,07:00,20.7,0.0,86,139,0.7
2022/03/06,08:00,21.6,0.0,82,176,0.2
2022/03/06,09:00,23.2,0.0,74,175,1.2
2022/03/06,10:00,24.6,0.0,68,172,1.6
2022/03/06,11:00,26.0,0.0,61,248,2.2
2022/03/06,12:00,26.5,0.0,58,197,2.1
2022/03/06,13:00,26.9,0.0,55,206,2.2
2022/03/06,14:00,26.7,0.0,55,188,2.8
2022/03/06,15:00,26.2,0.0,56,214,2.2
2022/03/06,16:00,25.7,0.0,60,176,2.5
2022/03/06,17:00,25.4,0.0,62,178,1.5
2022/03/06,18:00,25.0,0.0,63,176,1.4
2022/03/06,19:00,24.3,0.0,66,175,1.7
