AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/02/01,00:00,19.6,0.0,83,202,0.0
2021/02/01,01:00,19.6,0.0,82,189,0.0
2021/02/01,02:00,19.0,0.0,83,206,0.0
2021/02/01,03:00,19.0,0.0,83,196,0.0
2021/02/01,04:00,18.9,0.0,85,193,0.0
2021/02/01,05:00,18.7,0.0,86,261,0.0
2021/02/01,06:00,18.6,0.0,87,18,0.0
2021/02/01,07:00,19.3,0.0,84,285,0.0
2021/02/01,08:00,20.1,0.0,81,262,0.0
2021/02/01,09:00,21.9,0.0,74,185,0.0
2021/02/01,10:00,23.3,0.0,67,185,0.0
2021/02/01,11:00,22.9,0.0,68,183,0.1
2021/02/01,12:00,24.3,0.0,64,202,0.0
2021/02/01,13:00,22.5,0.0,67,190,0.0
2021/02/01,14:00,22.4,0.0,73,195,0.0
2021/02/01,15:00,24.2,0.0,61,207,0.0
2021/02/01,16:00,22.1,0.0,72,204,0.0
2021/02/01,17:00,21.2,0.0,76,212,0.0
2021/02/01,18:00,20.8,0.0,78,206,0.0
2021/02/01,19:00,20.2,0.0,81,213,0.0
2021/02/01,20:00,19.8,0.0,84,213,0.0
2021/02/01,21:00,19.6,0.0,87,208,0.0
2021/02/01,22:00,19.8,0.0,86,218,0.0
2021/02/01,23:00,19.4,0.0,86,207,0.0
2021/02/02,00:00,19.1,0.0,88,211,0.0
2021/02/02,01:00,19.0,0.0,87,229,0.0
2021/02/02,02:00,19.2,0.0,85,209,0.0
2021/02/02,03:00,19.3,0.0,86,210,0.0
2021/02/02,04:00,19.1,0.0,85,194,0.0
2021/02/02,05:00,18.8,0.0,87,206,0.0
2021/02/02,06:00,18.8,0.0,88,210,0.0
2021/02/02,07:00,19.1,0.0,89,214,0.0
2021/02/02,08:00,20.1,0.0,84,197,0.0
2021/02/02,09:00,22.8,0.0,75,210,0.0
2021/02/02,10:00,24.3,0.0,69,200,0.0
2021/02/02,11:00,23.2,0.0,70,199,0.0
2021/02/02,12:00,23.9,0.0,66,201,0.0
2021/02/02,13:00,24.0,0.0,68,184,0.0
2021/02/02,14:00,23.8,0.0,64,189,0.0
2021/02/02,15:00,26.8,0.0,52,211,0.0
2021/02/02,16:00,23.7,0.0,65,211,0.0
2021/02/02,17:00,22.2,0.0,73,216,0.0
2021/02/02,18:00,21.4,0.0,78,221,0.0
2021/02/02,19:00,21.4,0.0,76,211,0.0
2021/02/02,20:00,20.2,0.0,84,207,0.0
2021/02/02,21:00,20.3,0.0,83,205,0.0
2021/02/02,22:00,20.0,0.0,85,216,0.0
2021/02/02,23:00,20.0,0.0,85,212,0.0
2021/02/03,00:00,19.9,0.0,86,199,0.0
2021/02/03,01:00,19.5,0.0,88,213,0.0
2021/02/03,02:00,19.8,0.0,88,206,0.0
2021/02/03,03:00,19.4,0.0,89,197,0.0
2021/02/03,04:00,19.1,0.0,90,193,0.0
2021/02/03,05:00,18.8,0.0,91,295,0.0
2021/02/03,06:00,19.1,0.0,90,280,0.0
2021/02/03,07:00,19.3,0.0,88,154,0.0
2021/02/03,08:00,20.2,0.0,83,182,0.0
2021/02/03,09:00,21.1,0.0,81,211,0.0
2021/02/03,10:00,23.3,0.0,72,204,0.0
2021/02/03,11:00,23.4,0.0,70,187,0.0
2021/02/03,12:00,23.0,0.0,73,192,0.0
2021/02/03,13:00,24.2,0.0,71,209,0.1
2021/02/03,14:00,23.2,0.0,74,206,0.0
2021/02/03,15:00,23.4,0.0,70,205,0.0
2021/02/03,16:00,22.6,0.0,73,214,0.0
2021/02/03,17:00,21.1,0.0,80,215,0.0
2021/02/03,18:00,21.4,0.0,79,222,0.0
2021/02/03,19:00,21.0,0.0,82,209,0.0
2021/02/03,20:00,20.8,0.0,83,232,0.0
2021/02/03,21:00,20.1,0.0,84,221,0.0
2021/02/03,22:00,19.9,0.0,86,213,0.0
2021/02/03,23:00,19.8,0.0,84,204,0.0
2021/02/04,00:00,19.5,0.0,87,206,0.0
2021/02/04,01:00,19.5,0.0,89,198,0.0
2021/02/04,02:00,19.1,0.0,91,209,0.0
2021/02/04,03:00,19.1,0.0,91,354,0.0
2021/02/04,04:00,19.2,0.0,92,314,0.0
2021/02/04,05:00,19.1,0.0,91,299,0.0
2021/02/04,06:00,19.2,0.0,91,290,0.0
2021/02/04,07:00,19.4,0.0,91,295,0.0
2021/02/04,08:00,19.8,0.0,88,337,0.0
2021/02/04,09:00,21.2,0.0,81,297,0.0
2021/02/04,10:00,22.3,0.0,76,337,0.0
2021/02/04,11:00,24.8,0.0,65,240,0.0
2021/02/04,12:00,24.6,0.0,65,231,0.0
2021/02/04,13:00,26.0,0.0,60,236,0.0
2021/02/04,14:00,24.6,0.0,69,197,0.0
2021/02/04,15:00,24.7,0.0,67,196,0.0
2021/02/04,16:00,23.3,0.0,70,206,0.0
2021/02/04,17:00,22.8,0.0,72,216,0.0
2021/02/04,18:00,21.9,0.0,75,209,0.0
2021/02/04,19:00,21.4,0.0,75,224,0.0
2021/02/04,20:00,21.2,0.0,78,211,0.0
2021/02/04,21:00,20.4,0.0,82,215,0.0
2021/02/04,22:00,20.1,0.0,84,264,0.0
2021/02/04,23:00,20.0,0.0,86,216,0.0
2021/02/05,00:00,20.1,0.0,86,182,0.0
2021/02/05,01:00,20.0,0.0,86,209,0.0
2021/02/05,02:00,19.9,0.0,86,205,0.0
2021/02/05,03:00,19.6,0.0,89,212,0.0
2021/02/05,04:00,19.8,0.0,89,204,0.0
2021/02/05,05:00,19.6,0.0,88,206,0.0
2021/02/05,06:00,19.6,0.0,90,216,0.0
2021/02/05,07:00,19.3,0.0,91,205,0.0
2021/02/05,08:00,20.1,0.0,89,238,0.0
2021/02/05,09:00,21.8,0.0,78,204,0.0
2021/02/05,10:00,23.1,0.0,75,204,0.0
2021/02/05,11:00,23.4,0.0,71,187,0.0
2021/02/05,12:00,24.0,0.0,70,192,0.0
2021/02/05,13:00,22.7,0.0,75,187,0.0
2021/02/05,14:00,23.3,0.0,71,200,0.0
2021/02/05,15:00,22.6,0.0,78,209,0.0
2021/02/05,16:00,21.6,0.0,80,214,0.0
2021/02/05,17:00,21.2,0.0,81,209,0.0
2021/02/05,18:00,21.0,0.0,84,210,0.0
2021/02/05,19:00,21.5,0.0,77,215,0.0
2021/02/05,20:00,21.1,0.0,79,215,0.0
2021/02/05,21:00,21.0,0.0,80,217,0.0
2021/02/05,22:00,21.0,0.0,80,215,0.0
2021/02/05,23:00,20.9,0.0,82,206,0.0
2021/02/06,00:00,20.9,0.0,84,219,0.0
2021/02/06,01:00,20.7,0.0,86,230,0.0
2021/02/06,02:00,20.6,0.0,87,214,0.0
2021/02/06,03:00,20.6,0.0,89,206,0.0
2021/02/06,04:00,20.1,0.0,90,205,0.0
2021/02/06,05:00,20.3,0.0,88,209,0.0
2021/02/06,06:00,20.3,0.0,88,207,0.0
2021/02/06,07:00,20.7,0.0,86,295,0.0
2021/02/06,08:00,21.5,0.0,82,209,0.0
2021/02/06,09:00,22.2,0.0,80,207,0.0
2021/02/06,10:00,22.8,0.0,78,212,0.0
2021/02/06,11:00,23.4,0.0,77,211,0.0
2021/02/06,12:00,25.3,0.0,67,191,0.0
2021/02/06,13:00,25.9,0.0,65,203,0.0
2021/02/06,14:00,25.1,0.0,65,213,0.0
2021/02/06,15:00,24.3,0.0,69,217,0.0
2021/02/06,16:00,21.3,0.0,81,212,0.0
2021/02/06,17:00,21.8,0.0,80,214,0.0
2021/02/06,18:00,22.0,0.0,79,220,0.0
2021/02/06,19:00,21.8,0.0,78,213,0.0
2021/02/06,20:00,22.2,0.0,73,238,0.0
2021/02/06,21:00,23.2,0.0,66,235,0.0
2021/02/06,22:00,23.3,0.0,64,229,0.0
2021/02/06,23:00,22.5,0.0,73,210,0.0
2021/02/07,00:00,21.9,0.0,75,261,0.0
2021/02/07,01:00,22.2,0.0,73,345,0.0
2021/02/07,02:00,22.5,0.0,74,210,0.0
2021/02/07,03:00,22.1,0.0,79,203,0.0
2021/02/07,04:00,21.5,0.0,82,283,0.0
2021/02/07,05:00,21.8,0.0,76,262,0.0
2021/02/07,06:00,21.3,0.0,84,201,0.0
2021/02/07,07:00,21.5,0.0,85,294,0.0
2021/02/07,08:00,24.0,0.0,70,229,0.0
2021/02/07,09:00,24.5,0.0,71,195,0.0
2021/02/07,10:00,24.5,0.0,69,194,0.0
2021/02/07,11:00,24.5,0.0,69,195,0.0
2021/02/07,12:00,24.5,0.0,70,193,0.0
2021/02/07,13:00,25.8,0.0,65,207,0.0
2021/02/07,14:00,24.7,0.0,72,208,0.0
2021/02/07,15:00,24.7,0.0,72,206,0.0
2021/02/07,16:00,25.3,0.0,68,217,0.0
2021/02/07,17:00,24.2,0.0,70,211,0.0
2021/02/07,18:00,22.9,0.0,74,215,0.0
2021/02/07,19:00,22.1,0.0,79,216,0.0
2021/02/07,20:00,22.4,0.0,76,222,0.0
2021/02/07,21:00,22.3,0.0,78,208,0.0
2021/02/07,22:00,23.0,0.0,72,223,0.0
2021/02/07,23:00,21.4,0.0,84,206,0.0
2021/02/08,00:00,21.4,0.0,84,267,0.0
2021/02/08,01:00,21.3,0.0,85,218,0.0
2021/02/08,02:00,21.2,0.0,85,227,0.0
2021/02/08,03:00,21.2,0.0,84,217,0.0
2021/02/08,04:00,21.5,0.0,82,232,0.0
2021/02/08,05:00,21.2,0.0,84,198,0.0
2021/02/08,06:00,20.5,0.0,88,196,0.0
2021/02/08,07:00,20.5,0.0,90,198,0.0
2021/02/08,08:00,21.6,0.0,87,212,0.0
2021/02/08,09:00,22.5,0.0,80,212,0.0
2021/02/08,10:00,23.6,0.0,79,209,0.0
2021/02/08,11:00,25.1,0.0,72,210,0.0
2021/02/08,12:00,24.6,0.0,76,213,0.2
2021/02/08,13:00,24.0,0.0,76,214,0.0
2021/02/08,14:00,23.7,0.0,76,213,0.1
2021/02/08,15:00,23.4,0.0,77,215,0.9
2021/02/08,16:00,23.2,0.0,77,207,0.3
2021/02/08,17:00,23.2,0.0,77,213,0.1
2021/02/08,18:00,22.4,0.0,80,219,0.4
2021/02/08,19:00,21.9,0.0,81,213,0.0
2021/02/08,20:00,21.9,0.0,83,241,0.0
2021/02/08,21:00,21.5,0.0,84,228,0.0
2021/02/08,22:00,21.4,0.0,86,243,0.0
2021/02/08,23:00,21.4,0.0,87,222,0.0
2021/02/09,00:00,21.2,0.0,88,216,0.0
2021/02/09,01:00,21.0,0.0,89,219,0.0
2021/02/09,02:00,20.7,0.0,90,201,0.0
2021/02/09,03:00,20.5,0.0,91,213,0.0
2021/02/09,04:00,20.6,0.0,91,206,0.0
2021/02/09,05:00,20.2,0.0,92,215,0.0
2021/02/09,06:00,20.0,0.0,93,196,0.0
2021/02/09,07:00,20.4,0.0,92,217,0.0
2021/02/09,08:00,21.5,0.0,88,200,0.0
2021/02/09,09:00,23.5,0.0,78,200,0.0
2021/02/09,10:00,25.5,0.0,71,213,0.0
2021/02/09,11:00,26.5,0.0,66,191,0.0
2021/02/09,12:00,25.3,0.0,70,209,0.0
2021/02/09,13:00,25.1,0.0,69,189,0.0
2021/02/09,14:00,25.4,0.0,70,192,0.0
