AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/10/01,00:00,15.5,0.0,91,208,1.8
2021/10/01,01:00,15.3,0.0,91,209,2.4
2021/10/01,02:00,15.1,0.0,92,206,2.4
2021/10/01,03:00,14.9,0.0,93,190,1.6
2021/10/01,04:00,14.6,0.0,94,199,1.2
2021/10/01,05:00,14.4,0.0,95,189,2.2
2021/10/01,06:00,14.2,0.0,95,237,0.5
2021/10/01,07:00,14.4,0.0,95,208,2.3
2021/10/01,08:00,14.6,0.0,95,221,1.1
2021/10/01,09:00,14.9,0.0,93,215,1.7
2021/10/01,10:00,15.4,0.0,89,213,3.3
2021/10/01,11:00,15.6,0.0,87,218,3.5
2021/10/01,12:00,16.2,0.0,83,208,5.4
2021/10/01,13:00,16.1,0.0,80,203,5.9
2021/10/01,14:00,16.6,0.0,79,209,5.2
2021/10/01,15:00,16.5,0.0,79,213,3.3
2021/10/01,16:00,16.3,0.0,78,208,5.2
2021/10/01,17:00,15.7,0.0,81,210,4.9
2021/10/01,18:00,15.4,0.0,83,208,3.3
2021/10/01,19:00,15.4,0.0,85,206,2.9
2021/10/01,20:00,15.5,0.0,85,215,2.8
2021/10/01,21:00,15.3,0.0,85,206,3.2
2021/10/01,22:00,15.1,0.0,86,205,2.8
2021/10/01,23:00,15.1,0.0,86,206,3.1
2021/10/02,00:00,14.9,0.0,86,210,2.1
2021/10/02,01:00,14.7,0.0,86,207,2.2
2021/10/02,02:00,14.6,0.0,87,221,0.9
2021/10/02,03:00,14.3,0.0,89,247,0.2
2021/10/02,04:00,14.2,0.0,90,189,0.6
2021/10/02,05:00,14.1,0.0,90,191,1.7
2021/10/02,06:00,14.1,0.0,92,208,1.6
2021/10/02,07:00,14.4,0.0,92,208,0.9
2021/10/02,08:00,14.8,0.0,91,195,1.4
2021/10/02,09:00,15.5,0.0,87,204,1.6
2021/10/02,10:00,15.9,0.0,82,200,1.7
2021/10/02,11:00,15.7,0.0,86,182,2.2
2021/10/02,12:00,16.6,0.0,82,256,1.6
2021/10/02,13:00,18.8,0.0,73,311,1.9
2021/10/02,14:00,20.5,0.0,68,204,2.4
2021/10/02,15:00,18.5,0.0,74,195,3.4
2021/10/02,16:00,16.6,0.0,82,196,4.1
2021/10/02,17:00,16.0,0.0,85,206,3.2
2021/10/02,18:00,15.8,0.0,87,206,2.6
2021/10/02,19:00,15.7,0.0,86,211,3.0
2021/10/02,20:00,15.5,0.0,87,211,2.0
2021/10/02,21:00,15.2,0.0,88,203,2.6
2021/10/02,22:00,15.1,0.0,89,215,2.1
2021/10/02,23:00,15.0,0.0,90,201,2.0
2021/10/03,00:00,14.9,0.0,91,196,2.1
2021/10/03,01:00,14.8,0.0,90,191,1.7
2021/10/03,02:00,14.5,0.0,91,193,2.3
2021/10/03,03:00,14.4,0.0,92,186,1.5
2021/10/03,04:00,14.5,0.0,94,187,1.2
2021/10/03,05:00,14.4,0.1,94,289,1.4
2021/10/03,06:00,14.4,0.0,94,266,0.3
2021/10/03,07:00,14.4,0.0,94,241,0.9
