AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/12/01,00:00,17.4,,S/D,206.7,2.0
2021/12/01,01:00,17.3,,S/D,210.5,1.3
2021/12/01,02:00,17.2,,S/D,206,1.1
2021/12/01,03:00,17.4,,S/D,176,1.3
2021/12/01,04:00,17.3,,S/D,191.8,1.8
2021/12/01,05:00,17.3,,S/D,198.8,1.1
2021/12/01,06:00,17.3,,S/D,210.4,1.6
2021/12/01,07:00,17.6,,S/D,189.8,1.4
2021/12/01,08:00,18.1,,14.09,224.4,0.7
2021/12/01,09:00,19.7,,S/D,199.7,1.7
2021/12/01,10:00,19.8,,S/D,216.7,2.7
2021/12/01,11:00,20.5,,S/D,203.6,2.2
2021/12/01,12:00,21.2,,S/D,205.1,3.2
2021/12/01,13:00,22.5,,S/D,213.8,1.7
2021/12/01,14:00,23.0,,27.5,245.5,1.3
2021/12/01,15:00,23.2,,S/D,204.4,2.8
2021/12/01,16:00,22.5,,S/D,196.2,3.2
2021/12/01,17:00,20.8,,S/D,179.3,2.5
2021/12/01,18:00,18.9,,S/D,190.9,3.4
2021/12/01,19:00,18.2,,S/D,210.7,2.4
2021/12/01,20:00,18.5,,S/D,209.6,1.7
2021/12/01,21:00,18.2,,S/D,210.7,1.9
2021/12/01,22:00,18.1,,S/D,197.6,2.2
2021/12/01,23:00,18.0,,S/D,195.3,1.6
2021/12/02,00:00,17.7,,S/D,189.5,2.3
2021/12/02,01:00,17.4,,S/D,201.9,1.9
2021/12/02,02:00,17.3,,S/D,219.1,1.2
2021/12/02,03:00,17.5,,S/D,207.5,1.4
2021/12/02,04:00,17.2,,S/D,201.9,1.2
2021/12/02,05:00,17.2,,S/D,203,1.4
2021/12/02,06:00,17.0,,S/D,193,2.3
2021/12/02,07:00,16.6,,S/D,203.9,2.5
2021/12/02,08:00,16.7,,S/D,195.7,1.6
2021/12/02,09:00,17.2,,S/D,193.6,1.6
2021/12/02,10:00,18.2,,S/D,196.9,1.8
2021/12/02,11:00,20.1,,S/D,168.1,1.3
2021/12/02,12:00,22.3,,S/D,172.4,0.9
2021/12/02,13:00,24.0,,S/D,201.9,3.2
2021/12/02,14:00,23.5,,S/D,207.9,3.8
2021/12/02,15:00,22.8,,S/D,197.2,3.2
2021/12/02,16:00,22.8,,S/D,198.4,3.6
2021/12/02,17:00,21.2,,S/D,196.7,3.3
2021/12/02,18:00,20.0,,S/D,194.7,2.4
2021/12/02,19:00,19.1,,S/D,197.3,2.3
2021/12/02,20:00,18.9,,S/D,207.8,1.5
2021/12/02,21:00,18.5,,S/D,207.9,2.1
2021/12/02,22:00,18.1,,S/D,230.1,1.0
2021/12/02,23:00,18.3,,S/D,205.3,1.4
2021/12/03,00:00,18.1,,S/D,198.2,1.8
2021/12/03,01:00,17.7,,S/D,205,1.4
2021/12/03,02:00,17.6,,S/D,216.8,1.1
2021/12/03,03:00,17.7,,S/D,157.5,0.3
2021/12/03,04:00,17.7,,S/D,207.5,0.9
2021/12/03,05:00,17.7,,S/D,169.4,0.8
2021/12/03,06:00,17.7,,S/D,203.7,1.1
2021/12/03,07:00,18.2,,S/D,226.9,1.0
2021/12/03,08:00,19.9,,S/D,187.1,1.2
2021/12/03,09:00,21.5,,S/D,185.4,2.5
2021/12/03,10:00,22.5,,S/D,187.4,3.3
2021/12/03,11:00,23.6,,S/D,190.6,3.1
2021/12/03,12:00,23.0,,S/D,203.8,4.4
2021/12/03,13:00,22.9,,S/D,200,3.5
2021/12/03,14:00,23.2,,S/D,193.6,3.8
2021/12/03,15:00,23.1,,S/D,199.9,3.7
2021/12/03,16:00,22.9,,S/D,190.7,3.8
2021/12/03,17:00,20.7,,S/D,198.5,4.2
2021/12/03,18:00,19.6,,S/D,191.5,2.9
2021/12/03,19:00,19.0,,S/D,206.3,2.8
2021/12/03,20:00,18.9,,S/D,207.7,2.5
2021/12/03,21:00,18.6,,S/D,212.9,2.3
2021/12/03,22:00,18.3,,S/D,200.1,2.7
2021/12/03,23:00,18.2,,S/D,199,1.9
2021/12/04,00:00,18.0,,S/D,214.5,0.9
2021/12/04,01:00,18.0,,S/D,207.7,1.3
2021/12/04,02:00,18.0,,S/D,200.7,1.2
2021/12/04,03:00,17.9,,S/D,185.8,0.8
2021/12/04,04:00,17.8,,5.12,155.1,0.1
2021/12/04,05:00,18.1,,S/D,207.3,0.3
2021/12/04,06:00,18.5,,S/D,187.9,0.6
2021/12/04,07:00,19.4,,S/D,236.9,0.8
2021/12/04,08:00,21.2,,S/D,169,1.2
2021/12/04,09:00,22.1,,S/D,197.5,2.1
2021/12/04,10:00,23.3,,S/D,187.5,3.2
2021/12/04,11:00,23.4,,S/D,199.6,2.9
2021/12/04,12:00,23.6,,S/D,185.8,3.0
2021/12/04,13:00,22.8,,S/D,188.8,3.9
2021/12/04,14:00,22.2,,S/D,203,3.7
2021/12/04,15:00,22.1,,S/D,196,3.2
