AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/04/01,00:00,19.5,,S/D,195,2.6
2022/04/01,01:00,19.1,,S/D,198.5,1.7
2022/04/01,02:00,18.8,,S/D,210.1,1.6
2022/04/01,03:00,19.1,,S/D,202.8,0.2
2022/04/01,04:00,19.8,,S/D,193.8,1.2
2022/04/01,05:00,19.1,,S/D,211.7,1.2
2022/04/01,06:00,18.8,,S/D,202.3,1.6
2022/04/01,07:00,19.0,,S/D,199.5,0.7
2022/04/01,08:00,19.5,,S/D,206.1,1.5
2022/04/01,09:00,21.4,,S/D,214.4,2.0
2022/04/01,10:00,23.3,,S/D,194.3,3.0
2022/04/01,11:00,25.3,,S/D,205,2.7
2022/04/01,12:00,26.0,,S/D,185.5,3.1
2022/04/01,13:00,26.2,,S/D,176.3,3.1
2022/04/01,14:00,25.6,,S/D,175,3.4
2022/04/01,15:00,23.9,,S/D,204.5,3.2
2022/04/01,16:00,23.8,,S/D,204.3,3.6
2022/04/01,17:00,23.0,,S/D,193.3,2.5
2022/04/01,18:00,22.4,,S/D,202.9,1.8
2022/04/01,19:00,22.0,,S/D,199.1,0.8
2022/04/01,20:00,22.3,,S/D,184.9,1.5
2022/04/01,21:00,21.2,,S/D,208.9,1.5
2022/04/01,22:00,21.7,,S/D,207.6,0.5
2022/04/01,23:00,21.9,,S/D,209.1,0.1
2022/04/02,00:00,22.1,,S/D,199.7,0.9
2022/04/02,01:00,21.5,,S/D,202.5,1.5
2022/04/02,02:00,20.6,,S/D,206.4,1.8
2022/04/02,03:00,20.5,,S/D,217.9,1.3
2022/04/02,04:00,20.5,,S/D,206.4,0.7
2022/04/02,05:00,20.6,,S/D,156.9,0.6
2022/04/02,06:00,20.1,,S/D,196.1,0.9
2022/04/02,07:00,20.6,,S/D,217.5,0.7
2022/04/02,08:00,21.0,,S/D,197.1,1.6
2022/04/02,09:00,22.4,,S/D,202.9,1.7
2022/04/02,10:00,23.3,,S/D,190.5,3.0
2022/04/02,11:00,22.5,,S/D,194.7,3.3
2022/04/02,12:00,23.9,,S/D,187.5,3.4
2022/04/02,13:00,26.0,,S/D,184.4,3.1
2022/04/02,14:00,26.6,,S/D,181.5,3.0
2022/04/02,15:00,26.0,,S/D,203,3.2
2022/04/02,16:00,25.3,,S/D,196.1,3.2
2022/04/02,17:00,23.3,,S/D,203.3,3.7
2022/04/02,18:00,22.2,,S/D,199.8,2.9
2022/04/02,19:00,20.5,,S/D,199.7,3.1
2022/04/02,20:00,20.0,,S/D,208.7,1.9
2022/04/02,21:00,19.9,,S/D,196.3,1.7
2022/04/02,22:00,19.6,,S/D,192.1,1.7
2022/04/02,23:00,19.8,,S/D,158,0.1
2022/04/03,00:00,20.6,,60.27,56.62,0.3
2022/04/03,01:00,20.7,,S/D,225,0.1
2022/04/03,02:00,20.9,,S/D,96.7,0.1
2022/04/03,03:00,20.6,,S/D,193.7,1.3
2022/04/03,04:00,18.9,,S/D,222.5,1.5
2022/04/03,05:00,19.0,,S/D,198.9,0.9
2022/04/03,06:00,19.0,,S/D,208.6,0.4
2022/04/03,07:00,20.0,,S/D,244.6,0.2
2022/04/03,08:00,21.3,,S/D,186,1.8
2022/04/03,09:00,22.2,,S/D,200.9,1.9
2022/04/03,10:00,24.0,,S/D,199.6,3.0
2022/04/03,11:00,25.2,,S/D,183.4,2.9
2022/04/03,12:00,26.0,,S/D,192.8,3.7
2022/04/03,13:00,26.3,,S/D,198,3.8
2022/04/03,14:00,26.0,,S/D,197.8,3.6
