AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/02/01,00:00,22.8,,S/D,204.8,1.6
2020/02/01,01:00,22.7,,S/D,199.6,1.9
2020/02/01,02:00,22.5,,S/D,189.1,1.6
2020/02/01,03:00,22.5,,S/D,170.4,1.5
2020/02/01,04:00,22.7,,S/D,195,1.8
2020/02/01,05:00,22.7,,S/D,195.8,2.1
2020/02/01,06:00,22.6,,S/D,211.6,1.8
2020/02/01,07:00,22.5,,S/D,182.8,1.7
2020/02/01,08:00,22.9,,100,205.9,0.8
2020/02/01,09:00,22.9,,84.9,264.6,1.4
2020/02/01,10:00,26.2,,82.9,235.6,1.3
2020/02/01,11:00,26.8,,S/D,306,3.1
2020/02/01,12:00,27.3,,S/D,269.2,1.9
2020/02/01,13:00,27.5,,86.2,227.9,1.7
2020/02/01,14:00,28.6,,88,233,1.7
2020/02/01,15:00,28.0,,95.8,205.3,2.3
2020/02/01,16:00,27.1,,99.2,195.1,3.3
2020/02/01,17:00,25.4,,100,196.5,3.2
2020/02/01,18:00,24.2,,S/D,210.3,3.2
2020/02/01,19:00,23.5,,S/D,212.7,2.5
2020/02/01,20:00,23.3,,S/D,200,2.4
2020/02/01,21:00,22.9,,S/D,203.3,1.9
2020/02/01,22:00,22.9,,S/D,213.9,2.3
2020/02/01,23:00,22.9,,S/D,206.5,1.8
2020/02/02,00:00,23.0,,S/D,196.5,0.7
2020/02/02,01:00,22.7,,S/D,186.4,1.8
2020/02/02,02:00,22.2,,S/D,203.7,1.9
2020/02/02,03:00,22.0,,S/D,200.4,1.5
2020/02/02,04:00,21.9,,S/D,215.2,1.2
2020/02/02,05:00,22.2,,S/D,208.8,0.8
2020/02/02,06:00,22.4,,S/D,193.1,0.7
2020/02/02,07:00,22.8,,S/D,214.7,0.7
2020/02/02,08:00,24.3,,S/D,171.8,0.5
2020/02/02,09:00,25.9,,S/D,204.3,2.0
2020/02/02,10:00,27.2,,94.6,177.5,2.4
2020/02/02,11:00,27.9,,91,200.5,3.3
2020/02/02,12:00,28.4,,98.1,209.8,3.4
2020/02/02,13:00,28.9,,93.4,196.4,3.2
2020/02/02,14:00,29.4,,S/D,206.7,3.2
2020/02/02,15:00,28.7,,S/D,202.1,3.8
2020/02/02,16:00,28.8,,94.2,194.6,3.2
2020/02/02,17:00,27.8,,96,182.7,2.6
2020/02/02,18:00,26.3,,100,192,3.0
2020/02/02,19:00,25.1,,S/D,191.9,2.5
2020/02/02,20:00,24.2,,94.8,206.7,2.3
2020/02/02,21:00,23.6,,93.1,212.2,2.2
2020/02/02,22:00,23.5,,S/D,186.6,1.6
2020/02/02,23:00,23.0,,S/D,191.5,2.0
2020/02/03,00:00,22.6,,98.9,198.9,2.1
2020/02/03,01:00,22.5,,S/D,200.5,1.7
2020/02/03,02:00,22.7,,S/D,211.2,0.9
2020/02/03,03:00,22.7,,S/D,195.9,1.1
2020/02/03,04:00,22.8,,S/D,207.6,0.8
2020/02/03,05:00,22.8,,S/D,201,1.0
2020/02/03,06:00,22.7,,S/D,212.3,0.9
2020/02/03,07:00,23.0,,99.2,194.8,0.7
2020/02/03,08:00,23.5,,98.8,204.7,2.2
2020/02/03,09:00,23.7,,S/D,196.2,3.0
2020/02/03,10:00,24.7,,S/D,188.7,2.9
2020/02/03,11:00,24.9,,98.4,189.3,3.5
2020/02/03,12:00,25.2,,90.6,251.6,1.5
2020/02/03,13:00,25.3,,48.23,241,2.2
2020/02/03,14:00,25.3,,96,225.9,1.5
2020/02/03,15:00,23.9,,96.8,188.9,2.7
2020/02/03,16:00,24.0,,91.8,206.4,3.0
2020/02/03,17:00,24.3,,95.6,199.1,2.2
2020/02/03,18:00,24.5,,87,196.7,2.3
2020/02/03,19:00,24.0,,90.5,197,2.5
2020/02/03,20:00,22.7,,98.3,209.6,2.9
2020/02/03,21:00,22.4,,S/D,202.3,2.0
2020/02/03,22:00,22.0,,98.2,210.3,2.2
2020/02/03,23:00,22.1,,97.4,134.7,0.1
2020/02/04,00:00,22.5,,100,229.4,0.2
2020/02/04,01:00,22.7,,S/D,203.8,1.4
2020/02/04,02:00,21.8,,S/D,206.6,2.3
2020/02/04,03:00,21.7,,S/D,204.2,1.4
2020/02/04,04:00,21.8,,S/D,192.3,0.9
2020/02/04,05:00,21.7,,S/D,200.3,0.4
2020/02/04,06:00,21.8,,S/D,200.5,1.9
2020/02/04,07:00,21.7,,S/D,200.2,1.2
2020/02/04,08:00,23.5,,S/D,220.9,0.9
2020/02/04,09:00,24.0,,S/D,209.2,2.2
2020/02/04,10:00,25.5,,99.3,204.3,2.3
2020/02/04,11:00,26.2,,94.8,249.3,1.3
2020/02/04,12:00,26.6,,80.9,255.1,1.6
2020/02/04,13:00,26.8,,73.15,264.6,2.0
2020/02/04,14:00,27.5,,78.27,229.4,1.8
2020/02/04,15:00,26.7,,68.86,210.6,3.5
2020/02/04,16:00,25.4,,87,205.1,2.9
2020/02/04,17:00,25.3,,95,210,2.8
2020/02/04,18:00,24.0,,88,207.7,2.7
2020/02/04,19:00,23.5,,80.5,194.4,2.7
2020/02/04,20:00,22.7,,95.7,199.9,2.8
2020/02/04,21:00,22.7,,95,207.8,2.1
2020/02/04,22:00,22.8,,S/D,192.6,1.2
2020/02/04,23:00,22.5,,92,182.1,1.8
2020/02/05,00:00,22.0,,S/D,213.6,1.8
2020/02/05,01:00,21.6,,S/D,203.9,1.5
2020/02/05,02:00,21.6,,S/D,195,1.3
2020/02/05,03:00,21.2,,S/D,186.3,1.4
2020/02/05,04:00,21.3,,S/D,197.7,1.1
2020/02/05,05:00,21.6,,98,197.6,0.9
2020/02/05,06:00,21.6,,S/D,198.2,1.6
2020/02/05,07:00,21.8,,S/D,195.9,1.4
2020/02/05,08:00,23.9,,97.8,180.7,0.4
2020/02/05,09:00,24.9,,S/D,202,2.6
2020/02/05,10:00,24.8,,S/D,193.4,2.4
2020/02/05,11:00,25.2,,96.6,202.7,2.2
2020/02/05,12:00,27.8,,81.6,215.9,1.8
2020/02/05,13:00,27.8,,77.71,250,2.0
