AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/05/01,00:00,19.7,,S/D,206.4,1.2
2021/05/01,01:00,19.0,,93,197.6,1.3
2021/05/01,02:00,18.7,,S/D,173.8,0.1
2021/05/01,03:00,19.0,,S/D,190.9,0.1
2021/05/01,04:00,19.2,,S/D,187,0.2
2021/05/01,05:00,19.1,,85.9,172.1,0.1
2021/05/01,06:00,19.0,,56.49,41.68,0.1
2021/05/01,07:00,20.0,,89.9,292.6,0.1
2021/05/01,08:00,23.4,,82.9,61.4,0.4
2021/05/01,09:00,24.1,,95,183.7,1.7
2021/05/01,10:00,24.0,,S/D,189.6,2.9
2021/05/01,11:00,23.9,,S/D,183.1,3.7
2021/05/01,12:00,24.3,,S/D,207.1,3.7
2021/05/01,13:00,25.0,,S/D,198.8,3.4
2021/05/01,14:00,25.5,,S/D,215.4,3.4
2021/05/01,15:00,25.1,,S/D,204.7,3.5
2021/05/01,16:00,24.3,,S/D,191.3,3.5
2021/05/01,17:00,23.6,,S/D,189.2,2.8
2021/05/01,18:00,21.7,,77.87,199.7,3.0
2021/05/01,19:00,21.1,,89.3,205.9,1.8
2021/05/01,20:00,21.2,,69.13,171.9,0.3
2021/05/01,21:00,21.1,,70.16,199.7,1.5
2021/05/01,22:00,21.1,,99.1,216.3,0.1
2021/05/01,23:00,20.9,,75.38,201.1,1.2
2021/05/02,00:00,20.8,,85.3,224,0.1
2021/05/02,01:00,20.5,,77.99,197.5,1.1
2021/05/02,02:00,19.7,,84.3,209.1,1.8
2021/05/02,03:00,19.4,,74.16,211.3,1.5
2021/05/02,04:00,18.4,,85.7,217.1,1.3
2021/05/02,05:00,18.5,,45.12,43.32,0.4
2021/05/02,06:00,18.8,,81.1,199.6,0.1
2021/05/02,07:00,19.6,,69.57,51.91,0.1
2021/05/02,08:00,22.3,,79.62,201.4,0.6
2021/05/02,09:00,23.3,,93.8,185.5,2.3
2021/05/02,10:00,23.4,,S/D,190,3.2
2021/05/02,11:00,24.4,,S/D,179.7,2.9
2021/05/02,12:00,24.8,,S/D,203.1,3.3
2021/05/02,13:00,25.2,,S/D,172,3.6
2021/05/02,14:00,24.6,,S/D,213.5,3.5
2021/05/02,15:00,24.9,,S/D,176.9,3.2
2021/05/02,16:00,24.4,,S/D,189.4,3.1
2021/05/02,17:00,22.7,,S/D,209.3,3.7
2021/05/02,18:00,21.0,,S/D,203.8,2.7
2021/05/02,19:00,20.6,,100,205.6,1.2
2021/05/02,20:00,20.8,,92,203.8,1.5
2021/05/02,21:00,20.1,,89.5,201.5,1.7
2021/05/02,22:00,19.0,,79.23,195.9,2.4
2021/05/02,23:00,18.8,,S/D,200.8,1.2
2021/05/03,00:00,19.0,,S/D,206.8,0.9
2021/05/03,01:00,18.8,,79.1,205.1,1.6
2021/05/03,02:00,18.6,,87.5,223.2,0.7
2021/05/03,03:00,19.2,,86.4,228.1,0.1
2021/05/03,04:00,19.6,,S/D,193.6,0.5
2021/05/03,05:00,19.0,,S/D,212.7,0.4
2021/05/03,06:00,19.3,,S/D,197.6,2.0
2021/05/03,07:00,18.5,,S/D,206.2,1.7
2021/05/03,08:00,18.9,,S/D,207.5,2.6
2021/05/03,09:00,20.7,,S/D,183.8,2.1
2021/05/03,10:00,20.5,,S/D,242.6,2.5
2021/05/03,11:00,21.4,,S/D,259,1.5
2021/05/03,12:00,22.2,,S/D,240.7,1.5
2021/05/03,13:00,21.7,,S/D,208.4,2.6
2021/05/03,14:00,21.0,,S/D,197.1,3.0
2021/05/03,15:00,20.8,,S/D,195.8,3.0
2021/05/03,16:00,20.3,,S/D,198.6,2.8
2021/05/03,17:00,19.7,,S/D,201.1,2.7
2021/05/03,18:00,18.8,,S/D,204.4,3.1
2021/05/03,19:00,18.7,,S/D,214.4,2.2
2021/05/03,20:00,18.4,,S/D,202.5,2.6
2021/05/03,21:00,18.4,,S/D,213.1,1.2
2021/05/03,22:00,18.4,,73.14,187.8,0.2
2021/05/03,23:00,18.4,,S/D,210.4,1.3
2021/05/04,00:00,18.2,,S/D,194.9,1.1
2021/05/04,01:00,18.0,,S/D,207.3,1.2
2021/05/04,02:00,17.9,,46.03,105.1,0.1
2021/05/04,03:00,18.2,,S/D,278.7,0.1
2021/05/04,04:00,18.1,,S/D,99.4,0.1
2021/05/04,05:00,18.4,,72.25,188.1,0.1
2021/05/04,06:00,18.7,,S/D,136.4,0.4
2021/05/04,07:00,18.8,,69.83,104.6,0.2
2021/05/04,08:00,20.1,,S/D,216.5,1.1
2021/05/04,09:00,20.6,,S/D,182.7,2.4
2021/05/04,10:00,21.3,,S/D,191,1.6
2021/05/04,11:00,24.4,,S/D,207.1,2.1
2021/05/04,12:00,25.7,,S/D,196.7,3.5
2021/05/04,13:00,26.0,,S/D,210.2,3.6
2021/05/04,14:00,23.9,,S/D,212.2,3.2
2021/05/04,15:00,24.4,,S/D,214.5,3.3
2021/05/04,16:00,23.5,,S/D,209,3.4
2021/05/04,17:00,21.5,,S/D,209.5,3.3
2021/05/04,18:00,20.2,,S/D,202.5,2.0
2021/05/04,19:00,19.1,,S/D,195.1,2.6
2021/05/04,20:00,18.7,,S/D,201.4,1.0
2021/05/04,21:00,19.3,,S/D,165.5,0.5
2021/05/04,22:00,19.8,,53.16,222.7,0.1
2021/05/04,23:00,20.3,,S/D,232.7,0.6
2021/05/05,00:00,18.9,,S/D,204,1.3
2021/05/05,01:00,18.3,,S/D,186.4,0.2
2021/05/05,02:00,18.9,,S/D,313.7,0.3
2021/05/05,03:00,19.0,,S/D,193.9,0.4
2021/05/05,04:00,18.4,,S/D,192.1,0.1
2021/05/05,05:00,18.4,,S/D,143.4,0.1
2021/05/05,06:00,17.6,,S/D,220.7,1.9
2021/05/05,07:00,17.4,,S/D,231.6,0.9
2021/05/05,08:00,18.9,,S/D,189.1,1.4
2021/05/05,09:00,21.1,,S/D,196,2.5
2021/05/05,10:00,22.5,,S/D,201.1,2.4
2021/05/05,11:00,23.5,,S/D,198.3,2.9
2021/05/05,12:00,23.0,,S/D,205.1,3.6
2021/05/05,13:00,24.5,,S/D,189.1,3.0
2021/05/05,14:00,24.6,,S/D,193.7,3.3
2021/05/05,15:00,22.8,,S/D,224.5,2.8
2021/05/05,16:00,22.5,,S/D,187.1,3.1
2021/05/05,17:00,21.3,,S/D,199.6,2.4
2021/05/05,18:00,19.3,,S/D,199,3.0
2021/05/05,19:00,18.7,,S/D,196.4,2.3
2021/05/05,20:00,18.1,,96.3,201.4,2.2
2021/05/05,21:00,18.4,,S/D,199.2,1.9
2021/05/05,22:00,18.3,,S/D,201.2,2.1
2021/05/05,23:00,17.8,,S/D,166.9,1.5
2021/05/06,00:00,17.7,,S/D,218.8,1.3
2021/05/06,01:00,17.3,,S/D,278,0.9
2021/05/06,02:00,17.3,,97.9,263.7,0.8
2021/05/06,03:00,17.5,,62.69,271.9,0.6
2021/05/06,04:00,17.6,,93.3,187.6,0.2
2021/05/06,05:00,17.7,,96.2,239.5,1.1
2021/05/06,06:00,17.8,,S/D,180.9,1.0
2021/05/06,07:00,17.8,,95.4,237.4,0.9
2021/05/06,08:00,17.7,,S/D,231.1,1.0
2021/05/06,09:00,17.8,,S/D,188.1,1.6
2021/05/06,10:00,17.4,,100,214.6,2.3
2021/05/06,11:00,17.7,,S/D,189.7,1.3
2021/05/06,12:00,18.6,,S/D,132.9,0.8
2021/05/06,13:00,19.3,,72.48,276.2,1.3
2021/05/06,14:00,19.3,,88.7,303.6,1.9
2021/05/06,15:00,19.7,,92.9,283.2,1.2
2021/05/06,16:00,19.3,,S/D,195.7,2.2
2021/05/06,17:00,19.1,,74.18,210,2.1
2021/05/06,18:00,19.1,,S/D,196,1.5
2021/05/06,19:00,19.0,,S/D,212.6,1.2
2021/05/06,20:00,19.1,,74.09,212.2,1.3
2021/05/06,21:00,18.9,,S/D,206.6,2.1
2021/05/06,22:00,18.1,,S/D,193.6,2.7
2021/05/06,23:00,17.9,,S/D,197.9,1.0
2021/05/07,00:00,17.8,,S/D,199.1,1.6
2021/05/07,01:00,17.6,,S/D,195.2,2.4
2021/05/07,02:00,17.6,,S/D,214,1.4
2021/05/07,03:00,17.6,,S/D,185.6,1.4
2021/05/07,04:00,17.9,,S/D,190.1,1.5
2021/05/07,05:00,17.8,,S/D,185.4,1.9
2021/05/07,06:00,17.9,,S/D,181.1,1.6
2021/05/07,07:00,18.0,,S/D,176.8,1.0
2021/05/07,08:00,18.2,,S/D,200.8,2.1
2021/05/07,09:00,18.4,,S/D,197,1.9
2021/05/07,10:00,19.5,,100,196,1.5
2021/05/07,11:00,21.1,,S/D,206.9,2.3
2021/05/07,12:00,21.9,,S/D,190.7,3.0
2021/05/07,13:00,22.8,,S/D,201.3,3.2
2021/05/07,14:00,22.6,,S/D,225.8,3.4
2021/05/07,15:00,22.4,,S/D,216.5,3.5
2021/05/07,16:00,22.2,,S/D,185.3,2.7
2021/05/07,17:00,20.5,,S/D,203.2,3.0
2021/05/07,18:00,18.9,,77.14,204.9,2.8
2021/05/07,19:00,18.3,,S/D,213.7,2.3
2021/05/07,20:00,18.0,,S/D,209.4,0.9
2021/05/07,21:00,18.1,,97.6,190.8,1.7
2021/05/07,22:00,18.1,,S/D,198.6,1.6
2021/05/07,23:00,17.9,,S/D,211.1,1.0
2021/05/08,00:00,17.9,,84.9,221.5,1.2
2021/05/08,01:00,17.5,,S/D,199.2,0.8
2021/05/08,02:00,17.4,,45.82,31.26,0.1
2021/05/08,03:00,17.3,,S/D,213.3,0.7
2021/05/08,04:00,17.3,,S/D,187.6,1.2
2021/05/08,05:00,16.7,,S/D,207.1,1.0
2021/05/08,06:00,16.5,,S/D,195.4,0.6
2021/05/08,07:00,16.6,,S/D,198.9,0.1
2021/05/08,08:00,18.4,,74.42,191.4,0.3
2021/05/08,09:00,20.6,,S/D,201.6,0.9
2021/05/08,10:00,22.3,,S/D,200.5,2.0
2021/05/08,11:00,23.2,,S/D,197.5,2.9
2021/05/08,12:00,23.5,,S/D,195,3.4
2021/05/08,13:00,23.2,,S/D,198.7,3.4
2021/05/08,14:00,23.1,,S/D,174.3,3.3
2021/05/08,15:00,23.2,,S/D,188.8,3.4
2021/05/08,16:00,21.7,,S/D,203.3,3.7
2021/05/08,17:00,20.1,,S/D,211.8,2.7
2021/05/08,18:00,19.0,,100,195.8,2.1
2021/05/08,19:00,18.0,,S/D,222.6,2.0
2021/05/08,20:00,18.1,,91.2,197.4,1.3
2021/05/08,21:00,18.0,,S/D,207.8,0.9
2021/05/08,22:00,18.1,,S/D,215.3,1.4
2021/05/08,23:00,17.5,,S/D,208.6,1.1
2021/05/09,00:00,17.1,,S/D,208.6,1.4
2021/05/09,01:00,16.9,,S/D,192.6,0.8
2021/05/09,02:00,16.7,,S/D,205,1.0
2021/05/09,03:00,16.6,,S/D,196,0.4
2021/05/09,04:00,16.4,,S/D,183.8,0.4
2021/05/09,05:00,16.3,,S/D,223.4,0.1
2021/05/09,06:00,16.2,,S/D,177.4,0.4
2021/05/09,07:00,16.4,,S/D,203.6,1.1
2021/05/09,08:00,17.2,,S/D,207,1.5
2021/05/09,09:00,18.9,,S/D,188.9,1.3
2021/05/09,10:00,20.8,,S/D,209.7,2.4
2021/05/09,11:00,21.9,,S/D,204.3,3.5
2021/05/09,12:00,23.2,,S/D,191.8,4.2
2021/05/09,13:00,22.6,,S/D,200,4.1
2021/05/09,14:00,23.9,,S/D,187.4,2.8
2021/05/09,15:00,23.5,,S/D,182.1,3.5
2021/05/09,16:00,22.4,,S/D,188,3.5
2021/05/09,17:00,20.4,,S/D,206.7,2.3
2021/05/09,18:00,18.9,,S/D,199.8,2.3
2021/05/09,19:00,18.1,,89.2,199.8,1.2
2021/05/09,20:00,18.2,,92,213.4,0.1
2021/05/09,21:00,17.4,,98.7,217.4,1.2
2021/05/09,22:00,17.5,,95,179.4,0.3
2021/05/09,23:00,17.6,,S/D,195.1,0.1
2021/05/10,00:00,17.3,,99.7,188.3,2.0
2021/05/10,01:00,16.7,,S/D,198.7,1.4
2021/05/10,02:00,16.4,,S/D,185.2,0.1
2021/05/10,03:00,16.4,,99.1,250.5,0.1
2021/05/10,04:00,16.6,,S/D,209.4,0.7
2021/05/10,05:00,16.4,,S/D,194.7,0.9
2021/05/10,06:00,16.1,,S/D,198.5,1.0
2021/05/10,07:00,16.1,,S/D,227.2,0.1
2021/05/10,08:00,17.3,,S/D,204.9,1.7
2021/05/10,09:00,18.7,,S/D,189.4,1.7
2021/05/10,10:00,20.5,,78.56,194.2,2.5
2021/05/10,11:00,21.4,,97.8,195.3,3.4
2021/05/10,12:00,22.1,,87.6,206.6,3.4
2021/05/10,13:00,23.6,,98.8,189.7,3.2
2021/05/10,14:00,22.5,,S/D,243.5,1.7
2021/05/10,15:00,22.4,,S/D,204.3,2.9
2021/05/10,16:00,20.9,,S/D,210.4,3.9
2021/05/10,17:00,20.2,,99.3,216,1.9
2021/05/10,18:00,19.2,,94.4,212.9,2.2
2021/05/10,19:00,18.3,,90.1,200.2,2.2
2021/05/10,20:00,17.6,,S/D,199.8,2.3
2021/05/10,21:00,17.2,,S/D,205.5,1.7
2021/05/10,22:00,17.2,,S/D,203.9,0.9
2021/05/10,23:00,16.7,,97.4,207.2,2.0
2021/05/11,00:00,16.4,,S/D,199.7,1.8
2021/05/11,01:00,16.3,,S/D,185.9,1.8
2021/05/11,02:00,16.3,,99.2,194.1,1.1
2021/05/11,03:00,16.4,,S/D,248.1,0.6
2021/05/11,04:00,16.3,,100,234,1.8
2021/05/11,05:00,16.3,,84.8,214.9,1.1
2021/05/11,06:00,16.2,,S/D,240.1,1.1
2021/05/11,07:00,16.3,,94.2,253.3,0.6
2021/05/11,08:00,16.6,,95.1,228.8,1.1
2021/05/11,09:00,17.0,,S/D,255.9,0.8
2021/05/11,10:00,18.3,,38.17,270.9,0.8
2021/05/11,11:00,18.6,,S/D,304.3,2.6
2021/05/11,12:00,18.7,,99,230.4,2.1
2021/05/11,13:00,20.4,,84.7,241,2.1
2021/05/11,14:00,23.3,,83.5,134.6,0.9
2021/05/11,15:00,25.1,,70.64,205.6,1.7
2021/05/11,16:00,25.3,,S/D,200.2,2.1
2021/05/11,17:00,21.6,,S/D,204.7,4.3
2021/05/11,18:00,19.6,,S/D,211.1,2.0
2021/05/11,19:00,17.4,,S/D,207.8,3.8
2021/05/11,20:00,17.1,,99,180.2,0.2
2021/05/11,21:00,17.3,,91.3,225.4,1.2
2021/05/11,22:00,17.3,,89.1,147.4,0.1
2021/05/11,23:00,17.5,,98.6,186.7,1.1
2021/05/12,00:00,16.9,,S/D,198.7,1.9
2021/05/12,01:00,16.7,,S/D,220.7,0.2
2021/05/12,02:00,16.8,,68.52,39.13,0.2
2021/05/12,03:00,17.0,,51,29.9,0.1
2021/05/12,04:00,17.3,,47.42,38.24,0.9
2021/05/12,05:00,17.2,,S/D,194.5,1.2
2021/05/12,06:00,16.8,,S/D,248.4,0.1
2021/05/12,07:00,17.6,,85.7,186.6,0.1
2021/05/12,08:00,19.1,,74.22,186.4,1.2
2021/05/12,09:00,19.6,,99.1,202.6,2.5
2021/05/12,10:00,20.2,,96.2,197,3.6
2021/05/12,11:00,20.1,,S/D,196.9,4.1
2021/05/12,12:00,20.6,,90.7,198,4.2
2021/05/12,13:00,21.5,,S/D,194.7,3.6
2021/05/12,14:00,23.0,,84.8,199.7,3.6
2021/05/12,15:00,23.2,,91.5,183,3.5
2021/05/12,16:00,23.1,,100,183.7,3.3
