AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2019/08/01,00:00,12.3,0.0,85.5,174.4,1.4
2019/08/01,01:00,12.3,0.0,84.6,169.2,1.5
2019/08/01,02:00,12.2,0.0,84.9,178.3,1.7
2019/08/01,03:00,12.0,0.0,86.6,179.2,1.5
2019/08/01,04:00,11.7,0.0,88.4,160.2,1.5
2019/08/01,05:00,11.7,0.0,88,171.8,1.6
2019/08/01,06:00,11.8,0.0,87.8,191.7,1.5
2019/08/01,07:00,11.7,0.0,88.7,203.7,1.1
2019/08/01,08:00,11.7,0.0,88.2,184.3,1.6
2019/08/01,09:00,11.9,0.0,87,185.2,1.3
2019/08/01,10:00,12.0,0.0,85.6,199.2,1.9
2019/08/01,11:00,12.7,0.0,82.5,205.9,1.2
2019/08/01,12:00,13.1,0.0,80.4,196.6,1.0
2019/08/01,13:00,13.0,0.0,82.6,214.5,2.0
2019/08/01,14:00,13.0,0.0,81.6,181.6,1.7
2019/08/01,15:00,12.9,0.0,81.7,194.6,1.7
2019/08/01,17:00,12.4,0.0,84.7,195.3,1.5
2019/08/01,18:00,12.3,0.0,85.8,179.9,1.8
2019/08/01,19:00,12.0,0.0,88.7,190.3,1.5
2019/08/01,20:00,12.1,0.0,88.3,174.2,1.5
2019/08/01,21:00,11.9,0.0,88.3,185.3,1.7
2019/08/01,22:00,11.8,0.0,88.5,181.3,1.6
2019/08/01,23:00,11.7,0.0,88.9,208.4,1.2
2019/08/02,00:00,11.6,0.0,89.6,197.4,0.9
2019/08/02,01:00,11.5,0.0,89.8,200.5,1.0
2019/08/02,02:00,11.3,0.0,91.3,227,0.9
2019/08/02,03:00,11.0,0.0,93.7,236,1.0
2019/08/02,04:00,10.9,0.0,94.6,222.6,0.8
2019/08/02,05:00,10.8,0.0,95.7,128.2,0.4
2019/08/02,06:00,10.8,0.0,95.2,222.8,0.7
