AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2019/10/01,00:00,13.8,0.0,87.5,143.9,2.1
2019/10/01,01:00,13.7,0.0,88.3,143.3,1.7
2019/10/01,02:00,13.5,0.0,90.1,139.1,1.8
2019/10/01,03:00,13.2,0.0,92.1,146.8,2.0
2019/10/01,04:00,13.2,0.0,92.9,140.9,1.9
2019/10/01,05:00,13.2,0.0,92.2,150.7,1.8
2019/10/01,06:00,12.9,0.0,94.6,162.1,1.6
2019/10/01,07:00,13.0,0.0,95.5,146.5,1.3
2019/10/01,08:00,13.6,0.0,91.5,193.5,1.1
2019/10/01,09:00,15.1,0.0,81,124.2,0.8
2019/10/01,10:00,15.9,0.0,75.82,81.5,0.1
2019/10/01,11:00,16.9,0.0,73.5,244.5,0.9
2019/10/01,12:00,15.9,0.0,77.12,171.5,1.8
2019/10/01,13:00,16.3,0.0,76.56,178.2,1.5
2019/10/01,14:00,16.8,0.0,73.49,161.6,1.7
2019/10/01,15:00,16.5,0.0,77.05,171.6,2.1
2019/10/01,16:00,15.8,0.0,80.2,153.4,2.1
2019/10/01,17:00,15.4,0.0,79.98,145.9,2.3
2019/10/01,18:00,14.9,0.0,82,139.9,2.1
2019/10/01,19:00,14.4,0.0,85.3,147.1,1.9
2019/10/01,20:00,13.7,0.0,89.7,141.7,1.9
2019/10/01,21:00,14.0,0.0,87.6,137.6,2.5
2019/10/01,22:00,14.2,0.0,85.6,109.7,1.5
2019/10/01,23:00,14.1,0.0,86.8,128.1,1.6
2019/10/02,00:00,13.7,0.0,89.9,130.6,1.8
2019/10/02,01:00,13.0,0.0,93.7,129.9,2.2
2019/10/02,02:00,13.0,0.0,93.6,134.4,2.0
2019/10/02,03:00,13.2,0.0,92.8,129.6,1.3
2019/10/02,04:00,12.9,0.0,95.9,148.7,1.5
2019/10/02,05:00,13.3,0.0,91.8,178.2,1.1
2019/10/02,06:00,13.1,0.0,92.9,186,1.0
2019/10/02,07:00,13.2,0.0,93.9,139.7,1.5
2019/10/02,08:00,13.8,0.0,89.5,171.4,0.6
2019/10/02,09:00,14.4,0.0,85.7,157.1,0.3
2019/10/02,10:00,14.3,0.0,86.7,243.4,1.8
2019/10/02,11:00,14.7,0.0,84.2,247.9,1.5
2019/10/02,12:00,15.2,0.0,81.4,275.5,1.8
2019/10/02,13:00,15.0,0.0,81.5,244.2,1.8
2019/10/02,14:00,15.4,0.0,78.37,242.3,1.2
2019/10/02,15:00,15.4,0.0,81.1,219.8,1.5
2019/10/02,16:00,15.1,0.0,82.4,166.7,1.9
2019/10/02,17:00,14.6,0.0,83.5,179,2.2
2019/10/02,18:00,14.1,0.0,85.7,159.2,1.8
2019/10/02,19:00,14.1,0.0,85.5,151.2,1.7
2019/10/02,20:00,13.8,0.0,86.4,148.4,2.0
2019/10/02,21:00,13.9,0.0,85.6,146.5,1.9
2019/10/02,22:00,13.6,0.0,87.5,169.5,2.0
2019/10/02,23:00,13.4,0.0,89.4,147.1,1.7
2019/10/03,00:00,13.4,0.0,89.1,172.6,1.3
2019/10/03,01:00,13.1,0.0,90.2,177.4,1.5
2019/10/03,02:00,13.1,0.0,90.1,180.9,1.0
2019/10/03,03:00,13.1,0.0,90.8,138.4,0.5
2019/10/03,04:00,13.2,0.0,90.3,237.1,0.6
2019/10/03,05:00,12.9,0.0,92,211.4,1.4
2019/10/03,06:00,13.0,0.0,91,159.7,0.9
2019/10/03,07:00,12.8,0.0,91.7,154.5,1.6
2019/10/03,08:00,13.1,0.0,91.4,143.4,1.5
2019/10/03,09:00,13.5,0.0,89.3,154.8,1.5
2019/10/03,10:00,15.1,0.0,83.3,169.7,1.2
2019/10/03,11:00,16.7,0.0,74.93,201.6,1.5
2019/10/03,12:00,16.6,0.0,74.66,187.8,2.0
2019/10/03,13:00,17.2,0.0,71.38,179.2,1.8
2019/10/03,14:00,17.4,0.0,72.5,202.2,2.4
2019/10/03,15:00,16.6,0.0,74.88,166.3,2.3
2019/10/03,16:00,15.2,0.0,79.63,161.6,2.6
2019/10/03,17:00,14.6,0.0,83.8,152.3,2.5
2019/10/03,18:00,14.3,0.0,83.4,139.5,2.3
2019/10/03,19:00,14.1,0.0,83.3,147.8,2.8
2019/10/03,20:00,13.8,0.0,85.5,147.7,2.5
2019/10/03,21:00,13.7,0.0,86.6,148.8,2.6
2019/10/03,22:00,13.5,0.0,88.1,131.8,2.6
2019/10/03,23:00,13.3,0.0,89,172.2,2.0
2019/10/04,00:00,13.1,0.0,91.3,164.5,2.1
2019/10/04,01:00,12.9,0.0,92.3,136.4,1.6
2019/10/04,02:00,12.8,0.0,92.6,168.7,0.9
2019/10/04,03:00,12.8,0.0,91.4,147.4,1.1
2019/10/04,04:00,13.0,0.0,89.7,179.8,1.3
2019/10/04,05:00,13.0,0.0,88.2,187.3,1.1
2019/10/04,06:00,12.9,0.0,89.2,158.7,1.3
2019/10/04,07:00,12.7,0.0,92,152.9,1.7
2019/10/04,08:00,12.8,0.0,92,154.6,1.9
2019/10/04,09:00,13.9,0.0,83.4,148.8,1.1
2019/10/04,10:00,14.6,0.0,80.2,214.3,1.3
2019/10/04,11:00,14.8,0.0,80.1,213.3,1.3
2019/10/04,12:00,15.0,0.0,78.87,158.3,2.2
2019/10/04,13:00,15.3,0.0,77.9,161.5,2.4
2019/10/04,14:00,15.7,0.0,77.04,167.4,2.3
2019/10/04,15:00,16.5,0.0,74.68,157.4,2.8
2019/10/04,16:00,15.2,0.0,79.48,167.9,3.1
2019/10/04,17:00,13.9,0.0,85.1,132.9,2.9
2019/10/04,18:00,13.6,0.0,86,130.3,2.6
2019/10/04,19:00,13.4,0.0,87.3,126.7,2.5
2019/10/04,20:00,12.9,0.0,90.5,141.5,2.8
2019/10/04,21:00,12.8,0.0,91,147.4,2.1
2019/10/04,22:00,12.3,0.0,94.4,149.1,2.4
2019/10/04,23:00,12.4,0.0,93.6,147.9,1.8
2019/10/05,00:00,12.7,0.0,91.7,149,1.3
2019/10/05,01:00,12.5,0.0,92.8,155.3,1.2
2019/10/05,02:00,12.3,0.0,93.2,187.7,1.3
2019/10/05,03:00,12.4,0.0,92.5,212.2,1.0
2019/10/05,04:00,12.3,0.0,93.8,193.1,1.6
2019/10/05,05:00,12.0,0.0,95.2,172.7,1.2
2019/10/05,06:00,12.0,0.0,95.5,184.8,1.7
2019/10/05,07:00,12.0,0.0,96,152.4,1.5
2019/10/05,08:00,12.7,0.0,91.5,157.4,1.1
2019/10/05,09:00,13.2,0.0,87.4,170.5,1.6
2019/10/05,10:00,13.8,0.0,81.5,177,0.9
2019/10/05,11:00,14.9,0.0,78.47,263.7,2.1
2019/10/05,12:00,14.5,0.0,80.6,238.3,1.2
2019/10/05,13:00,14.1,0.0,82.3,179.2,1.6
2019/10/05,14:00,14.1,0.0,81.8,141.3,1.6
2019/10/05,15:00,14.1,0.0,81.4,170.1,2.0
2019/10/05,16:00,13.4,0.0,85.4,154.1,2.1
2019/10/05,17:00,13.3,0.0,85.2,144.3,2.4
2019/10/05,18:00,12.9,0.0,88.6,138.9,2.4
2019/10/05,19:00,12.7,0.0,88.2,130,1.8
2019/10/05,20:00,12.6,0.0,88.7,137.5,1.8
2019/10/05,21:00,12.4,0.0,89.7,147.7,1.8
2019/10/05,22:00,12.5,0.0,88.4,130.1,1.6
2019/10/06,03:00,11.7,0.0,95.9,245.8,0.6
2019/10/06,04:00,11.7,0.0,97,268,0.9
2019/10/06,05:00,11.9,0.0,94.6,301.4,1.0
2019/10/06,06:00,11.9,0.0,92.7,244.6,1.4
2019/10/06,07:00,12.0,0.0,91.5,258.2,1.4
2019/10/06,08:00,12.3,0.0,91,280.4,1.1
2019/10/06,09:00,12.7,0.0,88,260.8,1.6
2019/10/06,10:00,13.3,0.0,85.1,261.3,1.7
2019/10/06,11:00,13.8,0.0,82.2,250.2,1.6
2019/10/06,12:00,13.9,0.0,78.96,237.3,2.0
2019/10/06,13:00,14.2,0.0,77.9,267.4,1.9
2019/10/06,14:00,14.3,0.0,76.18,256.5,1.4
2019/10/06,15:00,14.3,0.0,79.6,188.8,1.5
2019/10/06,16:00,13.8,0.0,80.3,203.8,1.6
2019/10/06,17:00,13.8,0.0,78.88,178.1,1.3
2019/10/06,18:00,13.2,0.0,82.2,158.3,1.9
2019/10/06,19:00,13.4,0.0,81.3,142.2,1.3
2019/10/06,20:00,13.4,0.0,82.1,159.1,1.3
2019/10/06,21:00,13.4,0.0,82.9,133.1,1.8
2019/10/06,22:00,13.4,0.0,83,148.5,2.0
2019/10/06,23:00,13.1,0.0,85.2,165.1,1.7
2019/10/07,00:00,12.9,0.0,85.9,151.5,1.8
2019/10/07,01:00,12.8,0.0,86.5,133.8,1.6
2019/10/07,02:00,12.5,0.0,89.1,142.6,1.4
2019/10/07,03:00,12.1,0.0,90.4,145.2,1.8
2019/10/07,04:00,12.0,0.0,91.4,159.1,1.4
2019/10/07,05:00,12.1,0.0,90.4,146.8,1.4
2019/10/07,06:00,12.1,0.0,89.4,150.1,1.1
2019/10/07,07:00,12.2,0.0,89.3,163.1,1.0
2019/10/07,08:00,12.5,0.0,89,191,0.9
2019/10/07,09:00,13.0,0.0,86.7,212.5,0.9
2019/10/07,10:00,13.5,0.0,82.8,192,1.0
2019/10/07,11:00,13.8,0.0,80.7,161.7,1.7
2019/10/07,12:00,14.4,0.0,77.33,223,1.6
2019/10/07,13:00,15.6,0.0,72.64,187.2,1.4
2019/10/07,14:00,15.9,0.0,69.87,193.1,2.1
2019/10/07,15:00,15.6,0.0,70.75,200.1,2.4
2019/10/07,16:00,15.5,0.0,72.25,181.1,2.5
2019/10/07,17:00,13.9,0.0,80.5,142.8,2.2
2019/10/07,18:00,13.2,0.0,83.9,177.7,1.9
2019/10/07,19:00,13.0,0.0,84.4,167.7,1.6
2019/10/07,20:00,13.0,0.0,85.2,172.6,1.5
2019/10/07,21:00,13.0,0.0,85.4,166.1,1.4
2019/10/07,22:00,13.0,0.0,85.1,138.8,0.9
2019/10/07,23:00,12.8,0.0,85.9,202.2,0.7
2019/10/08,00:00,12.7,0.0,86.6,153.8,0.7
2019/10/08,01:00,12.3,0.0,89,148.4,1.3
2019/10/08,02:00,12.0,0.0,91.3,150.3,1.3
2019/10/08,03:00,11.7,0.0,92.5,179.2,1.5
2019/10/08,04:00,11.6,0.0,93,167.5,1.5
2019/10/08,05:00,11.4,0.0,94.7,197,1.3
2019/10/08,06:00,11.3,0.0,95.1,187.8,1.2
2019/10/08,07:00,11.5,0.0,91.9,190.1,1.0
2019/10/08,08:00,12.2,0.0,88,76.96,0.1
2019/10/08,09:00,12.6,0.0,85.3,279.6,1.5
2019/10/09,07:00,S/D,S/D,S/D,S/D,S/D
2019/10/09,11:00,13.0,0.0,84.5,162.7,1.8
2019/10/09,12:00,14.1,0.0,77.51,195.3,1.9
2019/10/09,13:00,14.8,0.0,74.03,204.3,1.5
2019/10/09,14:00,15.5,0.0,73.74,208.4,2.2
2019/10/09,15:00,14.5,0.0,75.89,205,2.1
2019/10/09,16:00,13.9,0.0,78.34,182,1.6
2019/10/09,17:00,13.0,0.0,81.6,159.4,2.2
2019/10/09,18:00,12.8,0.0,83.8,159.2,1.9
2019/10/09,19:00,12.8,0.0,82.8,170,1.6
2019/10/09,20:00,12.7,0.0,83.9,174.5,1.5
2019/10/09,21:00,12.4,0.0,85.4,165.1,1.5
2019/10/09,22:00,12.4,0.0,87.3,163,0.7
2019/10/09,23:00,12.4,0.0,87.5,180.7,1.2
2019/10/10,00:00,12.3,0.0,88.8,151.9,1.0
2019/10/10,01:00,12.1,0.0,89.7,158.2,1.3
2019/10/10,02:00,11.7,0.0,92.3,169.7,1.4
2019/10/10,03:00,11.3,0.0,95.6,145.9,1.6
2019/10/10,04:00,11.2,0.0,97,165.1,1.1
2019/10/10,05:00,11.2,0.0,97.1,223.6,0.8
2019/10/10,06:00,11.2,0.0,97.8,192,0.8
2019/10/10,07:00,11.3,0.0,98.1,177,1.0
2019/10/10,08:00,11.7,0.0,94.6,189.7,1.3
2019/10/10,09:00,12.1,0.0,90.2,164.9,1.5
2019/10/10,10:00,12.5,0.0,86.9,209.9,1.2
2019/10/10,11:00,13.1,0.0,84.7,203.4,1.3
2019/10/10,12:00,13.3,0.0,82.1,160.3,0.9
2019/10/10,13:00,13.9,0.0,79.28,176.6,1.2
2019/10/10,14:00,13.9,0.0,78.02,178.3,1.7
2019/10/10,15:00,14.4,0.0,74.4,167.1,1.7
2019/10/10,16:00,14.1,0.0,76.37,155.4,1.8
2019/10/10,17:00,13.4,0.0,80.6,175.9,2.1
2019/10/10,18:00,12.8,0.0,82.7,160.9,2.1
2019/10/10,19:00,12.6,0.0,84.7,147.5,1.8
2019/10/10,20:00,12.4,0.0,86.3,184,1.3
2019/10/10,21:00,12.5,0.0,86.7,148.7,1.7
2019/10/10,22:00,12.4,0.0,87,181.2,1.4
2019/10/10,23:00,12.4,0.0,87,179,1.2
2019/10/11,00:00,12.2,0.0,86.6,154.7,1.5
2019/10/11,01:00,12.1,0.0,86.8,177.8,1.2
2019/10/11,02:00,11.9,0.0,87.6,155.3,1.8
2019/10/11,03:00,11.7,0.0,89.8,164.6,1.0
2019/10/11,04:00,11.7,0.0,89.5,126.9,1.4
2019/10/11,05:00,11.7,0.0,89.5,196.9,1.3
2019/10/11,06:00,11.6,0.0,90,165.7,1.0
2019/10/11,07:00,11.8,0.0,88.5,161.3,0.7
2019/10/11,08:00,11.8,0.0,89.1,174.2,1.3
2019/10/11,09:00,11.7,0.0,88.7,180.6,1.8
2019/10/11,10:00,11.8,0.0,90,200.6,1.7
2019/10/11,11:00,12.2,0.0,87.3,166,1.2
2019/10/11,12:00,12.3,0.0,87.2,195.6,1.2
2019/10/11,13:00,12.9,0.0,83.9,159.3,1.4
2019/10/11,14:00,14.3,0.0,77.02,232.7,0.5
2019/10/11,15:00,15.4,0.0,69.58,145.9,0.5
2019/10/11,16:00,15.5,0.0,69.23,259.9,2.4
2019/10/11,17:00,15.0,0.0,70.11,169.9,2.2
2019/10/11,18:00,13.7,0.0,74.83,158.7,1.3
2019/10/11,19:00,13.0,0.0,79.21,131.5,1.1
2019/10/11,20:00,12.9,0.0,79.41,164.4,0.9
2019/10/11,21:00,12.8,0.0,79.95,165.9,1.2
2019/10/11,22:00,12.8,0.0,80.6,142.5,0.8
2019/10/11,23:00,12.5,0.0,82.1,140.8,0.4
2019/10/12,00:00,12.2,0.0,84.6,149.3,0.5
2019/10/12,01:00,12.4,0.0,82.2,134.1,0.7
2019/10/12,02:00,12.6,0.0,81.8,156.2,0.8
2019/10/12,03:00,12.6,0.0,81.7,65.7,0.4
2019/10/12,04:00,12.4,0.0,82.9,207.9,0.9
2019/10/12,05:00,12.5,0.0,82.5,137.2,0.6
2019/10/12,06:00,12.5,0.0,82,154.3,1.5
2019/10/12,07:00,12.5,0.0,80.8,158.6,1.7
2019/10/12,08:00,12.8,0.0,79.64,186.4,1.6
2019/10/12,09:00,13.6,0.0,77.43,93.9,0.7
2019/10/12,10:00,13.9,0.0,75.89,172.2,1.4
2019/10/12,11:00,15.0,0.0,70.59,215.1,1.7
2019/10/12,12:00,16.3,0.0,64.5,200.2,1.9
2019/10/12,13:00,16.4,0.0,62.13,212.7,2.4
2019/10/12,14:00,16.5,0.0,62.19,197.7,2.3
2019/10/12,15:00,16.7,0.0,63.23,198.6,2.3
2019/10/12,16:00,16.2,0.0,65.06,196.1,2.3
2019/10/12,17:00,15.5,0.0,69.21,182.3,2.1
2019/10/12,18:00,14.1,0.0,75.65,167.5,1.9
2019/10/12,19:00,13.6,0.0,77.28,150.2,1.9
2019/10/12,20:00,13.6,0.0,77.62,152.7,1.7
2019/10/12,21:00,13.5,0.0,77.44,143.5,2.1
2019/10/12,22:00,13.7,0.0,75.99,168.2,1.1
2019/10/12,23:00,13.7,0.0,76.78,193,0.8
2019/10/13,00:00,13.6,0.0,77.4,173.7,0.4
2019/10/13,01:00,13.5,0.0,79.39,199.9,1.3
2019/10/13,02:00,13.3,0.0,78.39,156.1,1.0
2019/10/13,03:00,13.2,0.0,79.19,158.8,1.2
2019/10/13,04:00,13.2,0.0,79.45,110.5,0.7
2019/10/13,05:00,13.2,0.0,79.11,166.3,0.8
2019/10/13,06:00,13.2,0.0,79.34,225.1,0.8
2019/10/13,07:00,13.6,0.0,77.61,106,0.2
2019/10/13,08:00,13.7,0.0,77.37,180.6,1.4
2019/10/13,09:00,13.7,0.0,76.88,173.3,1.1
2019/10/13,10:00,15.0,0.0,72.92,218.9,1.0
2019/10/13,11:00,14.9,0.0,75.13,186.8,2.0
2019/10/13,12:00,15.1,0.0,73.81,233.1,1.0
2019/10/13,13:00,15.2,0.0,72.89,203.2,1.9
