AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/10/01,00:00,11.5,0.0,88.2,199.4,1.8
2022/10/01,01:00,11.3,0.0,89.4,194.8,1.4
2022/10/01,02:00,11.2,0.0,90,181.2,1.0
2022/10/01,03:00,11.0,0.0,90.8,177.3,1.2
2022/10/01,04:00,10.8,0.0,91.5,230,1.0
2022/10/01,05:00,10.6,0.0,92.4,239,1.0
2022/10/01,06:00,10.8,0.0,93,181.9,0.3
2022/10/01,07:00,11.1,0.0,92.9,173,0.2
2022/10/01,08:00,11.5,0.0,91.9,314.7,0.9
2022/10/01,09:00,12.5,0.0,89.4,208.5,0.8
2022/10/01,10:00,12.8,0.0,86.8,221.6,1.5
2022/10/01,11:00,14.3,0.0,81.1,225,2.0
2022/10/01,12:00,15.5,0.0,74.6,242.7,1.9
2022/10/01,13:00,15.7,0.0,72.01,210.2,2.1
2022/10/01,14:00,15.3,0.0,72.18,215.4,2.9
2022/10/01,15:00,14.4,0.0,76.14,211,3.6
2022/10/01,16:00,13.3,0.0,80.9,166.4,2.2
2022/10/01,17:00,12.4,0.0,84.4,195.7,3.3
2022/10/01,18:00,12.4,0.0,83.8,183.3,1.8
2022/10/01,19:00,12.4,0.0,84,177.9,1.7
2022/10/01,20:00,12.1,0.0,85.2,182.7,2.4
2022/10/01,21:00,11.9,0.0,86.5,188.3,2.4
2022/10/01,22:00,11.8,0.0,87.2,205.6,2.5
2022/10/01,23:00,11.8,0.0,87.8,182,1.2
2022/10/02,00:00,11.9,0.0,87.6,206.5,1.9
2022/10/02,01:00,11.7,0.0,88.2,198,2.0
2022/10/02,02:00,11.4,0.0,89.5,189.3,2.3
2022/10/02,03:00,11.1,0.0,90.7,207.1,2.2
2022/10/02,04:00,11.0,0.0,91.4,214.6,2.0
2022/10/02,05:00,10.9,0.0,92.2,208,1.4
2022/10/02,06:00,11.0,0.0,92.3,176.7,1.0
2022/10/02,07:00,11.1,0.0,92.1,221.4,1.0
2022/10/02,08:00,11.5,0.0,90.8,232.6,1.2
2022/10/02,09:00,11.7,0.0,89.2,235.2,1.5
2022/10/02,10:00,12.3,0.0,87.2,291.7,1.3
2022/10/02,11:00,13.4,0.0,82.6,274.7,1.5
2022/10/02,12:00,14.8,0.0,76.24,244.9,2.3
2022/10/02,13:00,14.8,0.0,74.38,275.9,2.4
2022/10/02,14:00,13.9,0.0,78.98,228.4,2.7
2022/10/02,15:00,13.0,0.0,83.4,213.8,2.8
2022/10/02,16:00,12.6,0.0,84.9,209.3,1.9
2022/10/02,17:00,12.3,0.0,85.4,199.4,2.5
2022/10/02,18:00,12.0,0.0,86,197.7,2.3
2022/10/02,19:00,11.8,0.0,87.2,196.7,2.4
2022/10/02,20:00,11.9,0.0,87.4,194.1,1.6
2022/10/02,21:00,11.8,0.0,88.4,209.7,2.1
2022/10/02,22:00,11.7,0.0,90.3,182.1,1.5
2022/10/02,23:00,11.4,0.0,92.6,205.9,2.1
2022/10/03,00:00,11.2,0.0,94.3,190.8,2.6
2022/10/03,01:00,11.1,0.0,95.7,194.1,2.5
2022/10/03,02:00,11.0,0.0,95.9,186.2,1.9
2022/10/03,03:00,10.9,0.0,95.5,173.9,1.6
2022/10/03,04:00,10.9,0.0,95.4,202.1,2.0
2022/10/03,05:00,10.9,0.0,95.6,182.2,1.7
2022/10/03,06:00,11.0,0.0,94.1,173.4,1.4
2022/10/03,07:00,11.2,0.0,92.6,190,1.4
2022/10/03,08:00,11.6,0.0,89.5,192.7,1.1
2022/10/03,09:00,12.2,0.0,85,205.4,1.7
2022/10/03,10:00,13.1,0.0,81.9,126.4,0.5
2022/10/03,11:00,13.2,0.0,80.1,213.3,2.5
2022/10/03,12:00,15.0,0.0,74.93,237,1.4
2022/10/03,13:00,16.0,0.0,68.62,231.7,2.6
2022/10/03,14:00,14.9,0.0,74.06,214.4,3.2
2022/10/03,15:00,13.9,0.0,77.47,214.8,2.8
2022/10/03,16:00,13.3,0.0,79.22,198.4,2.7
2022/10/03,17:00,12.9,0.0,81.5,196.6,2.0
2022/10/03,18:00,12.2,0.0,85.1,194.3,2.0
2022/10/03,19:00,12.2,0.0,85.7,211.7,2.0
2022/10/03,20:00,12.3,0.0,86.6,190.2,2.3
2022/10/03,21:00,12.1,0.0,88,189.5,1.8
2022/10/03,22:00,11.7,0.0,89.8,183.4,1.9
2022/10/03,23:00,11.6,0.0,90.4,193.6,2.3
2022/10/04,00:00,11.3,0.0,90.7,195.1,2.2
2022/10/04,01:00,11.1,0.0,92.2,195.6,1.9
2022/10/04,02:00,11.0,0.0,93,201.4,1.5
2022/10/04,03:00,10.9,0.0,93.7,193.6,1.9
2022/10/04,04:00,11.0,0.0,93.2,190.6,1.5
2022/10/04,05:00,10.9,0.0,93.1,198.3,2.0
2022/10/04,06:00,10.9,0.0,92.6,211.7,1.5
2022/10/04,07:00,11.0,0.0,92.3,207,1.9
2022/10/04,08:00,11.4,0.0,90.2,186.5,1.5
2022/10/04,09:00,12.1,0.0,86.3,187.2,1.5
2022/10/04,10:00,12.3,0.0,82.5,202.3,1.8
2022/10/04,11:00,12.8,0.0,79.75,230.9,1.7
2022/10/04,12:00,13.2,0.0,78.14,243.9,2.0
2022/10/04,13:00,13.4,0.0,77.94,199.5,1.5
2022/10/04,14:00,14.1,0.0,73.91,207.5,2.2
2022/10/04,15:00,13.5,0.0,77.91,198.2,2.9
2022/10/04,16:00,13.4,0.0,79.86,204.2,2.7
2022/10/04,17:00,12.5,0.0,84.2,184.2,2.8
2022/10/04,18:00,12.2,0.0,85.7,195.9,2.5
2022/10/04,19:00,11.9,0.0,86.8,188,1.8
2022/10/04,20:00,12.0,0.0,86.5,179.3,1.5
2022/10/04,21:00,11.9,0.0,87.5,171.8,2.2
2022/10/04,22:00,12.1,0.0,86.5,179,1.7
2022/10/04,23:00,11.9,0.0,86.7,200.6,2.6
2022/10/05,00:00,11.8,0.0,87,190.4,2.0
2022/10/05,01:00,11.7,0.0,87.4,200.6,1.6
2022/10/05,02:00,11.6,0.0,87.6,203.5,1.8
2022/10/05,03:00,11.5,0.0,88,186.2,1.1
2022/10/05,04:00,11.2,0.0,89,197.3,1.1
2022/10/05,05:00,11.1,0.0,89.6,211,1.3
2022/10/05,06:00,10.8,0.0,90.2,178.7,1.2
2022/10/05,07:00,10.7,0.0,89.9,221.8,1.5
2022/10/05,08:00,11.2,0.0,87.1,180.8,1.6
2022/10/05,09:00,11.9,0.0,84.2,193.6,1.1
2022/10/05,10:00,12.8,0.0,80,210.4,1.3
2022/10/05,11:00,12.7,0.0,79.25,181.2,1.7
2022/10/05,12:00,13.1,0.0,78.06,231.9,2.0
2022/10/05,13:00,14.1,0.0,74.87,250.5,1.5
2022/10/05,14:00,14.9,0.0,71.81,217.4,1.8
2022/10/05,15:00,14.8,0.0,72.32,216.8,2.0
2022/10/05,16:00,13.7,0.0,76.78,197.4,2.9
2022/10/05,17:00,12.8,0.0,80.2,167.8,1.4
2022/10/05,18:00,12.5,0.0,80.7,186.2,2.0
2022/10/05,19:00,12.4,0.0,82.3,174.2,1.8
2022/10/05,20:00,12.4,0.0,82,198.7,2.2
2022/10/05,21:00,12.3,0.0,82.8,205.1,2.2
2022/10/05,22:00,12.2,0.0,83,197.9,2.4
2022/10/05,23:00,12.1,0.0,84.3,205.9,2.1
2022/10/06,00:00,11.9,0.0,84.5,189.5,1.1
2022/10/06,01:00,11.6,0.0,84.5,192.7,1.5
2022/10/06,02:00,11.5,0.0,83.6,199.3,1.1
2022/10/06,03:00,11.4,0.0,84,250.9,1.2
