AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/12/01,00:00,16.9,0.0,,167.9,1.2
2020/12/01,01:00,16.8,0.0,,184.9,0.4
2020/12/01,02:00,16.8,0.0,,125.6,0.2
2020/12/01,03:00,16.9,0.0,,200,0.6
2020/12/01,04:00,17.0,0.0,,285,0.8
2020/12/01,05:00,17.0,0.0,,238.9,0.6
2020/12/01,06:00,16.8,0.0,,308.4,1.2
2020/12/01,07:00,17.2,0.0,,299.9,1.1
2020/12/01,08:00,18.5,0.0,,252.8,1.4
2020/12/01,09:00,19.0,0.0,,243.2,1.7
2020/12/01,10:00,20.1,0.0,,239.6,1.8
2020/12/01,11:00,22.0,0.0,,252.3,1.7
2020/12/01,12:00,23.1,0.0,,260,2.2
2020/12/01,13:00,21.9,0.0,,277.5,2.6
2020/12/01,14:00,20.9,0.0,,297.9,2.4
2020/12/01,15:00,20.1,0.0,,260.3,1.5
2020/12/01,16:00,19.0,0.0,,215.9,2.0
2020/12/01,17:00,18.1,0.0,,199.2,1.8
2020/12/01,18:00,17.7,0.0,,201.5,2.3
2020/12/01,19:00,17.6,0.0,,197.8,1.9
2020/12/01,20:00,17.5,0.0,,189.4,1.5
2020/12/01,21:00,17.3,0.0,,195.3,2.1
2020/12/01,22:00,17.2,0.0,,194.7,1.9
2020/12/01,23:00,16.9,0.0,,194.9,1.5
2020/12/02,00:00,17.0,0.0,,169.8,0.9
2020/12/02,01:00,16.8,0.0,,166.9,0.9
2020/12/02,02:00,16.6,0.0,,163.9,1.2
2020/12/02,03:00,16.4,0.0,,165.3,0.5
2020/12/02,04:00,16.5,0.0,,255.5,0.6
2020/12/02,05:00,16.7,0.0,,205.4,0.6
2020/12/02,06:00,16.9,0.0,,284.7,1.0
2020/12/02,07:00,17.2,0.0,,253.2,1.2
2020/12/02,08:00,18.2,0.0,,273.5,1.2
2020/12/02,09:00,20.0,0.0,,250.1,1.3
2020/12/02,10:00,20.6,0.0,,300.5,1.9
2020/12/02,11:00,22.6,0.0,,287.2,2.2
2020/12/02,12:00,21.9,0.0,,289.8,2.5
2020/12/02,13:00,22.2,0.0,,291.2,2.3
2020/12/02,14:00,21.7,0.0,,264.8,2.5
2020/12/02,15:00,20.7,0.0,,185.5,2.4
2020/12/02,16:00,19.3,0.0,,208.4,2.2
2020/12/02,17:00,17.9,0.0,,196.6,2.4
2020/12/02,18:00,17.6,0.0,,204.5,1.8
2020/12/02,19:00,17.3,0.0,,202.7,2.2
2020/12/02,20:00,17.5,0.0,,190.8,1.1
2020/12/02,21:00,17.5,0.0,,202.4,0.8
2020/12/02,22:00,17.3,0.0,,167.9,0.9
2020/12/02,23:00,16.9,0.0,,189,1.0
2020/12/03,00:00,16.8,0.0,,182.1,0.9
2020/12/03,01:00,16.9,0.0,,171.1,0.4
2020/12/03,02:00,16.7,0.0,,151.6,0.6
2020/12/03,03:00,16.7,0.0,,124.5,0.2
2020/12/03,04:00,16.8,0.0,,79.91,0.1
2020/12/03,05:00,17.0,0.0,,301.4,1.0
2020/12/03,06:00,17.3,0.0,,294.4,1.2
2020/12/03,07:00,17.7,0.0,,263.1,1.0
2020/12/03,08:00,18.4,0.0,,298.9,1.4
2020/12/03,09:00,18.7,0.0,,277.4,1.6
2020/12/03,10:00,19.1,0.0,,249.8,1.3
2020/12/03,11:00,20.8,0.0,,286.5,1.6
2020/12/03,12:00,21.5,0.0,,290.4,2.1
2020/12/03,13:00,20.6,0.0,,274.5,2.5
2020/12/03,14:00,20.1,0.0,,189.5,2.1
2020/12/03,15:00,18.9,0.0,,199.9,2.1
2020/12/03,16:00,17.8,0.0,,203.1,2.4
2020/12/03,17:00,17.5,0.0,,205.8,2.5
2020/12/03,18:00,17.4,0.0,,203.4,2.1
2020/12/03,19:00,17.3,0.0,,203.2,1.8
2020/12/03,20:00,17.5,0.0,,167.8,1.4
2020/12/03,21:00,17.7,0.0,,179.1,0.8
2020/12/03,22:00,17.7,0.0,,157.3,1.4
2020/12/03,23:00,17.6,0.0,,181.7,0.8
2020/12/04,00:00,17.4,0.0,,175.7,0.7
2020/12/04,01:00,17.1,0.0,,166.5,0.7
2020/12/04,02:00,16.8,0.0,,153.3,0.7
2020/12/04,03:00,16.7,0.0,,171.2,0.6
2020/12/04,04:00,16.8,0.0,,182.5,0.9
2020/12/04,05:00,16.7,0.0,,174.6,1.0
2020/12/04,06:00,17.1,0.0,,308.1,0.6
2020/12/04,07:00,18.2,0.0,,307,1.0
2020/12/04,20:00,17.5,0.0,,196.1,1.3
2020/12/04,21:00,17.5,0.0,,201.8,1.6
2020/12/04,22:00,17.3,0.0,,195.3,1.2
2020/12/04,23:00,17.4,0.0,,177.3,0.7
2020/12/05,00:00,17.5,0.0,,117.9,0.5
2020/12/05,01:00,17.6,0.0,,291.4,0.7
2020/12/05,02:00,17.6,0.0,,195.5,0.4
2020/12/05,03:00,17.5,0.0,,293.1,1.0
2020/12/05,04:00,17.2,0.0,,294.7,0.8
2020/12/05,05:00,17.1,0.0,,241,0.8
2020/12/05,06:00,17.1,0.0,,246.7,0.8
2020/12/05,07:00,17.3,0.0,,251.6,0.9
2020/12/05,08:00,17.7,0.0,,266.2,1.2
2020/12/05,09:00,19.8,0.0,,244.6,1.6
2020/12/05,10:00,21.2,0.0,,249.4,2.3
2020/12/05,11:00,22.6,0.0,,243.4,2.1
2020/12/05,12:00,22.4,0.0,,257,2.0
2020/12/05,13:00,22.0,0.0,,292,2.5
2020/12/05,14:00,21.1,0.0,,280.4,1.9
2020/12/05,15:00,19.6,0.0,,292.5,1.9
2020/12/05,16:00,18.5,0.0,,207,1.7
2020/12/05,17:00,18.2,0.0,,181.9,1.1
2020/12/05,18:00,17.8,0.0,,193.2,1.4
2020/12/05,19:00,17.6,0.0,,194.7,1.6
2020/12/05,20:00,17.6,0.0,,203.1,1.4
2020/12/05,21:00,17.9,0.0,,194.5,0.6
2020/12/05,22:00,17.6,0.0,,199.2,1.5
2020/12/05,23:00,17.5,0.0,,197.5,1.1
2020/12/06,00:00,17.2,0.0,,144.5,0.6
2020/12/06,01:00,17.2,0.0,,166.8,1.0
2020/12/06,02:00,16.9,0.0,,196.1,1.0
2020/12/06,03:00,17.0,0.0,,161.2,0.8
2020/12/06,04:00,17.0,0.0,,163.4,0.8
2020/12/06,05:00,16.7,0.0,,197,1.7
2020/12/06,06:00,16.7,0.0,,201.5,1.7
2020/12/06,07:00,16.7,0.0,,220.4,1.6
2020/12/06,08:00,16.9,0.0,,200.7,1.6
2020/12/06,09:00,17.1,0.0,,203.1,1.2
2020/12/06,10:00,17.8,0.0,,172.2,1.7
2020/12/06,11:00,18.8,0.0,,259.3,1.2
2020/12/06,12:00,19.7,0.0,,184.1,1.5
2020/12/06,13:00,19.9,0.0,,186.4,0.9
2020/12/06,14:00,20.1,0.0,,196.5,1.9
2020/12/06,15:00,19.3,0.0,,198.2,1.8
2020/12/06,16:00,18.3,0.0,,191.4,2.1
2020/12/06,17:00,17.8,0.0,,201,2.0
2020/12/06,18:00,17.6,0.0,,194,1.8
2020/12/06,19:00,17.3,0.4,,194.8,1.7
2020/12/06,20:00,17.2,0.6,,197.7,1.3
2020/12/06,21:00,17.2,0.5,,181.3,0.9
2020/12/06,22:00,17.2,0.1,,194,1.0
2020/12/06,23:00,17.2,0.1,,164.5,0.8
2020/12/07,00:00,17.2,0.0,,117.6,0.3
2020/12/07,01:00,17.2,0.0,,112.5,0.3
2020/12/07,02:00,17.1,0.0,,147.4,0.6
2020/12/07,03:00,17.1,0.0,,38.89,0.1
2020/12/07,04:00,17.2,0.0,,176.6,0.4
2020/12/07,05:00,17.1,0.0,,199.1,0.4
2020/12/07,06:00,17.4,0.0,,0,0.0
2020/12/07,07:00,17.7,0.0,,243.4,0.7
2020/12/07,08:00,18.2,0.0,,213.2,0.7
2020/12/07,09:00,18.1,0.0,,290.2,1.5
2020/12/07,10:00,18.0,0.0,,0,0.0
2020/12/07,11:00,19.1,0.0,,0,0.0
2020/12/07,12:00,22.4,0.0,,18.62,0.0
2020/12/07,13:00,22.6,0.0,,149.8,0.6
2020/12/07,14:00,20.9,0.0,,119.7,0.4
2020/12/07,15:00,20.2,0.0,,0,0.0
2020/12/07,16:00,18.8,0.0,,0,0.0
2020/12/07,17:00,18.1,0.0,,0,0.0
2020/12/07,18:00,17.7,0.0,,0,0.0
2020/12/07,19:00,17.6,0.0,,0,0.0
2020/12/07,20:00,17.6,0.0,,0,0.0
2020/12/07,21:00,17.7,0.0,,0,0.0
2020/12/07,22:00,17.4,0.0,,0,0.0
2020/12/07,23:00,17.3,0.0,,0,0.0
2020/12/08,00:00,17.4,0.0,,0,0.0
2020/12/08,01:00,17.4,0.0,,0,0.0
2020/12/08,02:00,17.4,0.0,,0,0.0
2020/12/08,03:00,17.3,0.0,,0,0.0
2020/12/08,04:00,17.1,0.0,,0,0.0
2020/12/08,05:00,17.0,0.0,,0,0.0
2020/12/08,06:00,17.0,0.0,,0,0.0
2020/12/08,07:00,17.3,0.0,,0,0.0
2020/12/08,08:00,17.3,0.0,,0,0.0
2020/12/08,09:00,17.5,0.0,,0,0.0
2020/12/08,10:00,18.9,0.0,,0,0.0
2020/12/08,11:00,21.3,0.0,,29.11,0.1
2020/12/08,12:00,22.0,0.0,,83,0.3
2020/12/08,13:00,22.5,0.0,,144.8,0.6
2020/12/08,14:00,21.9,0.0,,176.8,0.8
2020/12/08,15:00,21.6,0.0,,140,0.5
2020/12/08,16:00,21.1,0.0,,121.8,0.5
2020/12/08,17:00,21.0,0.0,,1.45,0.0
2020/12/08,18:00,18.5,0.0,,5.28,0.0
2020/12/08,19:00,18.3,0.0,,0,0.0
2020/12/08,20:00,18.2,0.0,,5.75,0.0
2020/12/08,21:00,17.7,0.0,,40.33,0.1
2020/12/08,22:00,17.7,0.0,,0,0.0
2020/12/08,23:00,17.9,0.0,,0,0.0
2020/12/09,00:00,17.7,0.0,,22.59,0.0
2020/12/09,01:00,17.4,0.0,,19.48,0.0
2020/12/09,02:00,17.0,0.0,,0,0.0
2020/12/09,03:00,17.0,0.0,,0,0.0
2020/12/09,04:00,17.1,0.0,,0,0.0
2020/12/09,05:00,17.1,0.0,,0,0.0
2020/12/09,06:00,17.2,0.0,,0,0.0
2020/12/09,07:00,17.5,0.0,,0,0.0
2020/12/09,08:00,18.8,0.0,,99,0.3
2020/12/09,09:00,19.2,0.0,,171,0.4
2020/12/09,10:00,19.5,0.0,,97.8,0.3
2020/12/09,11:00,20.6,0.0,,192.9,0.9
2020/12/09,12:00,20.6,0.0,,127.2,0.6
2020/12/09,13:00,22.4,0.0,,74.81,0.2
2020/12/09,14:00,21.9,0.0,,78.5,0.2
2020/12/09,15:00,22.4,0.0,,112.6,0.3
2020/12/09,16:00,21.5,0.0,,167.5,0.4
2020/12/09,17:00,19.6,0.0,,70.03,0.2
2020/12/09,18:00,18.4,0.0,,4.57,0.0
2020/12/09,19:00,18.3,0.0,,0,0.0
2020/12/09,20:00,18.0,0.0,,0,0.0
2020/12/09,21:00,17.6,0.0,,78.77,0.1
2020/12/09,22:00,17.6,0.0,,144.1,0.2
2020/12/09,23:00,17.5,0.0,,0,0.0
2020/12/10,00:00,17.4,0.0,,214.7,0.0
2020/12/10,01:00,17.3,0.0,,149,0.0
2020/12/10,02:00,17.2,0.0,,39.44,0.1
2020/12/10,03:00,17.2,0.0,,115.8,0.2
2020/12/10,04:00,17.0,0.0,,16.45,0.0
2020/12/10,05:00,16.9,0.0,,72.27,0.2
2020/12/10,06:00,17.0,0.0,,5.69,0.0
2020/12/10,07:00,17.5,0.0,,83.3,0.2
2020/12/10,08:00,18.4,0.0,,.35,0.0
2020/12/10,09:00,21.7,0.0,,32.25,0.2
2020/12/10,10:00,24.1,0.0,,140.4,0.4
2020/12/10,11:00,22.9,0.0,,202.9,1.1
2020/12/10,12:00,23.0,S/D,,155,0.8
2020/12/10,13:00,21.8,0.0,,180.5,0.8
2020/12/10,14:00,20.7,0.0,,185.6,1.0
2020/12/10,15:00,22.3,0.0,,40.76,0.2
2020/12/10,16:00,21.8,S/D,,131.3,0.4
2020/12/10,17:00,20.3,0.0,,112.3,0.2
2020/12/10,18:00,18.8,0.0,,49.43,0.8
2020/12/10,19:00,18.0,0.0,,222.9,0.9
2020/12/10,20:00,18.1,0.0,,136,0.2
2020/12/10,21:00,17.8,0.0,,87.6,0.1
2020/12/10,22:00,17.8,0.0,,0,0.0
2020/12/10,23:00,17.9,0.0,,0,0.0
2020/12/11,00:00,18.1,0.0,,0,0.0
2020/12/11,01:00,17.8,0.0,,0,0.0
2020/12/11,02:00,17.4,0.0,,0,0.0
2020/12/11,03:00,17.2,0.0,,0,0.0
2020/12/11,04:00,17.1,0.0,,0,0.0
2020/12/11,05:00,17.1,0.0,,0,0.0
2020/12/11,06:00,17.2,0.0,,0,0.0
2020/12/11,07:00,17.7,0.0,,0,0.0
2020/12/11,08:00,18.8,0.0,,12.24,0.0
2020/12/11,09:00,19.4,0.0,,136.1,0.5
2020/12/11,10:00,21.4,0.0,,169.5,0.7
2020/12/11,11:00,23.8,0.0,,176.5,0.4
2020/12/11,12:00,24.0,0.0,,196.5,0.7
2020/12/11,13:00,23.3,0.0,,199,1.0
2020/12/11,14:00,22.1,0.0,,151,0.7
2020/12/11,15:00,20.0,0.0,,137.6,0.5
2020/12/11,16:00,19.8,0.0,,211.9,0.9
2020/12/11,17:00,18.9,0.0,,24.62,0.0
2020/12/11,18:00,18.7,0.0,,85.2,0.1
2020/12/11,19:00,18.3,0.0,,76.4,0.2
2020/12/11,20:00,17.9,0.0,,74.84,0.1
2020/12/11,21:00,18.0,0.0,,17.87,0.0
2020/12/11,22:00,17.7,0.0,,169.2,0.7
2020/12/11,23:00,17.8,0.0,,157.2,0.4
2020/12/12,00:00,17.5,0.0,,110.1,0.1
2020/12/12,01:00,17.6,0.0,,209.7,0.0
2020/12/12,02:00,17.6,0.0,,0,0.0
2020/12/12,03:00,17.5,0.0,,36.06,0.1
2020/12/12,04:00,17.2,0.0,,19.98,0.0
2020/12/12,05:00,17.1,0.0,,27.49,0.1
2020/12/12,06:00,17.4,0.0,,0,0.0
2020/12/12,07:00,17.9,0.0,,14.08,0.0
2020/12/12,08:00,19.2,0.0,,10.87,0.1
2020/12/12,09:00,18.4,0.0,,127.6,0.5
2020/12/12,10:00,22.4,0.0,,138.3,0.4
2020/12/12,11:00,22.2,0.0,,206,0.8
2020/12/12,12:00,21.8,0.0,,170.8,0.6
2020/12/12,13:00,21.3,0.0,,153.3,0.3
2020/12/12,14:00,20.1,0.0,,150.9,0.5
2020/12/12,15:00,19.4,0.0,,192.8,0.7
2020/12/12,16:00,18.5,0.0,,236.7,0.9
2020/12/12,17:00,18.5,0.0,,247,0.9
2020/12/12,18:00,18.2,0.0,,253.5,0.6
2020/12/12,19:00,18.1,0.0,,136.7,0.4
2020/12/12,20:00,18.0,0.0,,207.6,0.5
2020/12/12,21:00,17.9,0.0,,273.4,0.6
2020/12/12,22:00,17.8,0.0,,196.4,0.4
2020/12/12,23:00,17.7,0.0,,199.5,0.5
2020/12/13,00:00,17.6,0.0,,121.6,0.3
2020/12/13,01:00,17.6,0.1,,80.7,0.2
2020/12/13,02:00,17.5,0.1,,158.6,0.3
2020/12/13,03:00,17.4,0.1,,24.95,0.0
2020/12/13,04:00,17.3,0.0,,138.3,0.2
2020/12/13,05:00,17.3,0.0,,9.8,0.0
2020/12/13,06:00,17.6,0.0,,0,0.0
2020/12/13,07:00,17.8,0.0,,0,0.0
2020/12/13,08:00,18.6,0.0,,87.1,0.3
2020/12/13,09:00,18.8,0.0,,130.6,0.4
2020/12/13,10:00,19.1,0.0,,122.5,0.3
2020/12/13,11:00,19.5,0.0,,96.9,0.2
2020/12/13,12:00,19.3,0.0,,28.99,0.0
2020/12/13,13:00,18.9,0.0,,141.2,0.3
2020/12/13,14:00,19.1,0.0,,0,0.0
2020/12/13,15:00,20.0,0.0,,25.96,0.1
2020/12/13,16:00,20.5,0.0,,169.7,0.3
2020/12/13,17:00,19.3,0.0,,134.9,0.3
2020/12/13,18:00,18.7,0.0,,160.3,0.3
2020/12/13,19:00,18.5,0.0,,262.5,0.7
2020/12/13,20:00,18.3,0.0,,24.89,0.0
2020/12/13,21:00,18.0,0.0,,24.83,0.0
2020/12/13,22:00,17.8,0.0,,181.6,0.3
2020/12/13,23:00,17.6,0.0,,125.2,0.2
2020/12/14,00:00,17.5,0.1,,34.96,0.0
2020/12/14,01:00,17.3,0.2,,34.68,0.1
2020/12/14,02:00,17.3,0.3,,0,0.0
2020/12/14,03:00,17.3,0.1,,0,0.0
2020/12/14,04:00,17.3,0.1,,0,0.0
2020/12/14,05:00,17.3,0.1,,0,0.0
2020/12/14,06:00,17.4,0.0,,82.2,0.1
2020/12/14,07:00,17.6,0.1,,76.65,0.1
2020/12/14,08:00,17.8,0.0,,0,0.0
2020/12/14,09:00,18.3,0.0,,0,0.0
2020/12/14,10:00,18.8,0.0,,29.23,0.0
2020/12/14,11:00,19.9,0.0,,0,0.0
2020/12/14,12:00,20.3,0.0,,0,0.0
2020/12/14,13:00,20.9,0.0,,87.2,0.2
2020/12/14,14:00,22.6,0.0,,169.5,0.4
2020/12/14,15:00,22.2,0.0,,264.6,0.7
2020/12/14,16:00,21.2,0.0,,233,0.6
2020/12/14,17:00,21.0,0.0,,192.4,0.3
2020/12/14,18:00,19.4,0.0,,187.6,0.4
2020/12/14,19:00,18.6,0.0,,0,0.0
2020/12/14,20:00,19.1,0.0,,0,0.0
2020/12/14,21:00,18.2,0.0,,14.38,0.0
2020/12/14,22:00,17.6,0.0,,0,0.0
2020/12/14,23:00,17.5,0.0,,0,0.0
2020/12/15,00:00,17.6,0.0,,0,0.0
2020/12/15,01:00,17.2,0.0,,0,0.0
2020/12/15,02:00,16.9,0.0,,0,0.0
2020/12/15,03:00,16.5,0.0,,0,0.0
2020/12/15,04:00,16.3,0.0,,0,0.0
2020/12/15,05:00,16.4,0.0,,0,0.0
2020/12/15,06:00,17.4,0.0,,9.44,0.0
2020/12/15,07:00,18.1,0.0,,64.1,0.1
2020/12/15,08:00,18.6,0.0,,107.8,0.2
2020/12/15,09:00,19.5,0.0,,167.5,0.4
2020/12/15,10:00,22.4,0.0,,174.5,0.4
2020/12/15,11:00,22.6,0.0,,238.2,0.8
2020/12/15,12:00,23.5,0.0,,207.5,0.8
2020/12/15,13:00,24.0,0.0,,235.3,1.1
2020/12/15,14:00,22.4,0.0,,218.3,0.6
2020/12/15,15:00,21.9,0.0,,153.6,0.5
2020/12/15,16:00,20.9,0.0,,14.61,0.0
2020/12/15,17:00,20.6,0.0,,0,0.0
2020/12/15,18:00,20.7,0.0,,13.9,0.0
2020/12/15,19:00,19.4,0.0,,0,0.0
2020/12/15,20:00,18.3,0.0,,52.7,0.0
2020/12/15,21:00,17.9,0.0,,0,0.0
2020/12/15,22:00,18.1,0.0,,0,0.0
2020/12/15,23:00,18.3,0.0,,19.32,0.0
2020/12/16,00:00,18.1,0.0,,0,0.0
2020/12/16,01:00,18.0,0.0,,0,0.0
2020/12/16,02:00,18.0,0.0,,0,0.0
2020/12/16,03:00,18.2,0.0,,0,0.0
2020/12/16,04:00,18.0,0.0,,24.13,0.0
2020/12/16,05:00,17.8,0.0,,0,0.0
