AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/06/01,00:00,16.4,,97.5,175.1,1.0
2021/06/01,01:00,16.3,,98.4,185.9,1.2
2021/06/01,02:00,16.3,,99.5,204.6,0.5
2021/06/01,03:00,16.1,,99.5,198.3,0.7
2021/06/01,04:00,16.0,,99.4,192.3,0.9
2021/06/01,05:00,16.0,,99.4,198.3,0.8
2021/06/01,06:00,16.1,,99.5,195.2,0.9
2021/06/01,07:00,16.0,,99.4,104.5,0.2
2021/06/01,08:00,16.1,,98.8,172.6,0.6
2021/06/01,09:00,16.7,,97.3,199.1,1.1
2021/06/01,10:00,17.0,,93.8,189.1,2.1
2021/06/01,11:00,17.8,,89.5,176.3,1.7
2021/06/01,12:00,18.4,,85.9,197,1.3
2021/06/01,13:00,18.9,,83.1,163.7,1.7
2021/06/01,14:00,19.1,,81.7,173.8,1.6
2021/06/01,15:00,18.5,,83.7,173.7,1.8
2021/06/01,16:00,18.1,,85,175.6,1.5
2021/06/01,17:00,17.9,,85.9,182.9,1.4
2021/06/01,18:00,17.6,,87.3,188.9,1.6
2021/06/01,19:00,17.0,,91,183.9,2.0
2021/06/01,20:00,16.7,,93.4,179.6,2.1
2021/06/01,21:00,16.6,,94.3,184.5,1.7
2021/06/01,22:00,16.5,,95.4,200.5,1.1
2021/06/01,23:00,16.3,,96.5,191.3,1.4
2021/06/02,00:00,15.9,,97.4,191,1.7
2021/06/02,01:00,15.6,,97.8,194,1.3
2021/06/02,02:00,15.3,,98.6,176.8,1.7
2021/06/02,03:00,15.3,,99.3,219.2,0.5
2021/06/02,04:00,15.1,,99.5,174.4,0.7
2021/06/02,05:00,15.2,,99.6,195,0.9
2021/06/02,06:00,15.1,,99.5,170.3,0.8
2021/06/02,07:00,15.2,,99.5,89.3,0.1
2021/06/02,08:00,15.4,,99.5,296.2,0.1
2021/06/02,09:00,15.6,,99.5,19.75,0.1
2021/06/02,10:00,16.0,,99.5,246.6,0.5
2021/06/02,11:00,16.6,,97.5,236.5,0.7
2021/06/02,12:00,17.0,,93.4,199.4,1.3
2021/06/02,13:00,17.7,,88.2,196.7,0.6
2021/06/02,14:00,17.8,,84.2,288.8,1.1
2021/06/02,15:00,17.9,,82,270.1,1.1
2021/06/02,16:00,17.6,,82.7,288.9,1.3
2021/06/02,17:00,17.3,,84.2,289,0.8
2021/06/02,18:00,16.7,,88.5,176.4,1.2
2021/06/02,19:00,16.3,,92.1,186.7,1.1
2021/06/02,20:00,16.1,,93.6,177.7,1.6
2021/06/02,21:00,15.9,,93.8,161.1,0.2
2021/06/02,22:00,16.0,,93.9,254.4,0.1
