AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/02/01,00:00,24.4,,67.46,247.7,0.9
2023/02/01,01:00,24.0,,69.48,257.8,0.5
2023/02/01,02:00,23.7,,71.97,247.1,0.6
2023/02/01,03:00,23.1,,75.53,218.2,1.2
2023/02/01,04:00,22.8,,76.52,258.9,0.7
2023/02/01,05:00,22.6,,76.98,239.8,0.7
2023/02/01,06:00,22.7,,77.92,253.3,0.4
2023/02/01,07:00,21.8,,83.9,224.2,2.5
2023/02/01,08:00,22.6,,82,253.6,0.6
2023/02/01,09:00,24.6,,73.22,201.1,0.8
2023/02/01,10:00,26.7,,63.38,249.6,1.4
2023/02/01,11:00,26.4,,65.29,216.5,3.3
2023/02/01,12:00,28.2,,54.42,213.9,2.3
2023/02/01,13:00,29.0,,48.24,236.9,2.7
2023/02/01,14:00,29.7,,46.86,237.2,3.4
2023/02/01,15:00,29.6,,47.4,220.2,3.5
2023/02/01,16:00,29.4,,48.01,225.8,2.9
2023/02/01,17:00,29.0,,44.75,227,3.0
2023/02/01,18:00,27.9,,52.42,238.5,2.7
2023/02/01,19:00,26.2,,62.06,223.9,1.9
2023/02/01,20:00,25.7,,66.44,250,1.2
2023/02/01,21:00,25.0,,65.79,243.6,1.1
2023/02/01,22:00,25.6,,62.98,251.4,1.1
2023/02/01,23:00,25.3,,62.5,264.3,0.5
2023/02/02,00:00,25.0,,67.11,235.7,1.4
2023/02/02,01:00,24.2,,72.54,245.7,0.5
2023/02/02,02:00,24.0,,73.01,245.8,1.3
2023/02/02,03:00,23.4,,78.79,275.6,0.5
2023/02/02,04:00,23.1,,79.83,244.1,0.4
2023/02/02,05:00,23.4,,78.91,213.4,0.8
2023/02/02,06:00,23.0,,81,120.2,0.3
2023/02/02,07:00,23.6,,80.3,238.9,1.0
2023/02/02,08:00,25.6,,74.11,226.6,1.0
2023/02/02,09:00,27.7,,64.06,204.1,1.6
2023/02/02,10:00,28.7,,60.14,248,1.5
2023/02/02,11:00,29.3,,54.41,218.6,2.9
2023/02/02,12:00,29.4,,51.82,227.6,3.2
2023/02/02,13:00,30.0,,48.9,237.3,3.9
2023/02/02,14:00,29.8,,48.24,228.5,4.3
2023/02/02,15:00,29.3,,51.19,232.2,3.9
2023/02/02,16:00,29.2,,52.12,226.9,4.1
2023/02/02,17:00,27.7,,56.87,225.3,3.3
2023/02/02,18:00,26.4,,64.44,240.2,2.0
2023/02/02,19:00,25.5,,67.3,234.7,1.9
2023/02/02,20:00,25.5,,66.85,240.3,1.4
2023/02/02,21:00,25.5,,65.71,231.3,1.6
2023/02/02,22:00,24.1,,74.83,229.3,1.2
2023/02/02,23:00,24.0,,76.09,232.8,1.1
2023/02/03,00:00,24.0,,76.8,232.4,1.2
2023/02/03,01:00,23.5,,79.24,286.4,0.7
2023/02/03,02:00,23.4,,80.2,221.9,1.6
2023/02/03,03:00,22.6,,84.8,237.1,1.1
2023/02/03,04:00,22.3,,86.7,217.3,1.8
2023/02/03,05:00,22.0,,88.3,221.7,1.1
2023/02/03,06:00,21.9,,88.8,228.4,1.0
2023/02/03,07:00,22.5,,87.1,243,1.2
2023/02/03,08:00,23.7,,83.5,208.2,1.5
2023/02/03,09:00,26.5,,71.5,198.2,1.7
2023/02/03,10:00,27.3,,66.5,227.8,2.8
2023/02/03,11:00,27.6,,64.47,235.4,2.9
2023/02/03,12:00,28.5,,58.59,244.8,2.9
2023/02/03,13:00,28.3,,58.44,237.1,3.9
2023/02/03,14:00,29.1,,54.77,228.5,4.4
2023/02/03,15:00,28.1,,55.56,226.4,4.5
2023/02/03,16:00,27.2,,61.71,229.7,3.7
2023/02/03,17:00,26.7,,63.87,228.2,3.1
2023/02/03,18:00,26.0,,67.4,240.6,2.6
2023/02/03,19:00,24.7,,74.2,257.4,1.8
2023/02/03,20:00,24.6,,74.94,244.4,1.3
2023/02/03,21:00,24.1,,76.71,258.5,1.5
2023/02/03,22:00,24.0,,77.09,254.2,1.3
2023/02/03,23:00,23.8,,77.56,257.9,1.3
2023/02/04,00:00,23.4,,80.7,231.6,1.5
2023/02/04,01:00,23.3,,81.6,249.7,1.2
2023/02/04,02:00,22.9,,84,237.8,0.9
2023/02/04,03:00,22.9,,83.8,220.3,1.0
2023/02/04,04:00,22.9,,83.3,270.9,0.6
2023/02/04,05:00,23.1,,82.6,249.1,0.6
2023/02/04,06:00,22.7,,85.4,228.1,1.4
2023/02/04,07:00,22.2,,87.9,220.4,1.9
2023/02/04,08:00,23.0,,85.7,211.5,1.5
2023/02/04,09:00,23.7,,82.8,225.4,1.6
2023/02/04,10:00,25.8,,75.42,254,2.0
2023/02/04,11:00,26.0,,73.72,245.2,2.6
2023/02/04,12:00,26.4,,70.34,240,3.1
2023/02/04,13:00,27.3,,65.99,215.8,3.1
2023/02/04,14:00,27.6,,62.61,226.7,2.7
2023/02/04,15:00,29.4,,55.57,229.6,2.8
2023/02/04,16:00,27.6,,59.95,234.8,3.2
2023/02/04,17:00,26.9,,64.75,226.7,1.9
2023/02/04,18:00,26.4,,66.01,224.7,1.6
2023/02/04,19:00,25.6,,68.66,238.8,1.2
2023/02/04,20:00,25.5,,69.25,234.4,1.1
2023/02/04,21:00,25.1,,70.86,235.9,1.3
2023/02/04,22:00,25.1,,71.24,234,1.2
2023/02/04,23:00,24.8,,71.99,236.5,0.7
2023/02/05,00:00,24.1,,76.55,215.2,2.1
2023/02/05,01:00,23.1,,82.9,221.4,1.7
2023/02/05,02:00,22.4,,87.6,233.9,1.4
2023/02/05,03:00,22.3,,88.5,222.7,1.2
2023/02/05,04:00,22.3,,88.3,228,1.2
2023/02/05,05:00,22.2,,89.1,255.4,0.8
2023/02/05,06:00,22.1,,89.1,242,1.0
2023/02/05,07:00,22.2,,89.3,213.8,1.3
2023/02/05,08:00,22.9,,87.5,230.5,1.6
2023/02/05,09:00,24.8,,80.2,200.3,1.2
2023/02/05,10:00,27.3,,67.19,237.1,2.0
2023/02/05,11:00,27.8,,63.47,231.5,3.0
2023/02/05,12:00,27.3,,65.82,221.1,3.1
2023/02/05,13:00,27.9,,60,243.7,2.7
2023/02/05,14:00,28.8,,54.82,232,3.0
2023/02/05,15:00,28.9,,55.34,247.7,2.5
2023/02/05,16:00,28.1,,58,240.8,2.6
2023/02/05,17:00,26.5,,63.95,241.8,2.5
2023/02/05,18:00,25.6,,65.86,226.1,1.8
2023/02/05,19:00,24.7,,73.93,222.2,1.9
2023/02/05,20:00,24.2,,76.17,218.3,1.7
2023/02/05,21:00,24.3,,75.39,243.5,1.3
2023/02/05,22:00,24.1,,75.42,233.9,1.6
2023/02/05,23:00,24.2,,74.39,235.3,1.3
2023/02/06,00:00,23.5,,80.3,236,1.4
2023/02/06,01:00,23.3,,80.9,223.3,1.6
2023/02/06,02:00,23.3,,81.5,235.9,0.9
2023/02/06,03:00,23.2,,81.5,261.1,0.8
2023/02/06,04:00,23.3,,80.4,241.2,0.5
2023/02/06,05:00,23.2,,81.2,209.2,1.2
2023/02/06,06:00,22.8,,84.3,224.9,1.4
2023/02/06,07:00,23.0,,84.1,233.9,0.8
2023/02/06,08:00,24.4,,78.83,226.5,0.7
2023/02/06,09:00,25.4,,72.72,269.1,1.2
2023/02/06,10:00,27.5,,65.11,218.6,1.3
2023/02/06,11:00,29.2,,57.23,234,1.8
2023/02/06,12:00,29.7,,52.28,236.3,2.9
2023/02/06,13:00,29.6,,49.34,226.8,4.1
2023/02/06,14:00,29.8,,51.93,226.1,4.1
2023/02/06,15:00,28.3,,55.68,240.5,3.6
2023/02/06,16:00,28.1,,54.88,237.4,3.1
2023/02/06,17:00,27.5,,57.48,220.4,3.8
2023/02/06,18:00,26.5,,59.29,223,2.8
2023/02/06,19:00,25.5,,63.29,244,2.0
2023/02/06,20:00,24.8,,68.78,234.3,1.6
2023/02/06,21:00,24.3,,72.68,249.6,0.6
2023/02/06,22:00,24.5,,69.2,260.4,0.6
2023/02/06,23:00,24.4,,69.77,232.5,1.3
2023/02/07,00:00,24.3,,70,240.6,0.6
2023/02/07,01:00,24.2,,68.16,282.2,0.5
2023/02/07,02:00,24.5,,66.18,219.5,0.8
2023/02/07,03:00,24.3,,73.74,236.9,1.2
2023/02/07,04:00,23.8,,80.6,219.4,1.1
2023/02/07,05:00,23.7,,82.7,224.7,1.0
2023/02/07,06:00,23.4,,85,228.7,1.4
2023/02/07,07:00,23.5,,85.9,232.4,1.2
2023/02/07,08:00,25.4,,79.65,197.4,1.5
2023/02/07,09:00,26.7,,73.16,221,2.3
2023/02/07,10:00,27.6,,67.95,240.5,2.1
2023/02/07,11:00,28.7,,57.47,259.2,2.1
2023/02/07,12:00,29.4,,50.92,233.7,3.3
2023/02/07,13:00,30.2,,48.15,230.8,3.2
2023/02/07,14:00,29.9,,49.21,239.7,3.2
2023/02/07,15:00,29.5,,51.53,231.1,3.9
2023/02/07,16:00,29.3,,55.5,236.5,3.0
2023/02/07,17:00,28.4,,60.94,233.7,2.7
2023/02/07,18:00,26.2,,70.44,236.1,2.1
2023/02/07,19:00,25.8,,69.47,238.3,1.7
2023/02/07,20:00,25.2,,73.93,235.8,1.6
2023/02/07,21:00,24.7,,75.36,232.2,0.9
2023/02/07,22:00,24.7,,74.88,230.9,1.4
2023/02/07,23:00,24.2,,78.64,249.7,1.5
2023/02/08,00:00,24.1,,78.66,239.8,0.9
2023/02/08,01:00,24.0,,78.31,242.7,1.0
2023/02/08,02:00,23.8,,79.27,233.8,0.9
2023/02/08,03:00,23.6,,80.3,227.6,1.2
2023/02/08,04:00,23.2,,82.9,233,1.5
2023/02/08,05:00,22.6,,88.7,222.9,1.9
2023/02/08,06:00,22.5,,89.6,249.6,0.8
2023/02/08,07:00,22.7,,89,220.7,1.2
2023/02/08,08:00,23.6,,86,234.1,0.8
2023/02/08,09:00,26.7,,75.59,198.3,1.2
2023/02/08,10:00,27.7,,68.31,238.6,1.2
2023/02/08,11:00,28.6,,62.99,210.6,2.4
2023/02/08,12:00,28.1,,62.87,222,2.7
2023/02/08,13:00,28.3,,61.63,218.2,3.3
2023/02/08,14:00,28.5,,58.03,222.1,3.2
2023/02/08,15:00,29.5,,51.84,223.2,2.4
2023/02/08,16:00,29.2,,55.84,231.1,2.7
2023/02/08,17:00,28.4,,60.65,230.5,2.5
2023/02/08,18:00,27.3,,63.78,246.9,2.0
2023/02/08,19:00,25.4,,70.98,225.9,2.4
2023/02/08,20:00,24.9,,74.33,224.9,1.2
2023/02/08,21:00,24.5,,76.16,244.6,1.6
2023/02/08,22:00,24.2,,76.99,241.8,1.2
2023/02/08,23:00,23.8,,79.77,228.7,1.6
2023/02/09,00:00,23.4,,81.7,244.2,1.1
2023/02/09,01:00,23.1,,83.2,228.8,1.2
2023/02/09,02:00,23.0,,83.8,248,1.3
2023/02/09,03:00,23.0,,83.9,255.2,0.8
2023/02/09,04:00,23.0,,83.8,246.8,1.0
2023/02/09,05:00,22.6,,86.6,243.1,1.5
2023/02/09,06:00,22.2,,88.3,225.1,1.5
2023/02/09,07:00,22.2,,88.4,238.6,1.0
2023/02/09,08:00,23.8,,83.4,208.8,1.1
2023/02/09,09:00,25.0,,77.04,226.1,1.8
2023/02/09,10:00,26.8,,69.36,236.6,2.0
2023/02/09,11:00,27.6,,64.8,229.4,2.6
2023/02/09,12:00,28.1,,59.51,222.7,3.3
2023/02/09,13:00,29.3,,54.43,235.1,3.1
2023/02/09,14:00,28.8,,56.39,226.9,3.0
