AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/12/01,23:00,19.9,,81.6,215.4,1.2
2022/12/02,00:00,19.6,,82.8,215.4,1.2
2022/12/02,04:00,17.9,,92.2,216.6,1.4
2022/12/02,05:00,17.8,,93.2,310.2,1.0
2022/12/02,06:00,17.9,,93.4,290.8,0.5
2022/12/02,07:00,18.0,,93.5,252.4,1.0
2022/12/02,08:00,17.8,,94.4,250.1,1.0
2022/12/02,09:00,18.4,,90.8,222.3,1.1
2022/12/02,10:00,19.0,,87.1,264.3,1.1
2022/12/02,11:00,19.7,,82.4,222.7,0.7
2022/12/02,12:00,21.4,,75.23,215.7,0.6
2022/12/02,13:00,23.8,,63.49,218.6,1.0
2022/12/02,14:00,24.0,,60.86,226.2,2.9
2022/12/02,15:00,23.4,,64.3,227.9,3.0
2022/12/02,16:00,22.8,,66.55,224.2,2.9
2022/12/02,17:00,22.0,,70.68,217.5,2.9
2022/12/02,18:00,21.0,,74.34,232.2,1.9
2022/12/02,19:00,20.0,,78.53,220.9,1.5
2022/12/02,20:00,19.2,,83.4,217.2,2.1
2022/12/02,21:00,18.5,,86.8,227.5,1.5
2022/12/02,22:00,18.3,,87.9,230.7,1.2
2022/12/02,23:00,18.4,,87.8,229.9,1.4
2022/12/03,00:00,18.1,,89,235.7,1.0
2022/12/03,01:00,17.6,,90.8,234.1,1.0
2022/12/03,02:00,17.4,,92.5,251.9,0.6
2022/12/03,03:00,17.2,,93.4,246.8,0.7
2022/12/03,04:00,17.0,,94.9,224,1.4
2022/12/03,05:00,17.1,,95.5,229,0.8
2022/12/03,06:00,17.1,,96.1,42.3,0.9
2022/12/03,07:00,17.3,,95.9,255.7,0.6
2022/12/03,08:00,18.0,,94.8,195.3,0.8
2022/12/03,09:00,19.2,,89.4,273.2,0.7
2022/12/03,10:00,21.4,,78.94,199.6,1.0
2022/12/03,11:00,23.1,,69.65,235.6,1.8
2022/12/03,12:00,23.2,,66.38,214.9,3.1
