AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/07/01,00:00,14.7,0.0,90,273,2.7
2021/07/01,01:00,14.6,0.0,91,252,3.6
2021/07/01,02:00,14.5,0.0,91,263,2.5
2021/07/01,03:00,14.3,0.2,92,242,2.8
2021/07/01,04:00,14.3,0.2,92,293,1.8
2021/07/01,05:00,14.2,0.0,92,271,2.1
2021/07/01,06:00,14.1,0.1,92,270,2.6
2021/07/01,07:00,14.1,0.0,93,284,1.2
2021/07/01,08:00,14.4,0.0,93,261,2.5
2021/07/01,09:00,14.6,0.1,93,250,3.5
2021/07/01,13:00,16.3,0.0,83,213,3.1
2021/07/01,14:00,16.3,0.0,81,207,2.7
2021/07/01,15:00,16.1,0.0,81,221,3.9
2021/07/01,16:00,15.7,0.0,84,226,3.0
2021/07/01,17:00,15.2,0.0,85,230,3.9
2021/07/01,18:00,14.9,0.0,86,175,1.5
2021/07/01,19:00,14.8,0.0,87,183,1.7
2021/07/01,20:00,14.7,0.0,87,179,2.2
2021/07/01,21:00,14.8,0.0,87,230,0.1
2021/07/01,22:00,14.8,0.0,87,166,0.2
2021/07/01,23:00,14.7,0.0,87,203,0.6
2021/07/02,00:00,14.5,0.0,87,175,1.7
2021/07/02,01:00,14.4,0.0,86,69,3.4
2021/07/02,02:00,14.5,0.0,86,41,0.3
2021/07/02,03:00,14.1,0.0,87,115,3.8
2021/07/02,04:00,14.0,0.0,87,93,3.8
2021/07/02,05:00,14.1,0.0,87,101,2.1
2021/07/02,06:00,14.5,0.0,84,4,0.8
2021/07/02,07:00,14.6,0.0,83,172,1.4
2021/07/02,08:00,14.8,0.0,83,114,1.9
2021/07/02,09:00,15.1,0.0,83,270,2.3
2021/07/02,10:00,15.7,0.0,82,264,1.9
2021/07/02,11:00,16.6,0.0,79,277,1.5
2021/07/02,13:00,17.3,0.0,73,260,3.2
2021/07/02,14:00,18.3,0.0,71,228,3.3
2021/07/02,15:00,17.7,0.0,71,229,3.9
2021/07/02,16:00,16.9,0.0,74,249,4.6
2021/07/02,17:00,16.5,0.0,75,275,2.7
2021/07/02,18:00,14.5,0.0,81,300,2.2
2021/07/02,19:00,11.9,0.0,86,315,0.1
2021/07/02,20:00,12.3,0.0,90,26,0.8
2021/07/02,21:00,14.0,0.0,89,83,0.0
2021/07/02,22:00,14.4,0.0,89,265,1.5
2021/07/02,23:00,14.5,0.0,87,63,1.9
2021/07/03,00:00,14.5,0.0,87,291,1.8
2021/07/03,01:00,14.4,0.0,87,265,1.4
2021/07/03,02:00,14.2,0.0,87,279,3.4
2021/07/03,03:00,14.0,0.0,88,276,0.8
2021/07/03,04:00,13.8,0.0,89,214,1.2
2021/07/03,05:00,13.7,0.1,90,246,1.9
2021/07/03,06:00,13.6,0.0,91,282,2.1
2021/07/03,07:00,13.6,0.1,91,274,0.6
2021/07/03,08:00,14.0,0.0,91,283,0.0
2021/07/03,09:00,14.3,0.0,91,170,0.2
2021/07/03,10:00,14.8,0.0,90,26,0.6
2021/07/03,11:00,16.0,0.0,82,255,1.1
2021/07/03,12:00,17.4,0.0,71,280,3.0
2021/07/03,13:00,17.9,0.0,70,274,3.6
2021/07/03,14:00,18.2,0.0,68,253,4.0
2021/07/03,15:00,17.7,0.0,71,240,4.6
2021/07/03,16:00,17.5,0.0,71,259,5.8
2021/07/03,17:00,16.9,0.0,73,231,3.3
2021/07/03,18:00,16.0,0.0,76,41,1.1
2021/07/03,19:00,14.1,0.0,79,208,0.8
2021/07/03,20:00,14.5,0.0,79,95,3.3
2021/07/03,21:00,13.9,0.0,83,105,2.6
2021/07/03,22:00,14.4,0.0,79,67,2.4
2021/07/03,23:00,14.3,0.0,80,94,5.0
2021/07/04,00:00,14.0,0.0,81,106,3.4
2021/07/04,01:00,14.1,0.0,82,104,1.7
2021/07/04,02:00,14.2,0.0,81,73,2.0
2021/07/04,03:00,14.1,0.0,81,77,2.9
2021/07/04,04:00,14.1,0.0,81,83,3.6
2021/07/04,05:00,14.0,0.0,82,73,2.9
2021/07/04,06:00,14.1,0.0,82,68,2.2
2021/07/04,07:00,14.0,0.0,82,95,2.1
2021/07/04,08:00,14.2,0.0,82,271,1.2
2021/07/04,09:00,15.0,0.0,79,82,3.2
2021/07/04,10:00,15.7,0.0,75,92,3.2
2021/07/04,11:00,17.6,0.0,70,312,2.1
2021/07/04,12:00,18.9,0.0,66,285,3.5
2021/07/04,13:00,19.5,0.0,65,249,4.7
2021/07/04,14:00,19.6,0.0,65,237,4.7
2021/07/04,15:00,19.9,0.0,64,255,4.5
2021/07/04,16:00,18.7,0.0,69,251,4.9
2021/07/04,17:00,16.9,0.0,75,262,4.3
2021/07/04,18:00,15.8,0.0,79,260,3.3
2021/07/04,19:00,15.6,0.0,80,269,3.1
2021/07/04,20:00,15.6,0.0,81,277,1.6
2021/07/04,21:00,15.4,0.0,82,232,2.4
2021/07/04,22:00,15.3,0.0,82,271,3.3
2021/07/04,23:00,15.1,0.0,83,224,3.5
2021/07/05,00:00,14.9,0.0,84,230,3.0
2021/07/05,01:00,14.9,0.0,84,183,0.2
2021/07/05,02:00,14.9,0.0,83,275,1.2
2021/07/05,03:00,15.0,0.0,81,90,2.5
2021/07/05,04:00,14.8,0.0,81,89,2.0
2021/07/05,05:00,14.8,0.0,81,87,2.4
2021/07/05,06:00,14.7,0.0,81,26,0.5
2021/07/05,07:00,14.7,0.0,82,257,1.2
2021/07/05,08:00,15.1,0.0,80,289,2.4
2021/07/05,09:00,15.4,0.0,78,245,2.4
2021/07/05,10:00,15.9,0.0,77,231,1.2
2021/07/05,13:00,17.0,0.0,71,258,4.2
2021/07/05,14:00,16.8,0.0,71,219,3.9
2021/07/05,15:00,17.8,0.0,66,258,2.3
2021/07/05,16:00,17.9,0.0,65,265,4.1
2021/07/05,17:00,16.7,0.0,67,230,3.5
2021/07/05,18:00,14.6,0.0,72,249,1.7
2021/07/05,19:00,12.8,0.0,78,24,1.2
2021/07/05,20:00,12.8,0.0,84,94,3.1
2021/07/05,21:00,12.7,0.0,83,130,2.1
2021/07/05,22:00,12.6,0.0,83,141,2.4
2021/07/05,23:00,11.2,0.0,87,137,2.0
2021/07/06,00:00,12.4,0.0,87,117,2.0
2021/07/06,01:00,13.9,0.0,79,98,3.0
2021/07/06,02:00,14.1,0.0,78,135,1.2
2021/07/06,03:00,14.2,0.0,77,91,2.7
2021/07/06,04:00,14.0,0.0,79,94,4.8
2021/07/06,05:00,13.9,0.0,80,86,2.9
2021/07/06,06:00,13.9,0.0,80,96,3.6
2021/07/06,07:00,14.1,0.0,81,93,4.7
2021/07/06,08:00,15.2,0.0,78,107,4.5
2021/07/06,09:00,18.1,0.0,66,274,2.4
2021/07/06,10:00,19.0,0.0,67,254,3.0
2021/07/06,11:00,19.6,0.0,63,251,3.8
2021/07/06,12:00,20.1,0.0,61,255,6.4
2021/07/06,13:00,19.9,0.0,62,249,5.9
2021/07/06,14:00,20.7,0.0,59,290,6.3
2021/07/06,15:00,20.8,0.0,59,266,5.4
2021/07/06,16:00,20.6,0.0,57,288,5.0
2021/07/06,17:00,18.6,0.0,64,250,3.2
2021/07/06,18:00,15.6,0.0,75,350,2.0
2021/07/06,19:00,14.1,0.0,82,330,2.2
2021/07/06,20:00,12.9,0.0,86,46,0.2
2021/07/06,21:00,12.1,0.0,88,136,1.3
2021/07/06,22:00,14.1,0.0,88,310,0.2
2021/07/06,23:00,14.6,0.0,86,246,2.0
2021/07/07,00:00,14.7,0.0,86,266,2.9
2021/07/07,01:00,14.5,0.0,87,311,1.1
2021/07/07,02:00,14.4,0.0,87,51,0.3
2021/07/07,03:00,14.4,0.0,87,237,1.8
