AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/04/01,00:00,22.9,0.0,81,297,2.4
2023/04/01,01:00,22.5,0.0,83,300,2.7
2023/04/01,02:00,21.8,0.0,85,321,1.4
2023/04/01,03:00,21.9,0.0,87,26,2.3
2023/04/01,04:00,21.6,0.0,87,286,1.8
2023/04/01,05:00,21.4,0.0,88,312,2.3
2023/04/01,06:00,21.2,0.0,89,245,0.1
2023/04/01,07:00,21.9,0.0,89,240,1.5
2023/04/01,08:00,23.4,0.0,82,279,1.2
2023/04/01,09:00,25.0,0.0,75,297,2.3
2023/04/01,10:00,25.4,0.0,74,271,4.1
2023/04/01,11:00,27.5,0.0,63,278,1.3
2023/04/01,12:00,29.4,0.0,59,280,4.8
2023/04/01,13:00,28.3,0.0,64,249,7.3
2023/04/01,14:00,28.4,0.0,61,249,6.8
2023/04/01,15:00,27.9,0.0,61,262,7.1
2023/04/01,16:00,27.6,0.0,61,252,6.4
2023/04/01,17:00,26.2,0.0,63,273,7.7
2023/04/01,18:00,25.2,0.0,71,283,5.4
2023/04/01,19:00,24.2,0.0,76,314,3.2
2023/04/01,20:00,24.0,0.0,77,318,2.2
2023/04/01,21:00,24.0,0.0,78,334,2.2
2023/04/01,22:00,23.6,0.0,80,279,2.9
2023/04/01,23:00,23.1,0.0,83,276,2.3
2023/04/02,00:00,22.7,0.0,84,294,3.4
2023/04/02,01:00,22.3,0.0,86,318,1.6
2023/04/02,02:00,22.0,0.0,87,311,1.7
2023/04/02,03:00,21.8,0.0,88,322,1.9
2023/04/02,04:00,22.0,0.0,88,279,2.3
2023/04/02,05:00,22.1,0.0,87,291,2.2
2023/04/02,06:00,22.1,0.0,85,279,2.8
2023/04/02,07:00,22.7,0.0,82,239,1.9
2023/04/02,08:00,23.4,0.0,77,241,3.9
2023/04/02,09:00,24.6,0.0,73,92,3.4
2023/04/02,10:00,26.2,0.0,67,128,2.0
2023/04/02,11:00,27.6,0.0,64,226,3.5
2023/04/02,12:00,28.3,0.0,57,242,6.0
2023/04/02,13:00,29.5,0.0,52,252,6.7
2023/04/02,14:00,29.0,0.0,53,242,6.4
2023/04/02,15:00,29.0,0.0,52,228,7.0
2023/04/02,16:00,28.6,0.0,53,252,8.0
2023/04/02,17:00,26.6,0.0,56,245,5.8
2023/04/02,18:00,26.3,0.0,54,238,6.2
2023/04/02,19:00,26.2,0.0,57,247,3.6
2023/04/02,20:00,26.0,0.0,54,87,3.5
2023/04/02,21:00,25.4,0.0,60,270,1.1
2023/04/02,22:00,25.2,0.0,64,256,0.5
2023/04/02,23:00,24.3,0.0,71,261,0.7
2023/04/03,00:00,23.3,0.0,79,352,2.0
2023/04/03,01:00,22.2,0.0,83,263,0.2
2023/04/03,02:00,21.9,0.0,85,253,1.1
2023/04/03,03:00,22.3,0.0,85,288,1.6
2023/04/03,04:00,22.0,0.0,86,293,1.7
2023/04/03,05:00,21.5,0.0,88,337,1.8
2023/04/03,06:00,20.8,0.0,89,26,0.2
2023/04/03,07:00,21.8,0.0,90,236,1.4
2023/04/03,08:00,25.7,0.0,71,243,1.5
2023/04/03,09:00,28.5,0.0,54,263,1.0
2023/04/03,10:00,29.7,0.0,54,253,2.5
2023/04/03,11:00,29.9,0.0,54,259,7.1
2023/04/03,12:00,30.3,0.0,48,259,9.2
2023/04/03,13:00,29.9,0.0,49,271,10.4
2023/04/03,14:00,30.5,0.0,48,228,4.0
2023/04/03,15:00,29.4,0.0,54,222,5.7
2023/04/03,16:00,27.8,0.0,59,242,7.2
2023/04/03,17:00,27.9,0.0,58,212,3.4
2023/04/03,18:00,26.6,0.0,61,99,3.8
2023/04/03,19:00,25.8,0.0,63,94,4.7
2023/04/03,20:00,25.7,0.0,63,96,4.0
2023/04/03,21:00,25.4,0.0,62,81,3.0
2023/04/03,22:00,25.4,0.0,63,87,4.0
2023/04/03,23:00,23.6,0.0,73,228,1.8
2023/04/04,00:00,23.3,0.0,78,325,2.6
2023/04/04,01:00,22.5,0.0,82,334,1.4
2023/04/04,02:00,22.2,0.0,84,308,0.3
2023/04/04,03:00,22.3,0.0,85,312,0.1
2023/04/04,04:00,22.2,0.0,84,311,0.0
2023/04/04,05:00,22.6,0.0,85,277,1.9
2023/04/04,06:00,23.1,0.0,85,282,2.2
2023/04/04,07:00,23.4,0.0,85,260,0.9
2023/04/04,08:00,25.1,0.0,77,291,1.7
2023/04/04,09:00,28.5,0.0,58,284,1.2
2023/04/04,10:00,29.0,0.0,60,284,6.0
2023/04/04,11:00,28.3,0.0,60,261,8.1
2023/04/04,12:00,29.7,0.0,55,258,6.7
2023/04/04,13:00,29.7,0.0,54,256,8.4
2023/04/04,14:00,29.6,0.0,53,249,6.3
2023/04/04,15:00,29.0,0.0,52,250,6.6
2023/04/04,16:00,29.2,0.0,54,247,6.0
2023/04/04,17:00,27.3,0.0,62,248,5.6
2023/04/04,18:00,26.5,0.0,63,257,6.7
2023/04/04,19:00,25.7,0.0,65,109,2.5
2023/04/04,20:00,25.4,0.0,68,97,2.9
2023/04/04,21:00,25.4,0.0,67,82,2.1
2023/04/04,22:00,23.6,0.0,79,297,1.6
2023/04/04,23:00,23.2,0.0,84,318,2.2
2023/04/05,00:00,22.0,0.0,86,343,1.3
2023/04/05,01:00,22.0,0.0,88,335,0.4
2023/04/05,02:00,21.6,0.0,88,237,0.1
2023/04/05,03:00,22.4,0.0,87,85,1.5
2023/04/05,04:00,22.4,0.0,88,279,1.8
2023/04/05,05:00,23.1,0.0,86,290,1.9
2023/04/05,06:00,23.0,0.0,87,281,2.2
2023/04/05,07:00,23.2,0.0,87,285,1.5
2023/04/05,08:00,24.8,0.0,79,281,0.5
2023/04/05,09:00,29.5,0.0,58,308,1.2
2023/04/05,10:00,29.8,0.0,59,282,3.2
2023/04/05,11:00,29.4,0.0,59,274,9.4
2023/04/05,12:00,30.2,0.0,58,243,7.1
2023/04/05,13:00,29.8,0.0,58,255,7.6
2023/04/05,14:00,30.0,0.0,57,243,7.1
2023/04/05,15:00,29.2,0.0,60,251,7.3
2023/04/05,16:00,28.9,0.0,58,260,7.5
2023/04/05,17:00,27.7,0.0,64,268,7.7
2023/04/05,18:00,26.3,0.0,68,268,7.9
2023/04/05,19:00,25.4,0.0,73,354,2.9
2023/04/05,20:00,24.1,0.0,79,306,1.8
2023/04/05,21:00,23.3,0.0,82,309,1.0
2023/04/05,22:00,22.7,0.0,83,338,0.8
2023/04/05,23:00,21.8,0.0,84,304,1.4
2023/04/06,00:00,21.5,0.0,84,326,0.9
2023/04/06,01:00,21.5,0.0,85,209,0.1
2023/04/06,02:00,21.2,0.0,86,247,0.1
2023/04/06,03:00,21.0,0.0,88,296,1.1
2023/04/06,04:00,21.3,0.0,89,311,0.0
2023/04/06,05:00,21.0,0.0,89,311,0.0
