AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/04/01,00:00,18.0,0.0,85,323,1.3
2021/04/01,01:00,17.9,0.0,87,310,1.1
2021/04/01,02:00,18.2,0.0,87,213,0.5
2021/04/01,03:00,18.1,0.0,87,277,0.4
2021/04/01,04:00,17.7,0.0,87,306,1.6
2021/04/01,05:00,17.0,0.0,87,282,1.4
2021/04/01,06:00,17.4,0.0,88,63,1.1
2021/04/01,07:00,18.1,0.0,89,266,1.7
2021/04/01,08:00,22.3,0.0,73,311,1.6
2021/04/01,09:00,23.7,0.0,65,251,3.2
2021/04/01,10:00,26.3,0.0,56,268,3.0
2021/04/01,11:00,26.3,0.0,55,272,7.9
2021/04/01,12:00,26.1,0.0,55,270,6.9
2021/04/01,13:00,26.7,0.0,53,268,7.1
2021/04/01,14:00,26.8,0.0,53,279,9.2
2021/04/01,15:00,26.3,0.0,52,273,7.5
2021/04/01,16:00,25.9,0.0,54,282,6.9
2021/04/01,17:00,25.1,0.0,57,289,4.6
2021/04/01,18:00,21.9,0.0,67,294,2.7
2021/04/01,19:00,20.3,0.0,74,305,3.0
2021/04/01,20:00,19.4,0.0,78,298,1.6
2021/04/01,21:00,18.4,0.0,83,315,1.2
2021/04/01,22:00,18.2,0.0,84,356,0.9
2021/04/01,23:00,17.8,0.0,86,280,0.0
2021/04/02,00:00,17.6,0.0,87,46,0.0
2021/04/02,01:00,17.9,0.0,88,3,0.4
2021/04/02,02:00,17.7,0.0,88,324,0.8
2021/04/02,03:00,17.6,0.0,89,274,0.4
2021/04/02,04:00,18.0,0.0,88,102,1.5
2021/04/02,05:00,17.4,0.0,89,323,0.0
2021/04/02,06:00,17.7,0.0,89,79,1.0
2021/04/02,07:00,19.5,0.0,89,41,0.2
2021/04/02,08:00,26.4,0.0,55,307,1.1
2021/04/02,09:00,27.2,0.0,53,287,4.7
2021/04/02,10:00,27.0,0.0,51,277,5.6
2021/04/02,11:00,26.9,0.0,53,268,6.5
2021/04/02,12:00,28.0,0.0,49,283,7.0
2021/04/02,13:00,26.7,0.0,52,270,7.0
2021/04/02,14:00,26.3,0.0,53,271,8.8
2021/04/02,15:00,28.2,0.0,47,264,4.6
2021/04/02,16:00,26.8,0.0,49,254,6.2
2021/04/02,17:00,25.5,0.0,52,268,5.7
2021/04/02,18:00,23.9,0.0,59,292,2.8
2021/04/02,19:00,21.7,0.0,68,293,4.1
2021/04/02,20:00,19.9,0.0,77,182,0.3
2021/04/02,21:00,20.3,0.0,77,270,2.2
2021/04/02,22:00,19.3,0.0,81,313,1.1
2021/04/02,23:00,18.8,0.0,84,269,0.6
2021/04/03,00:00,19.4,0.0,84,250,0.7
2021/04/03,01:00,19.5,0.0,82,239,0.9
2021/04/03,02:00,19.5,0.0,82,211,0.2
2021/04/03,03:00,19.7,0.0,82,317,1.3
2021/04/03,04:00,20.2,0.0,81,60,0.8
2021/04/03,05:00,20.0,0.0,81,306,1.0
2021/04/03,06:00,20.0,0.0,81,260,1.2
2021/04/03,08:00,23.5,0.0,66,139,0.0
2021/04/03,09:00,27.0,0.0,55,273,3.9
2021/04/03,10:00,27.0,0.0,55,266,6.0
2021/04/03,11:00,28.0,0.0,47,282,6.9
2021/04/03,12:00,28.2,0.0,45,264,5.2
2021/04/03,13:00,28.8,0.0,44,266,7.3
2021/04/03,14:00,28.7,0.0,46,251,6.9
2021/04/03,15:00,28.7,0.0,45,273,6.2
2021/04/03,16:00,28.2,0.0,47,279,5.8
2021/04/03,17:00,26.8,0.0,52,251,4.5
2021/04/03,18:00,24.2,0.0,61,275,5.9
2021/04/03,19:00,22.8,0.0,66,306,1.2
2021/04/03,20:00,22.7,0.0,68,331,2.2
2021/04/03,21:00,22.4,0.0,71,254,1.0
2021/04/03,22:00,22.2,0.0,71,234,1.0
2021/04/03,23:00,22.2,0.0,71,240,1.8
2021/04/04,00:00,22.4,0.0,69,258,1.7
2021/04/04,01:00,21.4,0.0,77,224,0.0
2021/04/04,02:00,20.7,0.0,79,288,1.8
2021/04/04,03:00,20.3,0.0,81,326,0.5
2021/04/04,04:00,19.5,0.0,84,338,0.0
2021/04/04,05:00,19.6,0.0,85,249,1.5
2021/04/04,06:00,19.8,0.0,86,351,0.1
2021/04/04,07:00,20.5,0.0,85,343,0.0
2021/04/04,08:00,25.9,0.0,59,258,0.7
2021/04/04,09:00,27.8,0.0,52,268,2.8
2021/04/04,10:00,30.7,0.0,45,292,3.7
2021/04/04,11:00,28.8,0.0,50,247,7.5
2021/04/04,12:00,29.1,0.0,48,286,7.8
2021/04/04,13:00,29.2,0.0,46,265,7.0
2021/04/04,14:00,29.1,0.0,47,255,5.6
2021/04/04,15:00,29.1,0.0,45,250,6.4
2021/04/04,16:00,27.9,0.0,49,254,7.3
2021/04/04,17:00,27.0,0.0,51,288,6.4
2021/04/04,18:00,24.9,0.0,58,289,4.3
2021/04/04,19:00,22.9,0.0,66,301,0.8
2021/04/04,20:00,22.6,0.0,70,338,0.0
2021/04/04,21:00,22.4,0.0,72,219,0.0
2021/04/04,22:00,22.6,0.0,69,268,2.5
2021/04/04,23:00,21.6,0.0,70,285,3.0
2021/04/05,00:00,20.8,0.0,76,292,2.0
2021/04/05,01:00,19.6,0.0,81,284,1.9
2021/04/05,02:00,19.1,0.0,84,341,0.7
2021/04/05,03:00,18.9,0.0,87,255,0.4
2021/04/05,04:00,18.9,0.0,86,325,0.5
2021/04/05,05:00,19.3,0.0,86,94,1.0
2021/04/05,06:00,19.6,0.0,85,320,1.2
2021/04/05,07:00,21.1,0.0,82,67,0.4
2021/04/05,08:00,23.3,0.0,70,257,1.9
2021/04/05,09:00,25.9,0.0,60,287,2.6
2021/04/05,10:00,27.0,0.0,56,286,4.0
2021/04/05,11:00,28.9,0.0,50,271,7.0
2021/04/05,12:00,28.4,0.0,51,259,7.1
2021/04/05,13:00,28.1,0.0,51,267,7.3
2021/04/05,14:00,28.6,0.0,48,276,8.6
2021/04/05,15:00,29.1,0.0,48,280,7.9
2021/04/05,16:00,26.7,0.0,54,276,8.1
2021/04/05,17:00,26.0,0.0,56,303,5.0
2021/04/05,18:00,24.1,0.0,64,308,3.0
2021/04/05,19:00,22.6,0.0,70,301,3.5
2021/04/05,20:00,21.6,0.0,74,297,2.2
2021/04/05,21:00,21.1,0.0,76,284,2.2
2021/04/05,22:00,20.3,0.0,80,321,1.9
2021/04/05,23:00,20.5,0.0,81,276,2.0
2021/04/06,00:00,20.1,0.0,81,284,0.2
2021/04/06,01:00,20.3,0.0,82,276,3.1
2021/04/06,02:00,19.4,0.0,85,344,1.8
2021/04/06,03:00,18.5,0.0,87,298,1.4
2021/04/06,04:00,18.4,0.0,89,265,1.0
2021/04/06,05:00,18.9,0.0,89,294,1.2
2021/04/06,06:00,18.6,0.0,89,236,1.3
2021/04/06,07:00,19.4,0.0,89,262,2.3
2021/04/06,08:00,24.8,0.0,65,311,0.7
2021/04/06,09:00,26.3,0.0,61,286,2.9
2021/04/06,10:00,26.2,0.0,58,267,5.6
2021/04/06,11:00,26.9,0.0,57,273,7.5
2021/04/06,12:00,26.1,0.0,58,272,8.2
2021/04/06,13:00,26.8,0.0,55,273,6.5
