"ID","Year","Month","Precipitation","Temperature","Wind_Speed","Wind_Direction_Degrees","Relative_Humidity","District"
301,2019,"January",0.8,23.4721640995834,1.52806539509537,197.207084468665,83.9453114404727,"SAN JUAN DE LURIGANCHO"
302,2019,"February",0.533333333333333,24.9488095238095,1.56158536585366,200.853658536585,82.6845238095238,"SAN JUAN DE LURIGANCHO"
303,2019,"March",0.366666666666667,24.0040658602151,1.50147590772591,206.097085722086,79.7381048387097,"SAN JUAN DE LURIGANCHO"
304,2019,"April",0.32,23.0466666666667,1.88069444444444,204.429875,67.9872916666667,"SAN JUAN DE LURIGANCHO"
305,2019,"May",2.56666666666667,19.5881471389646,1.60095367847411,204.923923705722,77.9104774897681,"SAN JUAN DE LURIGANCHO"
306,2019,"June",1.825,16.6310099573257,1.47471590909091,207.112997159091,85.0107434402332,"SAN JUAN DE LURIGANCHO"
307,2019,"July",2.42,15.4726287262873,1.50365853658537,205.456558265583,89.8900838926175,"SAN JUAN DE LURIGANCHO"
308,2019,"August",2.3,14.920297029703,1.58366336633663,204.125123152709,87.516875,"SAN JUAN DE LURIGANCHO"
309,2019,"September",2.45,17.4915094339623,2.17641509433962,120.589944134078,86.445625,"SAN JUAN DE LURIGANCHO"
310,2019,"October",0.8,17.4665734265734,1.90027972027972,204.859258741259,75.4301144492132,"SAN JUAN DE LURIGANCHO"
311,2019,"November",0.2625,19.1781163434903,2.20360110803324,203.37756232687,71.6148529411765,"SAN JUAN DE LURIGANCHO"
312,2019,"December",0.85,22.034606741573,2.08426966292135,203.740674157303,81.6738944723618,"SAN JUAN DE LURIGANCHO"
313,2020,"January",1.9,23.6477150537634,2.13682795698925,204.300295698925,81.9220659340659,"SAN JUAN DE LURIGANCHO"
314,2020,"February",0.2,24.7263157894737,2.08859649122807,200.754532163743,80.0486021505376,"SAN JUAN DE LURIGANCHO"
315,2020,"March",0.7875,25.2474324324324,2,200.658932432432,62.7428108108108,"SAN JUAN DE LURIGANCHO"
316,2020,"April",0.0714285714285714,23.236095505618,1.87373595505618,198.377233146067,69.3830508474576,"SAN JUAN DE LURIGANCHO"
317,2020,"May",0.9875,19.9188172043011,1.79784946236559,201.818306451613,66.5341095890411,"SAN JUAN DE LURIGANCHO"
318,2020,"June",0.55,17.1753209700428,1.65606276747504,206.718815977175,87.1940470588235,"SAN JUAN DE LURIGANCHO"
319,2020,"July",0.325,15.7956276445698,1.64217207334274,201.32898448519,88.2890553745928,"SAN JUAN DE LURIGANCHO"
320,2020,"August",0.7,15.7021840873635,1.72059282371295,204.980764430577,84.3871240105541,"SAN JUAN DE LURIGANCHO"
321,2020,"September",0.9875,16.4376569037657,1.93207810320781,202.215048814505,87.0728481012658,"SAN JUAN DE LURIGANCHO"
322,2020,"October",0.471428571428571,17.9849779086892,2.01516936671576,201.867290132548,77.8406527415144,"SAN JUAN DE LURIGANCHO"
323,2020,"November",0.3125,19.2603076923077,1.97723076923077,199.781323076923,69.7377538461539,"SAN JUAN DE LURIGANCHO"
324,2020,"December",2.1,20.4744535519126,2.03907103825137,199.492404371585,73.56043715847,"SAN JUAN DE LURIGANCHO"
325,2021,"January",1.42,23.0026917900404,1.94629878869448,198.938034993271,70.4570013755158,"SAN JUAN DE LURIGANCHO"
326,2021,"February",0.14,24.2636904761905,1.82857142857143,197.596339285714,72.0030204778157,"SAN JUAN DE LURIGANCHO"
327,2021,"March",0.52,24.7970350404313,1.95646900269542,199.81397574124,72.7091598023064,"SAN JUAN DE LURIGANCHO"
328,2021,"April",0.2,22.0972067039106,1.88449720670391,197.353365921788,77.7245608108108,"SAN JUAN DE LURIGANCHO"
