AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/04/01,00:00,21.5,0.0,69,114,0.0
2022/04/01,01:00,20.5,0.0,71,75,0.0
2022/04/01,02:00,20.3,0.0,70,47,0.0
2022/04/01,03:00,19.9,0.0,72,90,0.0
2022/04/01,04:00,19.6,0.0,74,123,0.0
2022/04/01,05:00,19.7,0.0,73,73,0.0
2022/04/01,06:00,20.1,0.0,71,269,0.0
2022/04/01,07:00,20.4,0.0,70,234,0.0
2022/04/01,08:00,21.6,0.0,63,98,0.0
2022/04/01,09:00,23.3,0.0,57,121,0.2
2022/04/01,10:00,24.8,0.0,53,187,1.3
2022/04/01,11:00,24.9,0.0,55,222,3.5
2022/04/01,12:00,25.6,0.0,50,218,2.9
2022/04/01,13:00,26.0,0.0,52,226,3.4
2022/04/01,14:00,25.6,0.0,53,211,4.1
2022/04/01,15:00,24.7,0.0,54,205,3.9
2022/04/01,16:00,24.4,0.0,55,219,4.1
2022/04/01,17:00,23.7,0.0,57,218,3.7
2022/04/01,18:00,23.1,0.0,58,31,0.6
2022/04/01,19:00,22.3,0.0,63,104,0.0
2022/04/01,20:00,22.0,0.0,63,136,0.0
2022/04/01,21:00,22.2,0.0,63,113,0.0
2022/04/01,22:00,22.0,0.0,64,229,0.0
2022/04/01,23:00,22.1,0.0,64,115,0.0
2022/04/02,00:00,22.1,0.0,62,241,0.0
2022/04/02,01:00,22.6,0.0,62,102,0.0
2022/04/02,02:00,22.0,0.0,67,10,0.0
2022/04/02,03:00,21.3,0.0,70,103,0.0
2022/04/02,04:00,21.0,0.0,70,104,0.0
2022/04/02,05:00,21.1,0.0,69,131,0.0
2022/04/02,06:00,21.3,0.0,69,52,0.0
2022/04/02,07:00,21.1,0.0,72,115,0.0
2022/04/02,08:00,21.5,0.0,68,83,0.0
2022/04/02,09:00,22.9,0.0,60,49,0.4
2022/04/02,10:00,24.3,0.0,57,225,3.0
2022/04/02,11:00,24.7,0.0,56,222,4.2
2022/04/02,12:00,25.4,0.0,52,214,4.1
2022/04/02,13:00,25.8,0.0,50,194,3.6
2022/04/02,14:00,25.9,0.0,51,218,4.3
2022/04/02,15:00,25.7,0.0,51,205,2.8
2022/04/02,16:00,25.4,0.0,54,190,4.0
2022/04/02,17:00,24.3,0.0,55,193,2.5
2022/04/02,18:00,23.4,0.0,60,214,2.5
2022/04/02,19:00,22.4,0.0,63,220,1.6
2022/04/02,20:00,21.4,0.0,69,51,0.2
2022/04/02,21:00,20.5,0.0,70,153,0.0
2022/04/02,22:00,20.1,0.0,73,68,0.0
2022/04/02,23:00,19.6,0.0,76,107,0.0
2022/04/03,00:00,19.4,0.0,74,283,0.0
2022/04/03,01:00,20.0,0.0,72,129,0.0
2022/04/03,02:00,20.0,0.0,72,276,0.0
2022/04/03,03:00,19.7,0.0,74,296,0.0
2022/04/03,04:00,19.6,0.0,73,169,0.0
2022/04/03,05:00,20.0,0.0,71,246,0.0
2022/04/03,06:00,20.1,0.0,73,57,0.0
2022/04/03,07:00,19.8,0.0,73,156,0.0
2022/04/03,08:00,21.4,0.0,64,84,0.0
2022/04/03,09:00,23.8,0.0,53,123,0.2
2022/04/03,10:00,25.8,0.0,51,235,2.9
2022/04/03,11:00,25.8,0.0,54,223,4.5
2022/04/03,12:00,26.5,0.0,50,218,3.6
2022/04/03,13:00,26.8,0.0,49,198,3.8
2022/04/03,14:00,26.5,0.0,50,197,4.3
2022/04/03,15:00,26.4,0.0,49,218,4.4
2022/04/03,16:00,25.9,0.0,52,216,4.3
2022/04/03,17:00,24.8,0.0,57,212,4.1
2022/04/03,18:00,23.4,0.0,58,222,3.5
2022/04/03,19:00,22.4,0.0,64,16,1.3
2022/04/03,20:00,21.2,0.0,68,125,0.0
2022/04/03,21:00,20.9,0.0,67,63,0.0
