AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/01/01,00:00,19.7,0.0,85,26,0.0
2022/01/01,01:00,19.5,0.0,87,9,0.0
2022/01/01,02:00,19.2,0.0,88,46,0.0
2022/01/01,03:00,18.7,0.0,90,82,0.0
2022/01/01,04:00,18.4,0.0,92,96,0.0
2022/01/01,05:00,18.1,0.0,93,203,0.0
2022/01/01,06:00,18.0,0.0,92,255,0.0
2022/01/01,07:00,18.4,0.0,91,110,0.0
2022/01/01,08:00,19.8,0.0,82,73,0.8
2022/01/01,09:00,21.8,0.0,71,109,1.4
2022/01/01,10:00,22.8,0.0,68,224,4.0
2022/01/01,11:00,23.1,0.0,66,228,4.1
2022/01/01,12:00,24.2,0.0,61,223,4.0
2022/01/01,13:00,25.2,0.0,59,207,4.2
2022/01/01,14:00,25.3,0.0,59,202,3.4
2022/01/01,15:00,25.1,0.0,55,221,3.7
2022/01/01,16:00,24.6,0.0,57,183,3.2
2022/01/01,17:00,24.0,0.0,59,210,3.8
2022/01/01,18:00,23.0,0.0,62,215,4.1
2022/01/01,19:00,21.7,0.0,67,221,4.0
2022/01/01,20:00,20.9,0.0,66,28,0.3
2022/01/01,21:00,20.7,0.0,69,12,0.0
2022/01/01,22:00,20.5,0.0,69,270,0.0
2022/01/01,23:00,20.6,0.0,71,94,0.0
2022/01/02,00:00,20.0,0.0,77,31,0.0
2022/01/02,01:00,19.8,0.0,78,97,0.0
2022/01/02,02:00,19.8,0.0,77,70,0.0
2022/01/02,03:00,19.4,0.0,82,38,0.9
2022/01/02,04:00,18.3,0.0,87,67,0.0
2022/01/02,05:00,17.7,0.0,89,264,0.0
2022/01/02,06:00,17.9,0.0,87,26,0.0
2022/01/02,07:00,18.9,0.0,78,9,0.0
2022/01/02,08:00,22.2,0.0,62,15,0.9
2022/01/02,09:00,23.8,0.0,66,220,3.9
2022/01/02,10:00,23.5,0.0,63,224,4.0
2022/01/02,11:00,24.2,0.0,54,217,3.5
2022/01/02,12:00,25.1,0.0,54,219,3.2
2022/01/02,13:00,25.0,0.0,59,188,4.7
2022/01/02,14:00,24.3,0.0,61,221,2.9
2022/01/02,15:00,24.6,0.0,59,205,4.2
2022/01/02,16:00,23.8,0.0,58,223,4.7
2022/01/02,17:00,22.8,0.0,67,220,4.1
2022/01/02,18:00,22.0,0.0,66,223,2.9
2022/01/02,19:00,21.9,0.0,70,24,0.4
2022/01/02,20:00,21.2,0.0,76,39,0.0
2022/01/02,21:00,21.2,0.0,73,112,0.1
2022/01/02,22:00,21.0,0.0,73,263,0.3
2022/01/02,23:00,21.7,0.0,71,100,0.0
2022/01/03,00:00,21.4,0.0,82,216,3.5
2022/01/03,01:00,19.8,0.0,86,271,0.0
2022/01/03,02:00,19.0,0.0,86,290,0.2
2022/01/03,03:00,19.1,0.0,85,312,0.0
2022/01/03,04:00,19.5,0.0,82,259,0.0
2022/01/03,05:00,19.5,0.0,79,249,0.0
2022/01/03,06:00,19.3,0.0,77,279,0.0
2022/01/03,07:00,20.4,0.0,69,259,0.1
2022/01/03,08:00,23.4,0.0,64,113,0.6
2022/01/03,09:00,23.4,0.0,64,113,0.6
2022/01/03,10:00,26.1,0.0,52,227,3.5
2022/01/03,11:00,26.6,0.0,55,223,4.8
2022/01/03,12:00,26.0,0.0,61,217,5.1
2022/01/03,13:00,25.3,0.0,60,226,5.6
2022/01/03,14:00,25.0,0.0,57,225,5.1
2022/01/03,15:00,25.5,0.0,53,217,4.2
2022/01/03,16:00,25.5,0.0,52,220,2.9
2022/01/03,17:00,24.9,0.0,55,221,3.5
2022/01/03,18:00,24.0,0.0,57,216,3.3
2022/01/03,19:00,22.6,0.0,62,218,3.8
2022/01/03,20:00,21.6,0.0,63,224,4.0
2022/01/03,21:00,21.2,0.0,58,223,2.7
2022/01/03,22:00,21.2,0.0,56,250,0.4
2022/01/03,23:00,20.8,0.0,56,213,1.1
2022/01/04,00:00,20.6,0.0,68,228,3.5
2022/01/04,01:00,19.4,0.0,81,39,0.1
2022/01/04,02:00,19.1,0.0,72,358,0.0
2022/01/04,03:00,19.4,0.0,70,150,0.0
2022/01/04,04:00,19.7,0.0,64,224,0.3
2022/01/04,05:00,19.8,0.0,66,57,0.0
2022/01/04,06:00,18.3,0.0,90,77,0.1
2022/01/04,07:00,18.0,0.0,84,55,0.0
2022/01/04,08:00,21.2,0.0,66,91,0.4
2022/01/04,09:00,23.0,0.0,67,223,2.0
2022/01/04,10:00,23.7,0.0,62,225,3.3
2022/01/04,11:00,24.8,0.0,57,228,3.7
2022/01/04,12:00,25.8,0.0,56,211,4.0
2022/01/04,13:00,25.5,0.0,61,203,5.1
2022/01/04,14:00,25.1,0.0,59,218,5.2
2022/01/04,15:00,24.4,0.0,63,211,4.7
2022/01/04,16:00,22.8,0.0,65,213,4.5
2022/01/04,17:00,22.6,0.0,66,215,3.2
2022/01/04,18:00,22.3,0.0,65,178,1.3
2022/01/04,19:00,22.3,0.0,65,178,1.3
2022/01/04,20:00,22.0,0.0,66,49,0.1
2022/01/04,21:00,21.7,0.0,65,122,0.0
2022/01/04,22:00,21.8,0.0,65,19,0.0
2022/01/04,23:00,21.3,0.0,68,20,0.0
2022/01/05,00:00,20.7,0.0,70,112,0.0
2022/01/05,01:00,20.5,0.0,70,109,0.0
2022/01/05,02:00,20.7,0.0,69,152,0.0
2022/01/05,03:00,20.7,0.0,72,119,0.0
2022/01/05,04:00,20.2,0.0,81,76,0.1
2022/01/05,05:00,19.6,0.0,82,103,0.0
2022/01/05,06:00,19.6,0.0,81,103,0.0
2022/01/05,07:00,20.2,0.0,74,95,0.2
2022/01/05,08:00,21.4,0.0,70,173,0.0
2022/01/05,09:00,23.9,0.0,59,122,2.0
2022/01/05,10:00,25.2,0.0,56,222,3.5
2022/01/05,11:00,25.9,0.0,53,225,3.4
2022/01/05,12:00,25.9,0.0,53,225,3.4
2022/01/05,13:00,25.7,0.0,56,235,3.4
2022/01/05,14:00,25.8,0.0,54,206,4.5
2022/01/05,15:00,24.9,0.0,58,199,4.3
2022/01/05,16:00,23.4,0.0,60,225,4.3
2022/01/05,17:00,23.0,0.0,63,218,3.3
2022/01/05,18:00,22.2,0.0,67,222,2.8
2022/01/05,19:00,22.0,0.0,68,63,0.1
2022/01/05,20:00,21.4,0.0,72,215,1.1
2022/01/05,21:00,20.8,0.0,75,357,0.2
2022/01/05,22:00,20.4,0.0,79,184,1.3
2022/01/05,23:00,20.2,0.0,80,158,0.1
2022/01/06,00:00,20.0,0.0,81,76,0.1
2022/01/06,01:00,19.8,0.0,85,23,0.7
2022/01/06,02:00,19.4,0.0,87,228,0.1
2022/01/06,03:00,19.2,0.0,86,322,0.0
2022/01/06,04:00,19.2,0.0,86,100,0.0
2022/01/06,05:00,19.2,0.0,84,281,0.4
2022/01/06,06:00,19.6,0.0,85,356,0.0
2022/01/06,07:00,19.6,0.0,84,73,0.0
2022/01/06,08:00,21.5,0.0,72,122,0.3
2022/01/06,09:00,24.0,0.0,62,98,1.6
2022/01/06,10:00,25.6,0.0,59,220,3.7
2022/01/06,11:00,25.9,0.0,57,219,4.5
2022/01/06,12:00,26.1,0.0,55,220,5.1
2022/01/06,13:00,25.2,0.0,57,214,4.3
2022/01/06,14:00,25.5,0.0,54,191,4.2
2022/01/06,15:00,25.6,0.0,52,217,3.7
2022/01/06,16:00,25.3,0.0,55,195,3.3
2022/01/06,17:00,24.7,0.0,58,206,3.2
2022/01/06,18:00,23.6,0.0,65,215,3.3
2022/01/06,19:00,22.2,0.0,69,219,2.8
2022/01/06,20:00,21.7,0.0,68,26,0.6
2022/01/06,21:00,21.5,0.0,72,8,0.3
2022/01/06,22:00,21.1,0.0,73,50,0.2
2022/01/06,23:00,20.6,0.0,77,37,0.0
2022/01/07,00:00,20.2,0.0,77,63,0.0
2022/01/07,01:00,19.9,0.0,83,68,0.0
2022/01/07,02:00,19.3,0.0,86,69,0.0
2022/01/07,03:00,18.9,0.0,87,237,0.0
2022/01/07,04:00,19.0,0.0,85,263,0.0
2022/01/07,05:00,19.1,0.0,84,345,0.0
2022/01/07,06:00,18.8,0.0,89,64,0.0
2022/01/07,07:00,19.4,0.0,83,106,0.0
2022/01/07,08:00,21.6,0.0,70,93,0.8
2022/01/07,09:00,23.8,0.0,71,224,3.4
2022/01/07,10:00,24.5,0.0,59,237,3.1
2022/01/07,11:00,25.3,0.0,59,251,3.3
2022/01/07,12:00,25.5,0.0,58,161,3.8
2022/01/07,13:00,25.0,0.0,62,213,3.3
2022/01/07,14:00,24.7,0.0,64,238,3.8
2022/01/07,15:00,24.4,0.0,62,190,2.6
2022/01/07,16:00,24.0,0.0,64,206,3.4
2022/01/07,17:00,23.6,0.0,67,206,2.6
2022/01/07,18:00,22.5,0.0,72,202,3.2
2022/01/07,19:00,21.2,0.0,74,220,3.1
2022/01/07,20:00,21.2,0.0,73,221,2.3
2022/01/07,21:00,21.2,0.0,71,27,0.6
2022/01/07,22:00,21.4,0.0,70,144,0.5
2022/01/07,23:00,21.5,0.0,71,77,0.0
2022/01/08,00:00,21.3,0.0,74,79,0.0
2022/01/08,01:00,20.6,0.0,79,48,0.1
2022/01/08,02:00,19.9,0.0,83,48,0.0
2022/01/08,03:00,19.5,0.0,87,85,0.0
2022/01/08,04:00,19.2,0.0,89,39,0.0
2022/01/08,05:00,18.7,0.0,91,184,0.1
2022/01/08,06:00,18.5,0.0,93,4,0.4
2022/01/08,07:00,18.5,0.0,94,130,0.2
2022/01/08,08:00,19.7,0.0,82,109,0.3
2022/01/08,09:00,22.3,0.0,71,194,1.8
2022/01/08,10:00,23.6,0.0,58,225,3.6
2022/01/08,11:00,24.7,0.0,59,261,3.2
2022/01/08,12:00,25.1,0.0,60,248,3.3
2022/01/08,13:00,25.0,0.0,55,314,2.3
2022/01/08,14:00,25.3,0.0,57,258,2.6
2022/01/08,15:00,25.0,0.0,60,251,4.1
2022/01/08,16:00,24.0,0.0,65,224,3.4
2022/01/08,17:00,22.7,0.0,69,220,3.4
2022/01/08,18:00,22.2,0.0,69,219,2.2
2022/01/08,19:00,21.8,0.0,69,215,2.2
2022/01/08,20:00,21.6,0.0,66,227,2.1
2022/01/08,21:00,21.6,0.0,66,190,1.2
2022/01/08,22:00,21.5,0.0,67,210,0.6
2022/01/08,23:00,21.6,0.0,68,124,0.0
2022/01/09,00:00,21.5,0.0,73,54,0.0
2022/01/09,01:00,20.8,0.0,83,220,1.8
2022/01/09,02:00,20.1,0.0,87,217,2.0
2022/01/09,03:00,19.7,0.0,90,206,1.2
2022/01/09,04:00,19.4,0.0,90,90,0.0
2022/01/09,05:00,19.6,0.0,89,238,0.1
2022/01/09,06:00,19.6,0.0,89,67,0.0
2022/01/09,07:00,19.7,0.0,88,347,0.0
2022/01/09,08:00,21.0,0.0,77,137,0.1
2022/01/09,09:00,24.1,0.0,56,263,1.6
2022/01/09,10:00,24.8,0.0,56,222,3.0
2022/01/09,11:00,26.0,0.0,49,231,2.4
2022/01/09,12:00,27.8,0.0,50,41,1.5
2022/01/09,13:00,26.9,0.0,52,223,3.7
2022/01/09,14:00,25.9,0.0,51,176,2.9
2022/01/09,15:00,25.9,0.0,51,205,4.1
2022/01/09,16:00,26.1,0.0,50,306,2.4
2022/01/09,17:00,25.7,0.0,54,177,2.3
2022/01/09,18:00,24.4,0.0,60,202,3.3
2022/01/09,19:00,23.1,0.0,63,204,1.9
2022/01/09,20:00,22.3,0.0,68,220,2.9
2022/01/09,21:00,21.9,0.0,67,217,1.2
2022/01/09,22:00,21.5,0.0,73,223,3.5
2022/01/09,23:00,21.0,0.0,75,220,2.8
2022/01/10,00:00,20.4,0.0,80,141,0.0
2022/01/10,01:00,20.1,0.0,79,90,0.0
2022/01/10,02:00,20.1,0.0,81,75,0.0
2022/01/10,03:00,20.1,0.0,78,184,0.0
2022/01/10,04:00,20.2,0.0,74,228,0.0
2022/01/10,05:00,20.0,0.0,77,9,0.0
2022/01/10,06:00,20.1,0.0,81,50,0.0
2022/01/10,07:00,20.9,0.0,71,120,0.5
2022/01/10,08:00,22.9,0.0,55,88,0.0
2022/01/10,09:00,25.8,0.0,57,249,2.6
2022/01/10,10:00,25.9,0.0,56,236,3.5
2022/01/10,11:00,26.7,0.0,53,240,3.4
2022/01/10,12:00,27.3,0.0,52,239,3.7
2022/01/10,13:00,27.1,0.0,54,215,2.5
2022/01/10,14:00,27.0,0.0,57,197,3.0
2022/01/10,15:00,26.2,0.0,59,174,3.0
2022/01/10,16:00,25.6,0.0,62,223,3.2
2022/01/10,17:00,25.1,0.0,63,215,3.9
2022/01/10,18:00,23.6,0.0,70,219,3.6
2022/01/10,19:00,22.3,0.0,76,217,3.7
2022/01/10,20:00,21.4,0.0,78,185,1.0
2022/01/10,21:00,21.2,0.0,80,51,0.0
2022/01/10,22:00,20.7,0.0,83,68,0.0
2022/01/10,23:00,20.2,0.0,87,214,1.6
2022/01/11,00:00,19.6,0.0,90,211,1.4
2022/01/11,01:00,18.9,0.0,91,60,0.0
2022/01/11,02:00,19.1,0.0,90,135,0.2
2022/01/11,03:00,19.1,0.0,90,152,0.3
2022/01/11,04:00,19.2,0.0,90,137,0.0
2022/01/11,05:00,19.2,0.0,89,181,0.0
2022/01/11,06:00,19.4,0.0,87,290,0.5
2022/01/11,07:00,20.0,0.0,82,46,0.0
2022/01/11,08:00,22.1,0.0,75,95,0.8
2022/01/11,09:00,23.7,0.0,67,126,1.7
2022/01/11,10:00,25.7,0.0,59,228,3.5
2022/01/11,11:00,26.3,0.0,59,212,4.3
2022/01/11,12:00,27.2,0.0,54,244,2.6
2022/01/11,13:00,27.4,0.0,56,221,4.6
2022/01/11,14:00,27.2,0.0,57,221,5.3
2022/01/11,15:00,26.2,0.0,62,211,3.2
2022/01/11,16:00,25.1,0.0,65,215,4.4
2022/01/11,17:00,24.8,0.0,67,221,4.0
2022/01/11,18:00,23.3,0.0,74,220,4.1
2022/01/11,19:00,21.7,0.0,80,216,2.9
2022/01/11,20:00,21.4,0.0,80,36,0.2
2022/01/11,21:00,20.7,0.0,84,109,0.0
2022/01/11,22:00,20.3,0.0,86,58,0.0
2022/01/11,23:00,20.0,0.0,87,77,0.0
2022/01/12,00:00,19.7,0.0,89,91,0.0
2022/01/12,01:00,19.3,0.0,90,92,0.0
2022/01/12,02:00,18.9,0.0,95,230,2.4
2022/01/12,03:00,18.5,0.0,96,209,1.3
2022/01/12,04:00,18.5,0.0,97,241,1.6
2022/01/12,05:00,18.4,0.0,97,227,1.3
2022/01/12,06:00,18.5,0.0,97,218,1.2
2022/01/12,07:00,18.4,0.0,97,219,2.2
2022/01/12,08:00,18.5,0.0,96,221,2.4
2022/01/12,09:00,18.8,0.0,96,221,2.4
2022/01/12,10:00,18.9,0.0,95,257,1.8
2022/01/12,11:00,19.3,0.0,88,213,2.0
2022/01/12,12:00,19.5,0.0,84,222,2.4
2022/01/12,13:00,20.5,0.0,79,196,1.5
2022/01/12,14:00,21.2,0.0,79,215,2.4
